kld_kde,kld_kde_floor,mad_kde,kld_gaussian,mad_gaussian,data,seed,nobs
0.07049427491158873,0.07049427491158873,0.056098388781458806,0.015128178128871912,0.03635922252926356,gaussian,25,25
Inf,0.33545164059006816,0.0860845415139445,0.22139808776016506,0.08392911574712333,ptm,25,25
Inf,0.12345939163649877,0.03155093923311238,0.12137515575386143,0.03994177960178287,skewnorm,25,25
0.10602555272557758,0.10602555272557758,0.07295322576286242,0.27563574131068896,0.08010550201419395,mixture,25,25
0.4161179255623878,0.4161179255623878,0.0625189517484896,0.6601079144334737,0.06335032345824175,u-shaped,25,25
0.18944292333069293,0.18944292333069293,0.05520253707195662,0.21450977994584816,0.04993334007345225,unif,25,25
0.04148103467613788,0.04148103467613788,0.06345620942069889,0.022326989976694946,0.06064043914627413,gaussian,25,50
Inf,0.126112740561578,0.03981527722020139,0.08170103525169026,0.02344461946229273,ptm,25,50
Inf,0.33211412744469804,0.047549391588740296,0.08809290049276515,0.026044291840455522,skewnorm,25,50
0.07886608726362808,0.07886608726362808,0.03668324229954447,0.23551254046541195,0.060389553039663334,mixture,25,50
0.4122090270908807,0.4122090270908807,0.08020928561615966,0.6752876152405292,0.07342487224892404,u-shaped,25,50
0.13175161513643663,0.13175161513643663,0.04485163161222679,0.20894245384933835,0.04579996947982169,unif,25,50
Inf,0.07370655797966534,0.061377586196162875,0.014978990796506891,0.05108167412778736,gaussian,25,100
Inf,0.09951363608323985,0.02137169274588384,0.07784494618924688,0.02157237944092029,ptm,25,100
Inf,0.08739887215230988,0.023776720346482424,0.1006840156631597,0.02501363613550042,skewnorm,25,100
Inf,0.09217424783256738,0.03321562280413024,0.23755827655079456,0.06353514069155779,mixture,25,100
0.32056198838238587,0.32056198838238587,0.03623804171727174,0.6453558017163189,0.05866873650284078,u-shaped,25,100
0.08932154412569784,0.08932154412569784,0.0491665320501876,0.21671811771661498,0.051508452052422576,unif,25,100
0.005985956241288898,0.005985956241288898,0.015038164775086077,9.27342067415866e-4,0.00640050318317354,gaussian,25,500
Inf,0.018187694887587678,0.013337392706108897,0.05490134124958758,0.02880484756831214,ptm,25,500
Inf,0.029085156849858594,0.00944412941777462,0.08510754108000455,0.02991212184279828,skewnorm,25,500
0.033686408526622844,0.033686408526622844,0.009724231604079312,0.2332220092158191,0.06555519841097532,mixture,25,500
0.2424429927941564,0.2424429927941564,0.014793047966363698,0.6374162568182243,0.05948459726279055,u-shaped,25,500
0.04538140378913052,0.04538140378913052,0.007096840406115349,0.19328522543332533,0.0339367511115871,unif,25,500
0.06410167396709217,0.06410167396709217,0.06511965760554286,0.039843089568333316,0.06496942811642253,gaussian,26,25
0.17250848112805747,0.17250848112805747,0.07605692056848351,0.42839818687553155,0.0774771353743537,ptm,26,25
0.18444976392197895,0.18444976392197895,0.08980223475221233,0.14786485708128586,0.09482150976802288,skewnorm,26,25
0.13876035806101406,0.13876035806101406,0.046280989182112264,0.2733152575956639,0.072847715974882,mixture,26,25
0.41526133285476446,0.41526133285476446,0.0563262912876026,0.6093581235038945,0.07129118261865929,u-shaped,26,25
0.1595040031888283,0.1595040031888283,0.029073620484073647,0.2047745889421622,0.05282123233642455,unif,26,25
0.04588151639404851,0.04588151639404851,0.03887586247473027,0.013309158725977276,0.022798041018893694,gaussian,26,50
0.07463241540408697,0.07463241540408697,0.03068955568059103,0.3560371881820976,0.06300554427150126,ptm,26,50
0.06747795143391691,0.06747795143391691,0.03870313628915599,0.08420366470132647,0.03476536724526007,skewnorm,26,50
0.15703084281152332,0.15703084281152332,0.051685595278303145,0.2934671972738775,0.07809143535743812,mixture,26,50
0.3388268222217962,0.3388268222217962,0.058690200578463275,0.6092040331051994,0.06854012302976845,u-shaped,26,50
0.16553827182555822,0.16553827182555822,0.0634371566425236,0.2146869136640795,0.06035162681936249,unif,26,50
0.020642844559398597,0.020642844559398597,0.031785062116180395,0.004481219370249512,0.025350939400845186,gaussian,26,100
0.040544841218593544,0.040544841218593544,0.019350829529810848,0.34898519109126974,0.059221033346601386,ptm,26,100
0.04129525410471694,0.04129525410471694,0.04320772400078816,0.08182971915403156,0.027150959395822072,skewnorm,26,100
0.06526838060829158,0.06526838060829158,0.03375759600087887,0.2801669498184995,0.07365664983177024,mixture,26,100
0.30580769893385407,0.30580769893385407,0.03357493352826384,0.5996532262417588,0.06624009989905535,u-shaped,26,100
0.11207390831731275,0.11207390831731275,0.04022874213628327,0.19250615966809911,0.03940133616840122,unif,26,100
0.005229028271948003,0.005229028271948003,0.0037989514938432966,2.2822044354186058e-4,0.0028339529500010312,gaussian,26,500
0.012689649059511268,0.012689649059511268,0.014074331000774539,0.34793228952471955,0.0587333145117971,ptm,26,500
0.01365767278732589,0.01365767278732589,0.014705671430213648,0.07402723445027011,0.04153014429771236,skewnorm,26,500
0.022679773747896648,0.022679773747896648,0.015218260446510524,0.2562821948737633,0.060099486956223636,mixture,26,500
0.21130404635111044,0.21130404635111044,0.009778912144049705,0.5943695518815516,0.05882682050968409,u-shaped,26,500
0.051896312035453286,0.051896312035453286,0.00915161249533603,0.18491275615447691,0.031058252721554797,unif,26,500
Inf,0.15799689095473715,0.06784459085508515,0.03833776708705533,0.05336228695139583,gaussian,27,25
Inf,0.07362453136455908,0.021399523488836423,0.053520391926613974,0.02502247027709637,ptm,27,25
0.14661600044004747,0.14661600044004747,0.10960131257172191,0.1797092561549455,0.13219869684706362,skewnorm,27,25
0.1095739020164526,0.1095739020164526,0.051180037127832444,0.2575805476913655,0.04848424495316119,mixture,27,25
0.530753677653412,0.530753677653412,0.04179224759427303,0.6146609451993174,0.05244095413567636,u-shaped,27,25
0.1633339774227836,0.1633339774227836,0.056107124341851014,0.22352120314016072,0.0201932867629393,unif,27,25
0.06881402235226614,0.06881402235226614,0.052900826124882366,0.025061247459368427,0.03674950913426898,gaussian,27,50
Inf,0.07585428281729704,0.03520594760996771,0.05995465580868942,0.025401910290164753,ptm,27,50
Inf,0.04842871716909746,0.06180379428910558,0.1039505541388957,0.08925455276499751,skewnorm,27,50
0.08985562907973699,0.08985562907973699,0.043402590567971196,0.2464412012783373,0.06293595091816397,mixture,27,50
0.37766697637929547,0.37766697637929547,0.0211465715055055,0.6125620680919014,0.05443950754203938,u-shaped,27,50
0.13055787622862994,0.13055787622862994,0.0718579462430873,0.23197178363070814,0.0647741678912126,unif,27,50
0.030996418068602892,0.030996418068602892,0.02808102494508371,0.006865041247803095,0.01323162347529405,gaussian,27,100
0.023562592987327564,0.023562592987327564,0.022023900479340688,0.061373401383455865,0.032975055934030356,ptm,27,100
Inf,0.029020037123414045,0.026923191964108147,0.08871034074883713,0.06336759535915859,skewnorm,27,100
Inf,0.0593843342900244,0.026346746049733378,0.24002200746549968,0.06119730531969402,mixture,27,100
0.34861850586474025,0.34861850586474025,0.02003029854158699,0.6130833973162018,0.05864889174953527,u-shaped,27,100
0.0844704724284247,0.0844704724284247,0.02572332894780187,0.20247340956528365,0.03148924970483635,unif,27,100
0.018446832155865667,0.018446832155865667,0.018531272831243274,0.003432900555178697,0.008973123287471551,gaussian,27,500
Inf,0.020262129994723065,0.010542374909208655,0.052302263490532845,0.028788079183922666,ptm,27,500
0.010182054784402095,0.010182054784402095,0.017519664476742122,0.07912427869382496,0.04923573504495291,skewnorm,27,500
0.013185220403864384,0.013185220403864384,0.015085935696493056,0.2374519060213599,0.057265617442207484,mixture,27,500
0.20357264166956002,0.20357264166956002,0.01366887716571696,0.6114137879357275,0.05708763661333397,u-shaped,27,500
0.04936476641615728,0.04936476641615728,0.01926415782972805,0.199165654478045,0.03384196496751232,unif,27,500
Inf,0.07901010270677908,0.04246973289310649,0.013371256885481292,0.04465744347075255,gaussian,28,25
0.033232105078613815,0.033232105078613815,0.029074393650470067,0.15177553965730348,0.06395104166595075,ptm,28,25
Inf,0.08030518568644798,0.03893711255891583,0.07985123826549415,0.023605764955398928,skewnorm,28,25
Inf,0.15853128139582676,0.05725959874306901,0.24281150988772177,0.05214828520643781,mixture,28,25
0.4288790689804362,0.4288790689804362,0.0353678459909892,0.5890083590474582,0.060878892471159615,u-shaped,28,25
0.19451713249005484,0.19451713249005484,0.03229597398659212,0.18748667936409,0.030856404690924148,unif,28,25
Inf,0.06139449850452575,0.032926523436777,0.0070169350597635545,0.02783652277999667,gaussian,28,50
Inf,0.06077258042110588,0.03741956096661232,0.17495849354759788,0.04539307872327155,ptm,28,50
Inf,0.06491568735683775,0.030326970769271655,0.07709649210000247,0.03550328128099975,skewnorm,28,50
0.08054501489408195,0.08054501489408195,0.05356497792199745,0.250237292839808,0.0570702965350886,mixture,28,50
0.35696026061465147,0.35696026061465147,0.018865285327614847,0.5865415813032425,0.056275080082751935,u-shaped,28,50
0.14200626724618043,0.14200626724618043,0.023063399551771283,0.17730725995996724,0.03564409524171666,unif,28,50
Inf,0.038104377172501674,0.014383189827053196,7.51967012202642e-4,0.0070309093010228986,gaussian,28,100
Inf,0.05752290618476661,0.060646386801816964,0.17050884617039433,0.04536880657189434,ptm,28,100
Inf,0.05692362686798893,0.03241783453567032,0.08573603787807514,0.047452783613352166,skewnorm,28,100
0.036946299501128495,0.036946299501128495,0.04327951304588976,0.24256201248810536,0.056405034891710816,mixture,28,100
0.3099868172301939,0.3099868172301939,0.028547908478547872,0.5881879278914822,0.057512648453274695,u-shaped,28,100
0.11395176982720412,0.11395176982720412,0.023779301097784065,0.17745179118447657,0.03844874895938798,unif,28,100
0.01387460305996467,0.01387460305996467,0.030364508955600937,0.006339380834499118,0.033185375213055666,gaussian,28,500
Inf,0.01744559324823783,0.007848094844175077,0.14909520664385176,0.05412540635819944,ptm,28,500
0.007993145093647128,0.007993145093647128,0.005105574806457934,0.07123936954523777,0.03382495911437989,skewnorm,28,500
0.009703033794666088,0.009703033794666088,0.008846208450625,0.23217743970030755,0.06037631935485905,mixture,28,500
0.19467540468786562,0.19467540468786562,0.00947454475828955,0.5861556932799981,0.05717505601068455,u-shaped,28,500
0.057019599669547075,0.057019599669547075,0.006261636509520757,0.1796080836892964,0.03302848414257626,unif,28,500
Inf,0.0921348422968309,0.04782688663855375,0.023765875341184562,0.05050663235733909,gaussian,29,25
Inf,0.11489995654275373,0.0459880200063962,0.1782556235696092,0.05339899043366397,ptm,29,25
Inf,0.3015454340753572,0.062308971031316225,0.16280187236952096,0.043636619445680806,skewnorm,29,25
Inf,0.11951967063924969,0.02627134458681564,0.23612888117510458,0.06560272442781585,mixture,29,25
0.6411141802779683,0.6411141802779683,0.050776104277845256,0.7500210287994551,0.07439024999235425,u-shaped,29,25
0.15030557356960234,0.15030557356960234,0.023606035495030583,0.21718074776211002,0.02876446249837087,unif,29,25
0.05991056765191537,0.05991056765191537,0.01776947073237465,-0.0011728602138548,0.007233890574590234,gaussian,29,50
Inf,0.10096919746953373,0.036000708996748426,0.21269079582114594,0.024352480553551197,ptm,29,50
Inf,0.2729331838760159,0.028217845770725482,0.1404846184379607,0.030874689827988723,skewnorm,29,50
Inf,0.0743323225829757,0.021790124284114504,0.23185154590750198,0.0627382117667989,mixture,29,50
0.5433681942720565,0.5433681942720565,0.04343507248824236,0.7399907535380709,0.07073981815022433,u-shaped,29,50
0.11856610115293194,0.11856610115293194,0.023873299672008297,0.21571432674059224,0.026336443885350964,unif,29,50
0.025060104449472684,0.025060104449472684,0.0345510510294744,0.002685141293230923,0.03260627225882286,gaussian,29,100
Inf,0.06916947778065083,0.034477494569049694,0.17197591956316566,0.04322355262097593,ptm,29,100
0.03453111663080446,0.03453111663080446,0.026355923316040104,0.09119466377346694,0.03684662417778146,skewnorm,29,100
0.032077255114588046,0.032077255114588046,0.039429032736762855,0.2370689846137057,0.0571328176837241,mixture,29,100
0.3932539028658884,0.3932539028658884,0.0372637559504123,0.7306095898158977,0.06317113768762975,u-shaped,29,100
0.1314121082976549,0.1314121082976549,0.028633639288261244,0.22044139107707744,0.03918707139828007,unif,29,100
0.0071604246013254975,0.0071604246013254975,0.018355666312260425,-9.800686297836674e-4,0.01541670953495452,gaussian,29,500
Inf,0.03371003678961957,0.01898389717650413,0.17269387422770055,0.04470417777962601,ptm,29,500
0.014870388328462965,0.014870388328462965,0.015643937996386054,0.09094083731077876,0.0466987379801497,skewnorm,29,500
0.006674657596587554,0.006674657596587554,0.02181959312670862,0.23092837762507967,0.05580267717554437,mixture,29,500
0.25816064052443793,0.25816064052443793,0.029595443668770333,0.7280032882923363,0.060245430605286886,u-shaped,29,500
0.05755249532411987,0.05755249532411987,0.012650472215929142,0.21478207611857092,0.0317645617779052,unif,29,500
0.05133745380412849,0.05133745380412849,0.0689877595254765,0.028675581165999182,0.06470195409900525,gaussian,30,25
0.09035473422950718,0.09035473422950718,0.05456836791082207,0.0443626118674749,0.03620401754693778,ptm,30,25
Inf,0.10133093632339962,0.047670401651249535,0.0924624740817667,0.05370329919587485,skewnorm,30,25
0.11536955521345957,0.11536955521345957,0.12188576830029836,0.32022321465667536,0.12498953294363464,mixture,30,25
0.39486282887757057,0.39486282887757057,0.08952058417979024,0.5968024098646482,0.07393464443720392,u-shaped,30,25
0.1638804305504453,0.1638804305504453,0.07923013252166447,0.2311335755148637,0.06916143924042444,unif,30,25
0.06277046011824247,0.06277046011824247,0.06937535770522975,0.03228251683848137,0.06519695713960952,gaussian,30,50
0.03544296212010828,0.03544296212010828,0.025618812474029095,0.01846362605584926,0.022397795506240173,ptm,30,50
0.04378981886655024,0.04378981886655024,0.04241104124266969,0.08114391076846282,0.057114381935367525,skewnorm,30,50
0.09604607191227543,0.09604607191227543,0.10098739937758543,0.2912197576032221,0.1058494906680369,mixture,30,50
0.3517520362205873,0.3517520362205873,0.0836722150141567,0.5908361404951571,0.07030108453740144,u-shaped,30,50
0.1440172799366477,0.1440172799366477,0.05983583531565851,0.2360282069037414,0.05951539009750349,unif,30,50
0.019693329053032463,0.019693329053032463,0.0332231720224923,0.004417084770491207,0.02082376360110849,gaussian,30,100
0.05449790596536555,0.05449790596536555,0.011452177177882472,0.05712837491628087,0.04490002458601817,ptm,30,100
0.039954675086955736,0.039954675086955736,0.05246391330996549,0.08784485646625322,0.07079779358670468,skewnorm,30,100
0.05670866939637479,0.05670866939637479,0.07518240829843577,0.2636458564468476,0.08289009261701105,mixture,30,100
0.29683699560088334,0.29683699560088334,0.045872557047579546,0.5675032747974998,0.059057990435518876,u-shaped,30,100
0.10205661605402971,0.10205661605402971,0.06438717559546152,0.2201011110784511,0.05734009558614974,unif,30,100
0.014707711601159796,0.014707711601159796,0.029699868206195246,0.007293254685111566,0.02467721576380573,gaussian,30,500
0.012822907632421896,0.012822907632421896,0.011574019958292313,0.020612433598704058,0.023856186646781408,ptm,30,500
0.01830244622186255,0.01830244622186255,0.03634926902446632,0.07980276911319907,0.0587417642355355,skewnorm,30,500
0.011785547163269175,0.011785547163269175,0.020029099662886317,0.23518598096767623,0.0613023877625592,mixture,30,500
0.18561215452947719,0.18561215452947719,0.029688707173797936,0.5641912826946791,0.0560627077020409,u-shaped,30,500
0.05626739317531576,0.05626739317531576,0.029120511547111625,0.2060405258850813,0.03348590644799472,unif,30,500
0.009130925828165451,0.009130925828165451,0.027820523792775945,0.024207102870450015,0.028776871299153708,gaussian,31,25
Inf,0.5350165566028114,0.06002229572573385,0.1912978518027466,0.05708863400835864,ptm,31,25
Inf,0.13929944687611745,0.05470492033824826,0.11126033393863805,0.029337421392822388,skewnorm,31,25
0.1348106352784999,0.1348106352784999,0.09969919620501609,0.33252115152582074,0.09871954654643661,mixture,31,25
0.43416880135440034,0.43416880135440034,0.03788646396080625,0.6276255151271598,0.06299235954102937,u-shaped,31,25
0.13543993654764144,0.13543993654764144,0.03756624697181679,0.19568103557283853,0.03891108440128745,unif,31,25
0.01972685949706429,0.01972685949706429,0.055851268820906526,0.024748507491548753,0.055944443932567194,gaussian,31,50
Inf,0.10749589959301457,0.052420785887809504,0.19984413899131853,0.0855171004587416,ptm,31,50
Inf,0.1130650025188069,0.05246875532781749,0.11062683703675306,0.025557945956630853,skewnorm,31,50
0.0537186112302131,0.0537186112302131,0.061408150252496047,0.28460200542864034,0.07154556962597215,mixture,31,50
0.3793539047001496,0.3793539047001496,0.057909559819933454,0.6449345108090526,0.07055986358052523,u-shaped,31,50
0.10720471659144266,0.10720471659144266,0.05073137877610144,0.20947783105379394,0.05183677475263474,unif,31,50
Inf,0.016937616430296103,0.011712110241567094,0.005047736932138154,0.010507451917580709,gaussian,31,100
Inf,0.04107465859046761,0.025341776242844744,0.19384095042246727,0.07410527770648,ptm,31,100
Inf,0.08391291131220228,0.03909214996951811,0.10574533865534808,0.023400091676079343,skewnorm,31,100
0.047852648035349284,0.047852648035349284,0.05080994659936631,0.27671228897077976,0.0644366033895138,mixture,31,100
0.35169509113715075,0.35169509113715075,0.04136443687460169,0.6364225485417356,0.06965661825962334,u-shaped,31,100
0.10416535640858471,0.10416535640858471,0.044782308584410305,0.20889103524916314,0.05131819437375419,unif,31,100
0.007159402157712425,0.007159402157712425,0.011949141305538537,2.8909473590162316e-4,0.005469669802876071,gaussian,31,500
Inf,0.02650917584969248,0.011596749860510258,0.18807502280379823,0.0656351526735681,ptm,31,500
Inf,0.01942380240500176,0.023207143637023288,0.09674929747371408,0.05584347851223093,skewnorm,31,500
0.013941840636227384,0.013941840636227384,0.007972297729084211,0.26289116498338866,0.05800435640135814,mixture,31,500
0.22014273797805903,0.22014273797805903,0.013229436968665022,0.6259420936298471,0.059238397094334226,u-shaped,31,500
0.057472637809127675,0.057472637809127675,0.009142998204981406,0.18682730875521264,0.03472822315114543,unif,31,500
Inf,0.5231544967783954,0.09036859681797843,0.47410581453210543,0.09929298314323184,gaussian,32,25
0.10406741074519371,0.10406741074519371,0.09465846027194849,0.12460536732554492,0.09857362299256857,ptm,32,25
Inf,0.5776173152727787,0.07060218066630587,0.22480125642540977,0.06135981974160399,skewnorm,32,25
0.23673259115307832,0.23673259115307832,0.06807607769548746,0.3113603481230704,0.07929515953913985,mixture,32,25
0.5116555353307997,0.5116555353307997,0.09494244969516591,0.7321597770680741,0.09373460710398065,u-shaped,32,25
0.22850534108670323,0.22850534108670323,0.11025136274907947,0.3820894007766599,0.10976183815485478,unif,32,25
Inf,0.08022277958828469,0.03293182041792874,0.0575807648336574,0.03604453683466475,gaussian,32,50
0.05916473591955757,0.05916473591955757,0.07860954736108845,0.11496803522933607,0.07892304058272641,ptm,32,50
Inf,0.3219740960719933,0.04687159708024025,0.31853208058254573,0.05820336370726881,skewnorm,32,50
0.15200419944758392,0.15200419944758392,0.06699609862149351,0.3126498506972885,0.07937305468704438,mixture,32,50
0.3614263774928548,0.3614263774928548,0.029737811364356968,0.6360114451382262,0.065905085414947,u-shaped,32,50
0.19905957214585887,0.19905957214585887,0.10420954960317243,0.3110436336160718,0.10267912450664557,unif,32,50
Inf,0.04832332416963456,0.010699472176894693,0.025425788452884776,0.027983227888789246,gaussian,32,100
0.04187705558099335,0.04187705558099335,0.05181639961435778,0.09454958584517031,0.057927046549444534,ptm,32,100
Inf,0.06093380778247307,0.03735763452381258,0.11043348925427476,0.02875476270280047,skewnorm,32,100
0.05188640242597518,0.05188640242597518,0.028171061159988752,0.24673176932077268,0.06318746189460438,mixture,32,100
0.3176662761414612,0.3176662761414612,0.022466028891102777,0.6349901629182958,0.06453892805840039,u-shaped,32,100
0.09618145104530441,0.09618145104530441,0.024205486089139173,0.18572073166370104,0.034242161368938276,unif,32,100
9.955201284930792e-4,9.955201284930792e-4,0.003742947806594433,0.002105011373294824,0.007299793447037677,gaussian,32,500
0.013173833394631868,0.013173833394631868,0.012533145375740799,0.07354146738563239,0.03515118214220227,ptm,32,500
Inf,0.030201082491751356,0.015430108689908751,0.07542629712376489,0.031838592849028576,skewnorm,32,500
0.004965954653278419,0.004965954653278419,0.014321748192974916,0.23393263637544703,0.056038179538776434,mixture,32,500
0.22803911292876375,0.22803911292876375,0.01341962954277723,0.6342469143906807,0.06286970516471464,u-shaped,32,500
0.06937142199450362,0.06937142199450362,0.010052228126120341,0.17989403441450302,0.0346010521608488,unif,32,500
Inf,0.1734027508365625,0.0685999425510727,0.08041124401856939,0.0483849839210278,gaussian,33,25
Inf,0.0854702064239709,0.05066722349654224,0.1106930007658147,0.03245957102653152,ptm,33,25
0.054559150941657614,0.054559150941657614,0.028143435053370826,0.08541981700333305,0.034454233113804786,skewnorm,33,25
0.1124847310798599,0.1124847310798599,0.05323930448291704,0.284197877503667,0.08699813364346887,mixture,33,25
0.567069481428304,0.567069481428304,0.06081249603304967,0.66644901231534,0.07907702759622676,u-shaped,33,25
0.12758293961509953,0.12758293961509953,0.022788807427083068,0.17679628962794788,0.036590056842295673,unif,33,25
0.059935305284227844,0.059935305284227844,0.051320462756433566,0.041783346969395445,0.052638681628011094,gaussian,33,50
Inf,0.07616915887966003,0.06908877437284207,0.1256046628808301,0.0483829682837339,ptm,33,50
0.04304166846476981,0.04304166846476981,0.018276127418118446,0.09983263959020561,0.049477524852373764,skewnorm,33,50
Inf,0.07874775027277765,0.031915605823013414,0.2608763652776555,0.07403551000079577,mixture,33,50
0.43987451143844497,0.43987451143844497,0.03820988826289533,0.638926586617229,0.06810496357102692,u-shaped,33,50
0.11475214035864786,0.11475214035864786,0.019026233298841785,0.18643093642992936,0.04510535497437954,unif,33,50
0.012781382131754317,0.012781382131754317,0.011959689236608584,5.269274310354512e-4,0.016834032845339013,gaussian,33,100
Inf,0.040557351484791206,0.033587970222960804,0.10432076202837935,0.029870704489974174,ptm,33,100
0.03704066691422401,0.03704066691422401,0.023560998442759187,0.10110110517700142,0.055139542153895056,skewnorm,33,100
Inf,0.06282090984319333,0.026248756238412073,0.2553679760793881,0.06965146610198765,mixture,33,100
0.36620129507659127,0.36620129507659127,0.024538730070483385,0.6357524344367937,0.06346967170522741,u-shaped,33,100
0.09696698461391587,0.09696698461391587,0.014176952708038813,0.17851546681416466,0.03657674745165997,unif,33,100
0.004914419539512376,0.004914419539512376,0.0042637630309410954,2.5232502745735195e-4,0.0015609814811110628,gaussian,33,500
Inf,0.02426247969817767,0.010874272462425973,0.09981078811896528,0.035642713865067135,ptm,33,500
0.00872451197835922,0.00872451197835922,0.012401045211688848,0.08141460506935821,0.0315459847670223,skewnorm,33,500
0.01727745224345196,0.01727745224345196,0.01190476427163831,0.25126201264743,0.060296461000863784,mixture,33,500
0.25607474660522384,0.25607474660522384,0.009789661690161768,0.6334653162727258,0.05920182463906676,u-shaped,33,500
0.055398104940002454,0.055398104940002454,0.0067701393627930375,0.17716030254778262,0.03477670231668002,unif,33,500
Inf,0.03304935444359226,0.024770296312516458,8.786214216872695e-5,0.009186288754591031,gaussian,34,25
0.1225269569383175,0.1225269569383175,0.03852778914079367,0.16378749065624243,0.05197397028472715,ptm,34,25
Inf,0.19604672152731217,0.036783675666581875,0.12447359229435492,0.029701340471285576,skewnorm,34,25
0.1352003934549077,0.1352003934549077,0.0993512567799319,0.29886552477113,0.10290635991006908,mixture,34,25
0.3862123667801497,0.3862123667801497,0.03412525451711942,0.5941753574624729,0.05939867559980527,u-shaped,34,25
0.09676657047738164,0.09676657047738164,0.018180660874400123,0.17046267628459605,0.0373036441598604,unif,34,25
0.013114453894383421,0.013114453894383421,0.02289347754403361,-0.0013966084084491956,0.01945953648970467,gaussian,34,50
0.029972267573472846,0.029972267573472846,0.01444327190091796,0.15865742688162549,0.04545414690556154,ptm,34,50
Inf,0.10965100307742111,0.021813630174455534,0.11753535111536163,0.033341055601867314,skewnorm,34,50
0.08285895751385967,0.08285895751385967,0.035845709282281965,0.24941303954241711,0.06315994632600871,mixture,34,50
0.33496870538561535,0.33496870538561535,0.029345455467584464,0.5953365646608391,0.06148565799014967,u-shaped,34,50
0.14102444075894385,0.14102444075894385,0.03298061872673644,0.17563285685957702,0.033517679540481266,unif,34,50
0.013887315636662756,0.013887315636662756,0.017877585346499487,-9.189944731753564e-4,0.0027119540809857723,gaussian,34,100
0.03616168222195987,0.03616168222195987,0.025918779669700846,0.16155210850953577,0.05063891964561422,ptm,34,100
Inf,0.03667369949027648,0.009696491452660098,0.08823576889442551,0.03837962363758161,skewnorm,34,100
0.0443881958427338,0.0443881958427338,0.02787945301280848,0.24967563914543228,0.05598945452138677,mixture,34,100
0.33264916460999594,0.33264916460999594,0.028994928704740817,0.600236966285059,0.06620015647440454,u-shaped,34,100
0.08892740936022414,0.08892740936022414,0.018545154687076834,0.17226885691506494,0.03210327786821102,unif,34,100
0.00421501894323724,0.00421501894323724,0.009133956328868148,6.815433507206403e-4,0.0017523787303582027,gaussian,34,500
0.011311088636203236,0.011311088636203236,0.02160680188834462,0.161396418073718,0.05237791772465602,ptm,34,500
0.02023043757018674,0.02023043757018674,0.007608924751944794,0.0901984887367312,0.036155440428480595,skewnorm,34,500
0.011437770166191385,0.011437770166191385,0.010712223937804055,0.24887884849122782,0.05622008034175189,mixture,34,500
0.18848166608961395,0.18848166608961395,0.010493282691909288,0.5936657822359364,0.05861895378445473,u-shaped,34,500
0.04790265387728435,0.04790265387728435,0.02667608211077369,0.1741705290958626,0.03537325946819633,unif,34,500
0.05821605658863845,0.05821605658863845,0.09329577737153211,0.042276029472229935,0.0965707773674545,gaussian,35,25
Inf,0.14540069829744875,0.030948853177078402,0.2236103897358813,0.08951027983699207,ptm,35,25
0.06958353766954867,0.06958353766954867,0.06564329392111894,0.1094635321712874,0.08996090293213131,skewnorm,35,25
Inf,0.13293690334987707,0.07878599679793909,0.2590288023821865,0.0604586092446788,mixture,35,25
0.4899958107732581,0.4899958107732581,0.09006147701530276,0.6947620210819707,0.07781879069882243,u-shaped,35,25
0.1983777136636245,0.1983777136636245,0.07560412720060376,0.20879348985267843,0.07501031347710564,unif,35,25
0.04962914188975071,0.04962914188975071,0.09932811012278299,0.04830851894120867,0.10390186907648027,gaussian,35,50
Inf,0.10859676953007466,0.04147801180600613,0.18997095163885236,0.08423873656095764,ptm,35,50
0.04740304113885776,0.04740304113885776,0.03644298919537102,0.07307965660529818,0.02744973324965033,skewnorm,35,50
0.05748901916612463,0.05748901916612463,0.03967306736208154,0.24162732697304,0.05198824831807947,mixture,35,50
0.40922960007883713,0.40922960007883713,0.07338576270153377,0.6801404456132604,0.06637497289654073,u-shaped,35,50
0.12739966664003838,0.12739966664003838,0.060636218884827724,0.19069279491890934,0.0595043600840011,unif,35,50
0.012788620186371955,0.012788620186371955,0.049417345755462555,0.006667651123362999,0.053752341742712074,gaussian,35,100
Inf,0.09085777061702839,0.0161030306968872,0.13623101354748976,0.054347376100246134,ptm,35,100
0.009934446760076932,0.009934446760076932,0.016345249956416556,0.06806295958685292,0.048121361396704664,skewnorm,35,100
Inf,0.04984203958061858,0.051492032245662595,0.24846319840112335,0.06367859630716571,mixture,35,100
0.36990608737694824,0.36990608737694824,0.061867406325379626,0.6745740865696864,0.06623854246341444,u-shaped,35,100
0.11654706607181772,0.11654706607181772,0.05416673341593358,0.19329271583823115,0.06039603990941605,unif,35,100
0.014426902252881015,0.014426902252881015,0.02098445069021225,-0.001726759558100762,0.026724584526846108,gaussian,35,500
Inf,0.04773914308159739,0.01359858527272406,0.13502050915569344,0.05465693059402629,ptm,35,500
0.0065088478131714094,0.0065088478131714094,0.014667180626206281,0.06860998272643018,0.041240963496340495,skewnorm,35,500
0.012363334552916345,0.012363334552916345,0.031144332153036258,0.24029899185449213,0.06059903157577924,mixture,35,500
0.2639417151669961,0.2639417151669961,0.019785790882788333,0.6610685373596793,0.05718605725043909,u-shaped,35,500
0.03952399027837089,0.03952399027837089,0.029856940684590966,0.17519049738028486,0.04179051120452879,unif,35,500
0.014455251158528854,0.014455251158528854,0.020835390789870824,0.01709938108727704,0.024769651198556505,gaussian,36,25
0.04702153743471924,0.04702153743471924,0.06666686795332605,0.04907250697796955,0.0715962176860377,ptm,36,25
