mcmc_duration_seconds,ess_bulk_tau,ess_tail_tau,rhat_tau,ess_bulk_tau_clipped,ess_tail_tau_clipped,rhat_tau_clipped,ess_bulk_min_delta,ess_tail_min_delta,rhat_max_delta,ess_bulk_median_delta,ess_tail_median_delta,rhat_median_delta,ess_bulk_per_minute_tau,ess_tail_per_minute_tau,ess_bulk_per_minute_tau_clipped,ess_tail_per_minute_tau_clipped,ess_bulk_min_per_minute_delta,ess_tail_min_per_minute_delta,ess_bulk_median_per_minute_delta,ess_tail_median_per_minute_delta,delta_acceptance_prob,delta_position_moved,tau_acceptance_prob,tau_position_moved,run
81.7714409828186,1973.354891786157,3589.9003163913035,1.000853099458732,1973.354891786157,3589.9003163913035,1.000853099458732,16168.28585134728,7206.670257040492,1.0003981937238926,37295.078332559395,9542.824057400823,1.0002524739658245,1447.9541033408875,2634.098364840308,1447.9541033408875,2634.098364840308,11863.520312485,5287.912383900429,27365.35730639428,7002.071096733575,0.7976829900717362,99,0.7976829900717362,99,dummy-047andk7
236.05498051643372,5975.068261333786,10767.85491849887,1.000412151578725,5975.068261333786,10767.85491849887,1.000412151578725,26645.84680730576,19956.901097015063,1.0003380648794908,44159.99669572776,23425.317102235625,1.0000760568290372,1518.7313349445249,2736.9526103472913,1518.7313349445249,2736.9526103472913,6772.789987064236,5072.6066579965345,11224.502850763638,5954.201953541446,0.847061952529103,99,1,1,dummy-04824crt
57.327714681625366,2226.978429762348,4476.932516152951,1.0017610540451518,2226.978429762348,4476.932516152951,1.0017610540451518,7583.477292435123,6840.232392721117,1.000708129652962,25856.370876513756,11588.293782034783,1.0004441411092038,2330.7872383855597,4685.621125156654,2330.7872383855597,4685.621125156654,7936.974987979878,7159.084324964599,27061.64481187793,12128.472777669322,0.8228900143679289,99,1,1,dummy-04h4w67o
94.4009313583374,2046.9169793437832,3120.83460881734,1.0005430771995014,2046.9169793437832,3120.83460881734,1.00069144157456,23885.19847477151,6350.909929421593,1.0005093383025838,34281.08842614321,7782.4297644378785,1.0003096574430064,1300.9937189542368,1983.5617491765631,1300.9937189542368,1983.5617491765631,15181.120438805074,4036.5554691282314,21788.61242121561,4946.4107943362205,0.810940680524913,99,0.810940680524913,99,dummy-04odh54s
72.73657178878784,1040.8653820397608,1276.7247471345547,1.0030735225626488,1040.8653820397608,1276.7247471345547,1.0030735225626488,14028.346954182938,5117.538209640778,1.0013267926201124,33812.937175578256,5946.490311739986,1.0010616613479697,858.6041572557651,1053.1632567247486,858.6041572557651,1053.1632567247486,11571.906628966562,4221.429262160772,27892.10682661602,4905.227314540515,0.7899790545435598,99,0.7899790545435598,99,dummy-0553zbvr
251.17343425750732,4660.648563834122,8792.122203925557,1.0004794321911723,4660.648563834122,8792.122203925557,1.0004794321911723,18177.89126816445,13170.823547534024,1.0004330150905083,37457.214837526946,18394.59541435804,1.0001696846258166,1113.3299771796594,2100.251301635281,1113.3299771796594,2100.251301635281,4342.3122326371895,3146.23007480108,8947.73325409689,4394.078251643344,0.8473286659757829,99,1,1,dummy-06ntn84t
301.0029854774475,2337.1769812682246,4507.7407870228735,1.0003620558396644,2337.1769812682246,4507.7407870228735,1.0003795184156683,14459.480195223055,7059.151751031856,1.000389672826178,27494.636113432716,8956.345907783943,1.000190490925669,465.87783391470776,898.5440685658475,465.87783391470776,898.5440685658475,2882.259823228183,1407.1259273062776,5480.604001947895,1785.3004135977235,0.8260909097148259,99,0.8260909097148259,99,dummy-06u4ilsv
365.73390436172485,4502.575593221817,8072.3016223199775,1.0008790958046554,4502.575593221817,8072.3016223199775,1.0007787570047155,6275.594176999425,10055.33588792001,1.000489373353096,16556.74652183956,14736.786349831484,1.0002938809402182,738.6641828155911,1324.290943669717,738.6641828155911,1324.290943669717,1029.534440557519,1649.6150509428674,2716.1955166394914,2417.624317693484,0.8001130626615078,99,1,1,dummy-06wsmy36
83.50059628486633,714.1253194147367,392.1527782588924,1.0039857605659137,714.1253194147367,392.1527782588924,1.0039857605659137,4688.1964223827235,6356.555271187536,1.0020098073707056,20614.921190186826,7421.634056379888,1.0009230609748636,513.1402776898481,281.78441523055295,513.1402776898481,281.78441523055295,3368.7398396931544,4567.5520084923755,14813.011241159062,5332.872616425844,0.7608319316388786,99,0.7608319316388786,99,dummy-06yt0crk
66.79975914955139,1359.742629068499,2095.763025991958,1.001095366531034,1359.742629068499,2095.763025991958,1.0013926361165555,21389.09089474781,6349.505779729564,1.0007800642693068,37369.78118818912,7153.520092252005,1.0004306034417636,1221.3301182936648,1882.4286668159632,1221.3301182936648,1882.4286668159632,19211.82755781668,5703.169466986504,33565.792748916,6425.34061498937,0.796852432926153,99,0.796852432926153,99,dummy-071n4hy8
66.03375911712646,1098.6658978421085,1055.9177463866663,1.0039364288372843,1098.6658978421085,1055.9177463866663,1.0039364288372843,24891.899575700576,6821.039793112582,1.001790198829624,38691.118795660776,7828.598517566257,1.0014379449071595,998.2765596246292,959.434471553025,998.2765596246292,959.434471553025,22617.430758302504,6197.775093506814,35155.76212497575,7113.269293374974,0.7900384134601682,99,0.7900384134601682,99,dummy-07azybna
115.85587644577026,3638.3794978043234,5704.90956828569,1.0008412103744908,3638.3794978043234,5704.90956828569,1.0008412103744908,14106.421414421831,10894.21223155508,1.0007490103752157,32561.496141914817,14798.012173918449,1.0002459712091747,1884.2615201348235,2954.486078721802,1884.2615201348235,2954.486078721802,7305.501549258794,5641.94716699818,16863.104647344935,7663.665906931405,0.8204120590809783,99,0.8204120590809783,99,dummy-07czowyp
283.3072454929352,12945.28605749622,19520.334292704036,1.0002140871881846,12945.28605749622,19520.334292704036,1.0002140871881846,30501.730210773843,22925.855477232715,1.000305241544167,34068.04472747311,24479.63190178005,1.0001061160969713,2741.6071272668605,4134.098496225889,2741.6071272668605,4134.098496225889,6459.784709925704,4855.334095817416,7215.073797677935,5184.3994019681,0.8465837808061383,99,0.8465837808061383,99,dummy-07livwzz
83.33806204795837,473.1795047416268,159.94079387663675,1.0122818141590997,473.1795047416268,159.94079387663675,1.0112391329767692,1433.383572256345,945.864694262084,1.004520160661733,40733.14445189663,15801.929526525364,1.001554490437461,340.6699122444152,115.15083740579136,340.6699122444152,115.15083740579136,1031.9776128929984,680.9839377242317,29326.19990260106,11376.743690606962,0.7821008339558102,99,0.7821008339558102,99,dummy-07t3s4x6
