kld_test,mad_test,run,in_hdi_cdf,in_hdi_prob,in_ci_cdf,in_ci_prob,width_hdi_cdf,width_hdi_prob,width_ci_cdf,width_ci_prob
0.19957784030513695,0.04153687606225086,dummy-5grvv1mr,NA,NA,NA,NA,NA,NA,NA,NA
0.06942238804361689,0.06386659276177774,dummy-5gsj8kel,NA,NA,NA,NA,NA,NA,NA,NA
0.10059269307673745,0.04721394448575498,dummy-5h3synn1,NA,NA,NA,NA,NA,NA,NA,NA
0.12062975133385932,0.05497605563211567,dummy-5h8p9x8t,NA,NA,NA,NA,NA,NA,NA,NA
0.13778919655750477,0.05505586752116074,dummy-5hoxwe4t,NA,NA,NA,NA,NA,NA,NA,NA
0.1287181642838919,0.04637551872381847,dummy-5hppj8ty,NA,NA,NA,NA,NA,NA,NA,NA
0.14199038215867915,0.05337181296889209,dummy-5hufgo49,NA,NA,NA,NA,NA,NA,NA,NA
0.10073151624205198,0.04944118230035003,dummy-5hw93ruj,NA,NA,NA,NA,NA,NA,NA,NA
0.05258585315855439,0.01996963121679185,dummy-5i1o5mzc,NA,NA,NA,NA,NA,NA,NA,NA
0.08267972306876308,0.05010038747419879,dummy-5i1rj2v9,NA,NA,NA,NA,NA,NA,NA,NA
0.01306595447096266,0.03778404205995044,dummy-5i9cqxw9,NA,NA,NA,NA,NA,NA,NA,NA
0.09373678694563166,0.07751579295300555,dummy-5if9rrfb,NA,NA,NA,NA,NA,NA,NA,NA
0.09232604908413589,0.03081620135855761,dummy-5io4gt8v,NA,NA,NA,NA,NA,NA,NA,NA
0.08714775338293741,0.0432570164426212,dummy-5ios2g4b,NA,NA,NA,NA,NA,NA,NA,NA
0.02632359432088222,0.03711688036358981,dummy-5j4p5eq0,NA,NA,NA,NA,NA,NA,NA,NA
0.19325903785782816,0.11544878299321468,dummy-5j9bi4x9,NA,NA,NA,NA,NA,NA,NA,NA
0.04072428718199747,0.03121211688134052,dummy-5janof55,NA,NA,NA,NA,NA,NA,NA,NA
0.01011875992488374,0.02427695431463043,dummy-5k2qip1d,NA,NA,NA,NA,NA,NA,NA,NA
0.00897722553472449,0.02389631212150554,dummy-5k4ljjcs,NA,NA,NA,NA,NA,NA,NA,NA
0.10097855590618506,0.05297298323203243,dummy-5k7asw1r,NA,NA,NA,NA,NA,NA,NA,NA
0.04903715204606476,0.04075296841820505,dummy-5k84ewa9,NA,NA,NA,NA,NA,NA,NA,NA
0.00236995348996132,0.0115171417975062,dummy-5kafbpov,NA,NA,NA,NA,NA,NA,NA,NA
0.04029410213242317,0.06148389934682989,dummy-5ko5sumu,NA,NA,NA,NA,NA,NA,NA,NA
0.03664597310339426,0.01870696348093377,dummy-5krp7r16,NA,NA,NA,NA,NA,NA,NA,NA
0.0443845099274083,0.03329569821143099,dummy-5lgpd0ks,NA,NA,NA,NA,NA,NA,NA,NA
0.03633233170840769,0.04690041696679969,dummy-5m283npv,NA,NA,NA,NA,NA,NA,NA,NA
0.00248442580282694,0.0122235553516808,dummy-5mgmw66t,NA,NA,NA,NA,NA,NA,NA,NA
0.0856012166174709,0.06256321083534966,dummy-5mvpoz9r,NA,NA,NA,NA,NA,NA,NA,NA
0.01080103603761608,0.01524655831997343,dummy-5mzfxczc,NA,NA,NA,NA,NA,NA,NA,NA
0.15293408835753242,0.11795187613979488,dummy-5n0ewyaz,NA,NA,NA,NA,NA,NA,NA,NA
0.07615240791822275,0.05163064309736002,dummy-5ndd8wql,NA,NA,NA,NA,NA,NA,NA,NA
0.08267972306876308,0.05010038747419879,dummy-5ndf7ka9,NA,NA,NA,NA,NA,NA,NA,NA
0.02057261952764181,0.036021086970591,dummy-5nfe2xvz,NA,NA,NA,NA,NA,NA,NA,NA
0.19069662259986217,0.03224071359964825,dummy-5o3e3p26,NA,NA,NA,NA,NA,NA,NA,NA
0.04043863599095198,0.05764224030320739,dummy-5o6hs2w6,NA,NA,NA,NA,NA,NA,NA,NA
0.25942007578109905,0.14916494449843035,dummy-5o6x0857,NA,NA,NA,NA,NA,NA,NA,NA
0.06567179920646919,0.05610523678640891,dummy-5oakyd3p,NA,NA,NA,NA,NA,NA,NA,NA
0.15941153157315807,0.01464943869069108,dummy-5oj5w39a,NA,NA,NA,NA,NA,NA,NA,NA
0.16626800213567186,0.05432551249256987,dummy-5oriewm0,NA,NA,NA,NA,NA,NA,NA,NA
0.00457401147992723,0.01346506719300367,dummy-5oyy3keg,NA,NA,NA,NA,NA,NA,NA,NA
0.02008591238293786,0.02241854449193689,dummy-5p5lee6z,NA,NA,NA,NA,NA,NA,NA,NA
0.44338709651932234,0.04118100753312389,dummy-5pdmvsjz,NA,NA,NA,NA,NA,NA,NA,NA
0.06440316555193036,0.0965196198405854,dummy-5pk2jo24,NA,NA,NA,NA,NA,NA,NA,NA
0.16245981989980193,0.0522819035927833,dummy-5pltzjwb,NA,NA,NA,NA,NA,NA,NA,NA
0.03597150176818543,0.04345092247123561,dummy-5pm1tskq,NA,NA,NA,NA,NA,NA,NA,NA
0.10425373150334244,0.01693783481609462,dummy-5pota2v5,NA,NA,NA,NA,NA,NA,NA,NA
0.22057964335993,0.12387174111476852,dummy-5qgcr405,NA,NA,NA,NA,NA,NA,NA,NA
0.01703102834008216,0.03011182676162277,dummy-5r3j1ygi,NA,NA,NA,NA,NA,NA,NA,NA
0.116365657538366,0.06919715711817917,dummy-5r8g4xs8,NA,NA,NA,NA,NA,NA,NA,NA
0.20753152467410751,0.06059047472043062,dummy-5ra3ktx1,NA,NA,NA,NA,NA,NA,NA,NA
0.09343822609783524,0.03965709323254347,dummy-5rgsdpro,NA,NA,NA,NA,NA,NA,NA,NA
0.00755792032114102,0.0193578595867428,dummy-5rk11931,NA,NA,NA,NA,NA,NA,NA,NA
0.518153666728752,0.04992071422972013,dummy-5rkd3qhi,NA,NA,NA,NA,NA,NA,NA,NA
0.20790949091302133,0.10914102318158704,dummy-5rrd9ej4,NA,NA,NA,NA,NA,NA,NA,NA
0.03715529083427186,0.06003211543679867,dummy-5rvock8z,NA,NA,NA,NA,NA,NA,NA,NA
0.09210881071209288,0.04575488833202209,dummy-5rzzlixe,NA,NA,NA,NA,NA,NA,NA,NA
0.00774258405378876,0.01437357606210286,dummy-5s5b45jj,NA,NA,NA,NA,NA,NA,NA,NA
0.04743519398545711,0.04296915979642404,dummy-5sbfa0rm,NA,NA,NA,NA,NA,NA,NA,NA
0.0595141633409989,0.04565877363916231,dummy-5sg2kvg3,NA,NA,NA,NA,NA,NA,NA,NA
0.21301061436934943,0.04164967161284785,dummy-5snf64em,NA,NA,NA,NA,NA,NA,NA,NA
0.15468158412250932,0.08101216835238316,dummy-5sruh7rh,NA,NA,NA,NA,NA,NA,NA,NA
0.00994473757904318,0.0258957277865118,dummy-5tc2i2iz,NA,NA,NA,NA,NA,NA,NA,NA
0.0797796214673961,0.05532544173064911,dummy-5tok2g6n,NA,NA,NA,NA,NA,NA,NA,NA
0.1493386160507292,0.04226786143377901,dummy-5u1hf30r,NA,NA,NA,NA,NA,NA,NA,NA
0.09622980008816952,0.09872560189109196,dummy-5u499xm3,NA,NA,NA,NA,NA,NA,NA,NA
0.00454297602903426,0.01298972867384912,dummy-5uh86dch,NA,NA,NA,NA,NA,NA,NA,NA
0.1374156243300214,0.01605366132671898,dummy-5uq3n1ub,NA,NA,NA,NA,NA,NA,NA,NA
0.02203650618570805,0.04051713388961254,dummy-5ur7hwwd,NA,NA,NA,NA,NA,NA,NA,NA
0.09937108021311068,0.03072508846126307,dummy-5uss7ncs,NA,NA,NA,NA,NA,NA,NA,NA
0.02124691945077239,0.02973759564387886,dummy-5utnyi0c,NA,NA,NA,NA,NA,NA,NA,NA
0.02782193659493968,0.0249236141786103,dummy-5vi89r83,NA,NA,NA,NA,NA,NA,NA,NA
0.03210186611878534,0.01770603773261201,dummy-5vx2guup,NA,NA,NA,NA,NA,NA,NA,NA
0.1420500628293936,0.05787946668026119,dummy-5w6wqm4y,NA,NA,NA,NA,NA,NA,NA,NA
0.02106837415487405,0.03747534803191199,dummy-5wlldsvb,NA,NA,NA,NA,NA,NA,NA,NA
0.11082586523233488,0.0634279015499418,dummy-5wxude2h,NA,NA,NA,NA,NA,NA,NA,NA
0.2419804652548815,0.08955518936471227,dummy-5xsa44kl,NA,NA,NA,NA,NA,NA,NA,NA
0.02278634217163011,0.02672527050381571,dummy-5xw0dltg,NA,NA,NA,NA,NA,NA,NA,NA
0.1343458953471461,0.06248867256604434,dummy-5y0pjypq,NA,NA,NA,NA,NA,NA,NA,NA
0.07919967100436923,0.06724617439310115,dummy-5yctz122,NA,NA,NA,NA,NA,NA,NA,NA
0.1349499197425385,0.04898836482398183,dummy-5ydruzt3,NA,NA,NA,NA,NA,NA,NA,NA
0.0203579841013466,0.01717130608266793,dummy-5yghzona,NA,NA,NA,NA,NA,NA,NA,NA
0.04987541610247952,0.04480761592221921,dummy-5yi747ol,NA,NA,NA,NA,NA,NA,NA,NA
0.04095485392982899,0.03840807705705446,dummy-5z2cwms9,NA,NA,NA,NA,NA,NA,NA,NA
0.07906720991763833,0.03993944927556975,dummy-60mgsa90,NA,NA,NA,NA,NA,NA,NA,NA
0.02760991410386403,0.02990237919088793,dummy-60ropjzq,NA,NA,NA,NA,NA,NA,NA,NA
0.00289560253523784,0.01974217808879752,dummy-61e8u4eq,NA,NA,NA,NA,NA,NA,NA,NA
0.26092628317792227,0.07760054627859164,dummy-61kz76fx,NA,NA,NA,NA,NA,NA,NA,NA
0.00622681911090051,0.01650010651049164,dummy-62q1jf18,NA,NA,NA,NA,NA,NA,NA,NA
0.13141044078873235,0.01944100218403596,dummy-62qh6m1j,NA,NA,NA,NA,NA,NA,NA,NA
0.07431967442244086,0.03246160947286891,dummy-62vphjht,NA,NA,NA,NA,NA,NA,NA,NA
0.0910604645454432,0.05383573963655427,dummy-6381gac1,NA,NA,NA,NA,NA,NA,NA,NA
0.0515287302770674,0.03654522519468373,dummy-63jiolzj,NA,NA,NA,NA,NA,NA,NA,NA
0.13042931398792856,0.01462957099732647,dummy-63ky4uaz,NA,NA,NA,NA,NA,NA,NA,NA
0.05309481528322934,0.05445054891073428,dummy-63pd5l5t,NA,NA,NA,NA,NA,NA,NA,NA
0.0660841896420892,0.05926686585106566,dummy-63qqlw9c,NA,NA,NA,NA,NA,NA,NA,NA
0.00708569538360196,0.01472764275436346,dummy-64t6bqud,NA,NA,NA,NA,NA,NA,NA,NA
0.00248442580282694,0.0122235553516808,dummy-65a78sxm,NA,NA,NA,NA,NA,NA,NA,NA
0.04393899291270094,0.0552429953545047,dummy-65jm9apq,NA,NA,NA,NA,NA,NA,NA,NA
0.01293377670601457,0.02657531068396495,dummy-65lp91ne,NA,NA,NA,NA,NA,NA,NA,NA
0.410422137715773,0.04959342722938687,dummy-65nh6j9t,NA,NA,NA,NA,NA,NA,NA,NA
0.15262673838092244,0.11795187747110572,dummy-65xx5m8i,NA,NA,NA,NA,NA,NA,NA,NA
0.10818198245682924,0.05654707914249454,dummy-662watxh,NA,NA,NA,NA,NA,NA,NA,NA
0.0165031063743336,0.02973802180636658,dummy-664z231q,NA,NA,NA,NA,NA,NA,NA,NA
0.08458120090692536,0.05576342946488472,dummy-66cegi11,NA,NA,NA,NA,NA,NA,NA,NA
0.2795918950168941,0.07044179902180776,dummy-670sxns4,NA,NA,NA,NA,NA,NA,NA,NA
0.08043642005492503,0.02086430133560138,dummy-675agpiz,NA,NA,NA,NA,NA,NA,NA,NA
0.01234187940220656,0.0177095722717661,dummy-67jdk16s,NA,NA,NA,NA,NA,NA,NA,NA
0.1904148803274214,0.07261399321089307,dummy-67qrguqc,NA,NA,NA,NA,NA,NA,NA,NA
0.04796819827584347,0.06024385422045072,dummy-6803oq0b,NA,NA,NA,NA,NA,NA,NA,NA
0.1508936199366665,0.05614324389869712,dummy-680k42gs,NA,NA,NA,NA,NA,NA,NA,NA
0.03307895421681876,0.05437041670988189,dummy-68jaxhd7,NA,NA,NA,NA,NA,NA,NA,NA
0.0156153255963967,0.02096309382682139,dummy-68xak6tx,NA,NA,NA,NA,NA,NA,NA,NA
0.00265166531197877,0.01154614194600661,dummy-68ymzzn3,NA,NA,NA,NA,NA,NA,NA,NA
0.03665988124686383,0.04134985697178701,dummy-6926u3a1,NA,NA,NA,NA,NA,NA,NA,NA
0.03314106595676751,0.04732273886221611,dummy-693bv3od,NA,NA,NA,NA,NA,NA,NA,NA
0.1403862147928685,0.060610110295954,dummy-69so9wxg,NA,NA,NA,NA,NA,NA,NA,NA
0.08001126765590583,0.05524956550802203,dummy-69vf4lgp,NA,NA,NA,NA,NA,NA,NA,NA
0.00882503126212174,0.02385260650699414,dummy-6a3trsx5,NA,NA,NA,NA,NA,NA,NA,NA
0.06417979854089896,0.0704352012799096,dummy-6a3yrah5,NA,NA,NA,NA,NA,NA,NA,NA
0.07635187882699428,0.03441529654557659,dummy-6ar9vxh1,NA,NA,NA,NA,NA,NA,NA,NA
0.02743425468589981,0.05079833608261339,dummy-6b14oyb7,NA,NA,NA,NA,NA,NA,NA,NA
0.12370187338267608,0.0703872896242786,dummy-6b8asewy,NA,NA,NA,NA,NA,NA,NA,NA
0.1281035191182674,0.04145789319222218,dummy-6bhw2h3i,NA,NA,NA,NA,NA,NA,NA,NA
0.00603395105807811,0.01277834415604109,dummy-6c1fexqs,NA,NA,NA,NA,NA,NA,NA,NA
0.01671059312994686,0.03860054236331008,dummy-6c5tvspj,NA,NA,NA,NA,NA,NA,NA,NA
0.05431361363759657,0.04401015349578656,dummy-6cf16il6,NA,NA,NA,NA,NA,NA,NA,NA
0.0342615982882042,0.03036748471812427,dummy-6ciek49p,NA,NA,NA,NA,NA,NA,NA,NA
0.1456100810724142,0.07187512011434147,dummy-6d4i2et3,NA,NA,NA,NA,NA,NA,NA,NA
0.03043472899594008,0.0212367187212274,dummy-6d5zziat,NA,NA,NA,NA,NA,NA,NA,NA
0.0560096760477172,0.04318983216221548,dummy-6d9ilofq,NA,NA,NA,NA,NA,NA,NA,NA
0.1811938004530451,0.06699245473176192,dummy-6duxdur1,NA,NA,NA,NA,NA,NA,NA,NA
0.03800322446412459,0.03391772698780723,dummy-6ea11s6h,NA,NA,NA,NA,NA,NA,NA,NA
0.01252234443649456,0.02275053258604519,dummy-6fbenwdj,NA,NA,NA,NA,NA,NA,NA,NA
0.03252367610287302,0.02698390728244345,dummy-6fbuid9h,NA,NA,NA,NA,NA,NA,NA,NA
0.069328110455158,0.04945171713323435,dummy-6fw1vjr5,NA,NA,NA,NA,NA,NA,NA,NA
0.00475795734035071,0.01448193285810254,dummy-6gmtnlr5,NA,NA,NA,NA,NA,NA,NA,NA
0.04566737106279132,0.05117672354868243,dummy-6hbq9pdp,NA,NA,NA,NA,NA,NA,NA,NA
0.03817549974418226,0.04370377232383203,dummy-6hj33y5j,NA,NA,NA,NA,NA,NA,NA,NA
0.02740342714665668,0.01412209253887598,dummy-6hjhia82,NA,NA,NA,NA,NA,NA,NA,NA
0.16083105739082135,0.04025302791381684,dummy-6i1yh04x,NA,NA,NA,NA,NA,NA,NA,NA
0.05372499156936927,0.06096286225764335,dummy-6i6ke5pn,NA,NA,NA,NA,NA,NA,NA,NA
0.10534073413364028,0.02155361196568516,dummy-6ib1mlo8,NA,NA,NA,NA,NA,NA,NA,NA
0.3277554788353012,0.05458761377793403,dummy-6j3q8o7t,NA,NA,NA,NA,NA,NA,NA,NA
0.08913480621845982,0.07866005931659596,dummy-6j7e5ssb,NA,NA,NA,NA,NA,NA,NA,NA
0.0613821279051668,0.08711547217457488,dummy-6jckp598,NA,NA,NA,NA,NA,NA,NA,NA
0.03409648849311728,0.04587301916341731,dummy-6jkug1mz,NA,NA,NA,NA,NA,NA,NA,NA
0.07826566705189324,0.0547633143458847,dummy-6jtxgkph,NA,NA,NA,NA,NA,NA,NA,NA
0.17348164891165066,0.07247505537751664,dummy-6juakv3x,NA,NA,NA,NA,NA,NA,NA,NA
0.02406651830838849,0.02337064436315272,dummy-6k2b8pmh,NA,NA,NA,NA,NA,NA,NA,NA
0.08509334814285573,0.03641605032060444,dummy-6k7duzf2,NA,NA,NA,NA,NA,NA,NA,NA
0.01388368090716432,0.03283744418575662,dummy-6kcx85ic,NA,NA,NA,NA,NA,NA,NA,NA
0.1115842701404893,0.01654355422223487,dummy-6km1831q,NA,NA,NA,NA,NA,NA,NA,NA
0.01100560924226707,0.02416960550640824,dummy-6ktfw5qr,NA,NA,NA,NA,NA,NA,NA,NA
0.13032743994123927,0.05976087416936095,dummy-6l36lp72,NA,NA,NA,NA,NA,NA,NA,NA
0.13734062471230887,0.04602802096765633,dummy-6m7fktfv,NA,NA,NA,NA,NA,NA,NA,NA
0.08064034548905245,0.08056255979421155,dummy-6mbceza9,NA,NA,NA,NA,NA,NA,NA,NA
0.00315608890286127,0.01980311571646015,dummy-6n1qnucn,NA,NA,NA,NA,NA,NA,NA,NA
0.0032302548621101,0.0223693823771023,dummy-6n929re8,NA,NA,NA,NA,NA,NA,NA,NA
0.02010448909835889,0.01687086429848636,dummy-6n9zwm8e,NA,NA,NA,NA,NA,NA,NA,NA
0.05473564781324591,0.05363524985809376,dummy-6nbcj4eg,NA,NA,NA,NA,NA,NA,NA,NA
0.09989096535167266,0.07559789316678762,dummy-6nk9uy25,NA,NA,NA,NA,NA,NA,NA,NA
0.06944887940126801,0.05442793740091726,dummy-6nx6ynf4,NA,NA,NA,NA,NA,NA,NA,NA
0.09418213539406294,0.07881362993246153,dummy-6oaynwjz,NA,NA,NA,NA,NA,NA,NA,NA
0.03741044828922853,0.01658443913576144,dummy-6odhcwl9,NA,NA,NA,NA,NA,NA,NA,NA
0.09314043370847164,0.01960413080731539,dummy-6pmynvif,NA,NA,NA,NA,NA,NA,NA,NA
0.07215607783175908,0.04410657801758674,dummy-6pxmxjzr,NA,NA,NA,NA,NA,NA,NA,NA
0.08512590865309236,0.04293201708377181,dummy-6pyhtuzw,NA,NA,NA,NA,NA,NA,NA,NA
0.03497871085616707,0.04628713812289593,dummy-6qcav49e,NA,NA,NA,NA,NA,NA,NA,NA
0.08461169401983194,0.05567607432755068,dummy-6qg8epdc,NA,NA,NA,NA,NA,NA,NA,NA
0.0568233227997726,0.03551542537083502,dummy-6qx4jbna,NA,NA,NA,NA,NA,NA,NA,NA
0.06591341271779395,0.01416369370907959,dummy-6qxa3gr0,NA,NA,NA,NA,NA,NA,NA,NA
0.04858550508504308,0.07038560836645556,dummy-6r8ae3ys,NA,NA,NA,NA,NA,NA,NA,NA
0.06875866500206004,0.05765145627606533,dummy-6rcx62zv,NA,NA,NA,NA,NA,NA,NA,NA
0.03057467620253529,0.01488735136466676,dummy-6rk1etan,NA,NA,NA,NA,NA,NA,NA,NA
0.05017178726606221,0.04345671067937542,dummy-6s54urdt,NA,NA,NA,NA,NA,NA,NA,NA
0.1435789215420626,0.02960625182892244,dummy-6spybb9e,NA,NA,NA,NA,NA,NA,NA,NA
0.02252074357840479,0.03455090143884595,dummy-6sv9ukzg,NA,NA,NA,NA,NA,NA,NA,NA
0.04901527246601808,0.0478754901836164,dummy-6t1mmtvu,NA,NA,NA,NA,NA,NA,NA,NA
0.02021673235398107,0.01756715304836384,dummy-6t8eumme,NA,NA,NA,NA,NA,NA,NA,NA
0.07746560653692434,0.05845547294897036,dummy-6tpv734z,NA,NA,NA,NA,NA,NA,NA,NA
2.310488839374347,0.09031852784551432,dummy-6tu3285e,NA,NA,NA,NA,NA,NA,NA,NA
0.04430583864276167,0.01769862568367339,dummy-6tuap0do,NA,NA,NA,NA,NA,NA,NA,NA
0.02251421477682832,0.04363617886651527,dummy-6txubqyb,NA,NA,NA,NA,NA,NA,NA,NA
0.13797076878532624,0.06345092154337169,dummy-6ulzye66,NA,NA,NA,NA,NA,NA,NA,NA
0.02770809506607124,0.03827388260932353,dummy-6uq5l31x,NA,NA,NA,NA,NA,NA,NA,NA
0.1398211685046192,0.04270927578866011,dummy-6v5q85h2,NA,NA,NA,NA,NA,NA,NA,NA
0.02997774090741811,0.0150760263662971,dummy-6vbdg6x2,NA,NA,NA,NA,NA,NA,NA,NA
0.37889134548675624,0.03023786154705033,dummy-6vtf79y4,NA,NA,NA,NA,NA,NA,NA,NA
0.11216095364134518,0.0306321414338916,dummy-6vxj7p6x,NA,NA,NA,NA,NA,NA,NA,NA
0.11780631257888556,0.05054631680219709,dummy-6vy2cl4x,NA,NA,NA,NA,NA,NA,NA,NA
0.3221382940462719,0.07662222498507285,dummy-6w3mz63c,NA,NA,NA,NA,NA,NA,NA,NA
0.0957932128707942,0.03889255053012559,dummy-6wy88g4d,NA,NA,NA,NA,NA,NA,NA,NA
0.2541773608305577,0.14855068431402776,dummy-6x1jxv1r,NA,NA,NA,NA,NA,NA,NA,NA
0.16313267408732263,0.07356141276610763,dummy-6x688bd6,NA,NA,NA,NA,NA,NA,NA,NA
0.02003167878148764,0.01557861264267234,dummy-6x8qitn5,NA,NA,NA,NA,NA,NA,NA,NA
0.05444635237162532,0.06595398924427036,dummy-6x9ymbi1,NA,NA,NA,NA,NA,NA,NA,NA
0.21012857108211888,0.07107709492639347,dummy-6xauqljy,NA,NA,NA,NA,NA,NA,NA,NA
0.01233419804755788,0.02518892479821373,dummy-6xd5myxy,NA,NA,NA,NA,NA,NA,NA,NA
0.01932862371348381,0.03248716246409729,dummy-6yc6twoe,NA,NA,NA,NA,NA,NA,NA,NA
0.01796311332923381,0.01631639968170725,dummy-6yc6wy3r,NA,NA,NA,NA,NA,NA,NA,NA
0.10833246577485492,0.03795080895263683,dummy-6zeuvope,NA,NA,NA,NA,NA,NA,NA,NA
0.01418993803790397,0.02536228121849365,dummy-704z24h2,NA,NA,NA,NA,NA,NA,NA,NA
0.03651562941129261,0.02976118622582642,dummy-70a0g7wq,NA,NA,NA,NA,NA,NA,NA,NA
0.18918184341362868,0.0435939995710272,dummy-70ac62yr,NA,NA,NA,NA,NA,NA,NA,NA
0.06445696623485771,0.05352837237854745,dummy-70ld6d6t,NA,NA,NA,NA,NA,NA,NA,NA
0.09264934353775953,0.07874331216093124,dummy-70ls0gij,NA,NA,NA,NA,NA,NA,NA,NA
0.07506480048706939,0.05574507534955915,dummy-70ugin9z,NA,NA,NA,NA,NA,NA,NA,NA
0.27565749167785863,0.08270905955100445,dummy-70w1xize,NA,NA,NA,NA,NA,NA,NA,NA
0.06342708581615866,0.04747252401830966,dummy-70xdq2ow,NA,NA,NA,NA,NA,NA,NA,NA
0.05409300682077221,0.04123318839535708,dummy-71q26xf0,NA,NA,NA,NA,NA,NA,NA,NA
0.01534538282165617,0.02158585188377266,dummy-71tthaj9,NA,NA,NA,NA,NA,NA,NA,NA
0.17815484381180266,0.05515675668848344,dummy-721le5hd,NA,NA,NA,NA,NA,NA,NA,NA
0.00800213257393008,0.0262744363580134,dummy-724r6akh,NA,NA,NA,NA,NA,NA,NA,NA
0.0038026150545925,0.01518125329515235,dummy-726qfif2,NA,NA,NA,NA,NA,NA,NA,NA
0.01689064444808104,0.01593188122666065,dummy-728o3w4k,NA,NA,NA,NA,NA,NA,NA,NA
0.05623189932320629,0.01962128945517061,dummy-7385anyv,NA,NA,NA,NA,NA,NA,NA,NA
0.11476034171178665,0.05284664176676871,dummy-73xl35b8,NA,NA,NA,NA,NA,NA,NA,NA
0.01380890581625056,0.02213313664741735,dummy-73zq3c12,NA,NA,NA,NA,NA,NA,NA,NA
0.1224102000639312,0.05362607345261561,dummy-7499wehn,NA,NA,NA,NA,NA,NA,NA,NA
0.00914939028073729,0.01980373451510959,dummy-74a3h6ik,NA,NA,NA,NA,NA,NA,NA,NA
0.0953965528927994,0.10842698511750758,dummy-74a9o6ci,NA,NA,NA,NA,NA,NA,NA,NA
0.058678750350828,0.03951298154693272,dummy-74id2ow5,NA,NA,NA,NA,NA,NA,NA,NA
0.13855664186977826,0.08768593663122119,dummy-74ov1yds,NA,NA,NA,NA,NA,NA,NA,NA
0.02039780190532616,0.01467948891177472,dummy-759f183i,NA,NA,NA,NA,NA,NA,NA,NA
0.00502732557506327,0.01574133139310667,dummy-75heffx6,NA,NA,NA,NA,NA,NA,NA,NA
0.07439488404213285,0.03243022621616605,dummy-75py1tr2,NA,NA,NA,NA,NA,NA,NA,NA
1.2216372177640318,0.04670380951208605,dummy-75qx58f1,NA,NA,NA,NA,NA,NA,NA,NA
0.1707673027853768,0.06235403176917883,dummy-768vc8px,NA,NA,NA,NA,NA,NA,NA,NA
0.10848724655328722,0.05407042757984982,dummy-76hlbdjs,NA,NA,NA,NA,NA,NA,NA,NA
0.00494810601990693,0.01471699226037276,dummy-771xgg7j,NA,NA,NA,NA,NA,NA,NA,NA
0.00276102582270539,0.01243759590802178,dummy-774qqmml,NA,NA,NA,NA,NA,NA,NA,NA
0.10073151624205198,0.04944118230035003,dummy-777gmc0m,NA,NA,NA,NA,NA,NA,NA,NA
0.00529339530697473,0.01296836049777007,dummy-77g3wdut,NA,NA,NA,NA,NA,NA,NA,NA
0.19693079471150063,0.04668722667544147,dummy-77kc5hrx,NA,NA,NA,NA,NA,NA,NA,NA
0.04792914159790163,0.01404950107785118,dummy-77lpv262,NA,NA,NA,NA,NA,NA,NA,NA
0.100459326617395,0.08773907312853833,dummy-7819oc0x,NA,NA,NA,NA,NA,NA,NA,NA
0.02707240876936641,0.03861235280127043,dummy-78ai4vip,NA,NA,NA,NA,NA,NA,NA,NA
0.10190264668632576,0.05370362731280699,dummy-78hca3qd,NA,NA,NA,NA,NA,NA,NA,NA
0.12405513237312962,0.07771106682274721,dummy-78hg0fnm,NA,NA,NA,NA,NA,NA,NA,NA
0.01213960612617468,0.02617309431236837,dummy-78ubwc86,NA,NA,NA,NA,NA,NA,NA,NA
0.03811850291466744,0.01869309870498108,dummy-78w9ygxt,NA,NA,NA,NA,NA,NA,NA,NA
0.09576670958629938,0.05258252760137973,dummy-79utwhib,NA,NA,NA,NA,NA,NA,NA,NA
0.1359846885881916,0.08571732656670898,dummy-79w46gwr,NA,NA,NA,NA,NA,NA,NA,NA
0.01290437788987923,0.01578717977334038,dummy-7a14ifyc,NA,NA,NA,NA,NA,NA,NA,NA
0.14056637755680437,0.04506126191155044,dummy-7aaf8yv8,NA,NA,NA,NA,NA,NA,NA,NA
0.02632359432088222,0.03711688036358981,dummy-7agw8uc6,NA,NA,NA,NA,NA,NA,NA,NA
0.03520436425356325,0.04739284068472765,dummy-7amcusgd,NA,NA,NA,NA,NA,NA,NA,NA
0.07970104307997368,0.041406451436582,dummy-7askls0a,NA,NA,NA,NA,NA,NA,NA,NA
0.03366159272641982,0.03283043102367853,dummy-7b244oax,NA,NA,NA,NA,NA,NA,NA,NA
0.00543834372690711,0.01858040558787526,dummy-7b6ksm2e,NA,NA,NA,NA,NA,NA,NA,NA
0.00664137456914651,0.02037836629563534,dummy-7chsfskw,NA,NA,NA,NA,NA,NA,NA,NA
0.1225748001941316,0.08275444809429042,dummy-7cq0q81e,NA,NA,NA,NA,NA,NA,NA,NA
0.10020107693727008,0.04906194584129946,dummy-7daap14x,NA,NA,NA,NA,NA,NA,NA,NA
0.00330907782489511,0.01540385441932872,dummy-7e30w2sq,NA,NA,NA,NA,NA,NA,NA,NA
0.08621139357976847,0.10639771388757234,dummy-7f1fgf8e,NA,NA,NA,NA,NA,NA,NA,NA
0.2166260202626003,0.08028335990838298,dummy-7flir8m4,NA,NA,NA,NA,NA,NA,NA,NA
0.2312884331158908,0.04801287652296835,dummy-7fr6m3o3,NA,NA,NA,NA,NA,NA,NA,NA
0.00533397416551037,0.01789836332236102,dummy-7gkiqx27,NA,NA,NA,NA,NA,NA,NA,NA
0.01611771772014849,0.02911578833420128,dummy-7go29a3j,NA,NA,NA,NA,NA,NA,NA,NA
