index,variable,var_fqn,var_index,sample_size,mean,var,sd,rhat,ess_bulk,ess_tail,mcse_mean,mcse_sd,q_0.05,q_0.5,q_0.95,hdi_low,hdi_high,y,pdf
612,prob,prob[10],"(10,)",2000,7.238857744280539e-06,9.718823279264513e-12,3.1175027312360953e-06,1.004274827303482,2229.9188193127943,996.0068061862634,6.739074125696331e-08,9.048833012683825e-08,2.707764073902447e-06,6.942116037393437e-06,1.2789151503725861e-05,2.276761083450739e-06,1.1998352484140565e-05,-4.666666666666667,7.238857744280539e-06
613,prob,prob[11],"(11,)",2000,8.357730804247695e-06,1.2007165678106535e-11,3.4651357373278373e-06,1.0042900998725965,2229.9188193127943,996.0068061862634,7.472359620871692e-08,9.928382046674843e-08,3.255618955783233e-06,8.058890069780054e-06,1.4488807209411973e-05,2.754364399532833e-06,1.3628503959958946e-05,-4.633333333333334,8.357730804247695e-06
614,prob,prob[12],"(12,)",2000,9.624117455819123e-06,1.4595714451180373e-11,3.820433804056861e-06,1.0042910021883598,2229.9188193127943,996.0068061862634,8.218570080432006e-08,1.0808766806734671e-07,3.918039743202034e-06,9.333707364970513e-06,1.6333761353751648e-05,3.3370841122534913e-06,1.540869769869252e-05,-4.6,9.624117455819123e-06
615,prob,prob[13],"(13,)",2000,1.1054434120276068e-05,1.7441367889995856e-11,4.176286375477124e-06,1.0042600406776971,2229.9188193127943,996.0068061862634,8.963539406286097e-08,1.168123591253626e-07,4.719502851069426e-06,1.0785468650701511e-05,1.8324081332394324e-05,4.048836134330148e-06,1.734182889820272e-05,-4.566666666666666,1.1054434120276068e-05
616,prob,prob[14],"(14,)",2000,1.2666797029636774e-05,2.046379989176053e-11,4.5236931694977425e-06,1.0042393195336854,2229.9188193127943,996.0068061862634,9.689962668493924e-08,1.2534890724394038e-07,5.689774219199676e-06,1.2434833415926904e-05,2.0457797741170127e-05,4.919095677456114e-06,1.9429154006259405e-05,-4.533333333333333,1.2666797029636774e-05
617,prob,prob[15],"(15,)",2000,1.4481255038292535e-05,2.3536667322358167e-11,4.8514603288451374e-06,1.0042068905518413,2229.9188193127943,996.0068061862634,1.037701570592868e-07,1.3346146560306896e-07,6.865054545571279e-06,1.4304318289240093e-05,2.2730701448231796e-05,5.984203754457995e-06,2.167007783343062e-05,-4.5,1.4481255038292535e-05
618,prob,prob[16],"(16,)",2000,1.6520070250304086e-05,2.64797602723288e-11,5.145848838853392e-06,1.004183134830179,2229.9188193127943,996.0068061862634,1.0999902641096503e-07,1.414227459492956e-07,8.28937039723185e-06,1.6418392998332307e-05,2.513616409173306e-05,8.608127132444445e-06,2.52701298772628e-05,-4.466666666666667,1.6520070250304086e-05
619,prob,prob[17],"(17,)",2000,1.8808057007056082e-05,2.9053918201374815e-11,5.390168661681637e-06,1.0041031417816473,2229.9188193127943,996.0068061862634,1.152931043989899e-07,1.4938179360626298e-07,1.0016262910525573e-05,1.8803572765028253e-05,2.7664988227489584e-05,1.0372986541676022e-05,2.7797315002443107e-05,-4.433333333333334,1.8808057007056082e-05
620,prob,prob[18],"(18,)",2000,2.1372992203918613e-05,3.0961639680698305e-11,5.5643184381106644e-06,1.0040240055826466,2229.9188193127943,996.0068061862634,1.1930763762137377e-07,1.5783217413484828e-07,1.2110836274152648e-05,2.1488505910733098e-05,3.030529310589039e-05,1.2506145036507708e-05,3.043250937589939e-05,-4.3999999999999995,2.1372992203918613e-05
621,prob,prob[19],"(19,)",2000,2.42461130415694e-05,3.185802618116924e-11,5.6442914684811624e-06,1.0039917704442454,2229.9188193127943,996.0068061862634,1.2163927701475695e-07,1.6706496570815665e-07,1.4652240667938692e-05,2.4504055374723173e-05,3.304244163192888e-05,1.508504670073309e-05,3.3160491461565835e-05,-4.366666666666666,2.42461130415694e-05
622,prob,prob[20],"(20,)",2000,2.74627224365147e-05,3.1379390156091957e-11,5.6017309964056605e-06,1.003875806732045,2229.9188193127943,996.0068061862634,1.2182074237919376e-07,1.7758463977213885e-07,1.7736679149146593e-05,2.788337278419498e-05,3.585901345970016e-05,1.836268880219345e-05,3.61052826059324e-05,-4.333333333333333,2.74627224365147e-05
623,prob,prob[21],"(21,)",2000,3.106292780103409e-05,2.920114641670734e-11,5.403808510366308e-06,1.0037358965256398,2229.9188193127943,996.0068061862634,1.1932430626292092e-07,1.901967536996202e-07,2.1481045525881757e-05,3.166196366193435e-05,3.873482840189939e-05,2.2776719527188655e-05,3.951200133433762e-05,-4.300000000000001,3.106292780103409e-05
624,prob,prob[22],"(22,)",2000,3.509254631091278e-05,2.5143569403094947e-11,5.014336387109958e-06,1.003587534515474,2229.9188193127943,996.0068061862634,1.1359684501288865e-07,2.0488052006662023e-07,2.602732097292395e-05,3.5877742316393706e-05,4.164702341014667e-05,2.81475038339626e-05,4.27809473841755e-05,-4.266666666666667,3.509254631091278e-05
625,prob,prob[23],"(23,)",2000,3.9604219917442474e-05,1.9355560404023388e-11,4.399495471531183e-06,1.0033845323591717,2257.0705597655024,996.0068061862634,1.0420150200354079e-07,2.230287874185738e-07,3.154788152063989e-05,4.057107493133285e-05,4.4541268446573767e-05,3.421444286641724e-05,4.508874947431319e-05,-4.233333333333333,3.9604219917442474e-05
626,prob,prob[24],"(24,)",2000,4.465879740693152e-05,1.262629873052275e-11,3.553350352909596e-06,1.0023454895643142,2233.6438001208517,996.0068061862634,9.133538577913694e-08,2.468685683071057e-07,3.82518971264703e-05,4.575070008175701e-05,4.7485892291700234e-05,4.069106614415125e-05,4.751641213284706e-05,-4.2,4.465879740693152e-05
627,prob,prob[25],"(25,)",2000,5.0327060489746046e-05,6.909463374984689e-12,2.62858581274888e-06,1.0020925506080165,1401.7196027479492,1028.8951268251665,8.678924513074243e-08,2.661432321284305e-07,4.6018078935039134e-05,5.1206973585113744e-05,5.173856078507678e-05,4.80452285701134e-05,5.174268309040655e-05,-4.166666666666666,5.0327060489746046e-05
628,prob,prob[26],"(26,)",2000,5.6691898727157585e-05,6.208583016016132e-12,2.491702834612533e-06,1.0033303018893522,1064.1896249619047,1009.6973649435298,8.32068196912644e-08,1.9715906075760488e-07,5.2644908089895766e-05,5.755281818860257e-05,5.8316196289666584e-05,5.4147477025191214e-05,5.8322404547644876e-05,-4.133333333333333,5.6691898727157585e-05
629,prob,prob[27],"(27,)",2000,6.385107772976537e-05,1.809443381594201e-11,4.253755260465981e-06,1.0030285175579106,2282.791516637116,1626.0753347490554,1.0329863284497401e-07,1.4693526703809724e-07,5.574069899180928e-05,6.49527315878392e-05,6.830570411505556e-05,5.83274364468875e-05,6.837817077735973e-05,-4.1000000000000005,6.385107772976537e-05
630,prob,prob[28],"(28,)",2000,7.192080173350158e-05,5.637051040463037e-11,7.50802972853933e-06,1.0047880592590468,2347.842552044877,1375.2413396468066,1.6039860077832564e-07,1.977843655715299e-07,5.83110976753015e-05,7.274695959100682e-05,8.265170500429998e-05,6.207062335872512e-05,8.42329211645055e-05,-4.066666666666666,7.192080173350158e-05
631,prob,prob[29],"(29,)",2000,8.104035280127628e-05,1.4591490806306397e-10,1.20795243309935e-05,1.0042987086725284,2251.213741599902,996.0068061862634,2.5612165199892226e-07,3.134658534977257e-07,6.0654413473098925e-05,8.133337394066369e-05,0.00010053323726262855,6.03380433334366e-05,9.980224278301586e-05,-4.033333333333333,8.104035280127628e-05
632,prob,prob[30],"(30,)",2000,9.137820477006178e-05,3.318384442849962e-10,1.8216433357959956e-05,1.0040070586184757,2229.9188193127943,996.0068061862634,3.933856438546864e-07,5.495778378725807e-07,6.27821486082233e-05,9.070802107958691e-05,0.00012198513935199628,6.237984599850261e-05,0.00012059532183963467,-4.0,9.137820477006178e-05
633,prob,prob[31],"(31,)",2000,0.00010314017438145077,6.975832971914273e-10,2.64118022329304e-05,1.0038710864794902,2229.9188193127943,996.0068061862634,5.862695919578044e-07,1.016556851885239e-06,6.465970896108036e-05,0.0001009715280069696,0.00014800064561545985,6.34856630404948e-05,0.00014491458467999791,-3.9666666666666663,0.00010314017438145077
634,prob,prob[32],"(32,)",2000,0.00011658040226013429,1.4022598192261102e-09,3.744675979609064e-05,1.0037529760212647,2229.9188193127943,996.0068061862634,8.574200559853125e-07,1.8712489250315159e-06,6.625340348437921e-05,0.00011218559823986005,0.0001795362712076933,6.071556467505019e-05,0.00017029725119884696,-3.933333333333333,0.00011658040226013429
635,prob,prob[33],"(33,)",2000,0.0001296742742192834,2.112942823047644e-09,4.596675780439212e-05,1.0023662532134068,2134.273246205667,1181.3034756399743,1.0719685150113012e-06,2.2795927725399532e-06,7.057970309020092e-05,0.00012322155277437328,0.00020836118103255213,6.322369263519899e-05,0.0001963731230676571,-3.9,0.0001296742742192834
636,prob,prob[34],"(34,)",2000,0.0001436783562345383,3.091166729602178e-09,5.559826192968786e-05,1.003068591776041,2051.0583969488625,1068.4394997992208,1.3064521309553343e-06,2.499776021737563e-06,7.307591491556285e-05,0.00013469212166679,0.0002431337268969692,6.413978131599552e-05,0.00022199276297444703,-3.866666666666667,0.0001436783562345383
637,prob,prob[35],"(35,)",2000,0.0001590478692181253,4.522413826589691e-09,6.724889461240007e-05,1.002910524460467,2004.0437432208876,1274.2854262906553,1.5886078903990753e-06,2.8419307454232762e-06,7.673125557503601e-05,0.00014602359584770885,0.0002822611474863229,6.309767393176677e-05,0.00025476532379582664,-3.833333333333333,0.0001590478692181253
638,prob,prob[36],"(36,)",2000,0.00017602288577167074,6.589800422621144e-09,8.117758571564656e-05,1.0021953775642427,1973.2863815731307,1443.087650782715,1.9310345282714153e-06,3.5152520481039175e-06,7.858402608872401e-05,0.00015956521564505674,0.00031990917869924757,6.08217634292379e-05,0.00028495075387153704,-3.8,0.00017602288577167074
639,prob,prob[37],"(37,)",2000,0.00019479734358497622,9.44519387575187e-09,9.718638729653382e-05,1.0006262567454927,1933.2575964146456,1511.6942607088536,2.3356458283991714e-06,4.454858222438611e-06,8.23970276657152e-05,0.00017399142844308488,0.0003701648492483463,6.39924008170739e-05,0.0003213595921220748,-3.7666666666666666,0.00019479734358497622
640,prob,prob[38],"(38,)",2000,0.0002154831039397859,1.3114076541717627e-08,0.00011451670857004941,0.9996683261538699,1903.817536331233,1443.117998919063,2.780455335500066e-06,5.5394033447786385e-06,8.98261052070038e-05,0.00019160740821654363,0.0004277684155989038,6.136897415171655e-05,0.00035442953099429917,-3.7333333333333334,0.0002154831039397859
641,prob,prob[39],"(39,)",2000,0.00023812776799285175,1.742776347405538e-08,0.0001320142548138472,0.9995738168870214,1872.0606198769044,1340.5935386034287,3.225135523604659e-06,6.601036256119607e-06,9.443958162624145e-05,0.00021076647924333722,0.00048807480250684853,5.620625150383488e-05,0.0003887964152262921,-3.7,0.00023812776799285175
642,prob,prob[40],"(40,)",2000,0.0002627365645447512,2.208201618714136e-08,0.0001486001890548641,0.9997912857470992,1834.177686534069,1358.0316642421299,3.6277661145778047e-06,7.4189491914065915e-06,9.918738813906251e-05,0.0002325532158538969,0.0005530855425956212,7.252257821569931e-05,0.0004405948428412322,-3.666666666666667,0.0002627365645447512
643,prob,prob[41],"(41,)",2000,0.00028942362802875245,2.705904442920281e-08,0.00016449633561025853,0.9996308926901027,1796.915373516982,1357.9952967884933,3.976039282127101e-06,7.754037919820333e-06,0.00010506450621492891,0.0002560997729361431,0.0005924053766024521,6.305839445259742e-05,0.0004782272150793364,-3.633333333333333,0.00028942362802875245
644,prob,prob[42],"(42,)",2000,0.0003186241136457214,3.350459990991626e-08,0.00018304261774219758,0.9994361347734333,1780.4578587063024,1398.9058082748509,4.3561094360450075e-06,7.989555347333157e-06,0.00011276945846553323,0.0002823317764227744,0.0006557626472630071,8.416768375875422e-05,0.0005603150646160588,-3.6,0.0003186241136457214
645,prob,prob[43],"(43,)",2000,0.0003508095571338974,4.221253730239667e-08,0.00020545689889219263,1.0000858502346301,1767.2561357407712,1555.2882351529556,4.803935564940405e-06,8.451674512062023e-06,0.0001191793330709181,0.0003080604951159567,0.0007371950764751099,7.286616907044532e-05,0.0006079155334890849,-3.566666666666667,0.0003508095571338974
646,prob,prob[44],"(44,)",2000,0.00038631639481674483,5.380787548885776e-08,0.00023196524629534002,1.0004179459971179,1754.0538086605136,1583.407309325208,5.331391241697936e-06,9.342271069255881e-06,0.0001272814583785265,0.0003375644595520747,0.0008204951152096813,7.12207826120564e-05,0.0006695286955929612,-3.533333333333333,0.00038631639481674483
647,prob,prob[45],"(45,)",2000,0.00042533869872055953,6.86270078181993e-08,0.0002619675701650861,0.9996099951876952,1725.242690529579,1686.906761324784,5.931894862605735e-06,1.0701522499936944e-05,0.000139473014655007,0.0003686688972183115,0.0009182173717963619,7.58897242607752e-05,0.0007381035576691525,-3.5,0.00042533869872055953
648,prob,prob[46],"(46,)",2000,0.0004678819080015283,8.640601025961987e-08,0.00029394899261541937,0.9993853875171439,1702.140909050089,1588.441649313135,6.5731580769669796e-06,1.2456743103551196e-05,0.00014958160869732847,0.0004045393465733751,0.001010319459839594,7.462508519786426e-05,0.0008196493272109936,-3.466666666666667,0.0004678819080015283
649,prob,prob[47],"(47,)",2000,0.0005138036706821074,1.0601251463045582e-07,0.0003255956305457059,0.999510637658638,1687.425109888861,1562.4862563807874,7.202832308615986e-06,1.4414669002163691e-05,0.00016000676704882238,0.00044194123357019417,0.0010913821950163838,8.475327972641218e-05,0.0009058802873005307,-3.433333333333333,0.0005138036706821074
650,prob,prob[48],"(48,)",2000,0.0005628450953342262,1.2561878891475046e-07,0.00035442740993714135,0.9996531387276018,1699.7698813398374,1562.5925041148223,7.763217505122845e-06,1.6116150398576937e-05,0.0001748547677683027,0.000487495239065812,0.0012007316626067995,8.924958039481916e-05,0.0009967547670901948,-3.4,0.0005628450953342262
651,prob,prob[49],"(49,)",2000,0.0006148260928703534,1.4356631036804782e-07,0.0003789014520532322,0.9998104468489522,1737.5730218659235,1589.2681389443267,8.21663532386212e-06,1.714684581015165e-05,0.00018750168426991652,0.000535825110787313,0.0012951003422720774,0.00010046117885135973,0.0010798290818689893,-3.3666666666666667,0.0006148260928703534
652,prob,prob[50],"(50,)",2000,0.0006707185350187485,1.6336745829090987e-07,0.00040418740491374774,0.9999977941506899,1767.141768683025,1448.8065731091353,8.683612421764735e-06,1.7696582442222363e-05,0.00020186394199193472,0.0005884092368087706,0.0013971493390823766,0.00011051654374646628,0.001187064965087245,-3.3333333333333335,0.0006707185350187485
653,prob,prob[51],"(51,)",2000,0.0007319021678367186,1.8917966942588935e-07,0.0004349478927709495,1.0001800125400198,1817.5297895760762,1425.7409662730797,9.28260701032714e-06,1.8096101097979286e-05,0.00021776034601140372,0.0006418275047952028,0.001523811571680735,0.00011602692943993469,0.001295378594391489,-3.3,0.0007319021678367186
654,prob,prob[52],"(52,)",2000,0.0007991030117983741,2.2266778185708664e-07,0.0004718768715004865,1.000240045816993,1840.154336281573,1383.5163346886225,1.0042355209553072e-05,1.840743258687983e-05,0.00023310324142931048,0.0007019823344882851,0.001696586332946769,0.0001273242567488418,0.0014342045790172787,-3.2666666666666666,0.0007991030117983741
655,prob,prob[53],"(53,)",2000,0.0008728035969450146,2.646506254537857e-07,0.0005144420525713131,1.0002731302163104,1836.4995464085305,1403.8916255618954,1.0965825163620547e-05,1.8545017883273912e-05,0.000252434184381315,0.0007661665053612022,0.0018590403765595452,0.00017723594104817887,0.0016161553841115331,-3.2333333333333334,0.0008728035969450146
656,prob,prob[54],"(54,)",2000,0.0009531708217582731,3.146308103804837e-07,0.0005609196113352462,1.0003046433792981,1826.3558912660649,1350.6985490815855,1.2039151310771612e-05,1.879153008433617e-05,0.00028164352690860273,0.0008412474062184682,0.002022350661560505,0.0001908441287986119,0.0017550210764977858,-3.1999999999999997,0.0009531708217582731
657,prob,prob[55],"(55,)",2000,0.001040139664628091,3.705953305346087e-07,0.0006087654150283249,1.0003021808931358,1789.2369607375815,1517.84059458719,1.3210369574933425e-05,1.898630546987967e-05,0.0003084206088869219,0.0009181441766937362,0.002201824955512618,0.00012593403781713367,0.0018284818744906868,-3.1666666666666665,0.001040139664628091
658,prob,prob[56],"(56,)",2000,0.0011334322478624165,4.3001800665190123e-07,0.0006557575822298216,1.0002383380129336,1747.7770808260395,1425.4788618597286,1.4542358655463827e-05,1.9009707101588213e-05,0.00032544218241955126,0.000999025711931506,0.0023916900009216414,0.00020376229966143503,0.0020549404605117094,-3.1333333333333333,0.0011334322478624165
659,prob,prob[57],"(57,)",2000,0.0012328624637294317,4.922535934140174e-07,0.0007016078629932944,1.0001005563484686,1704.3464450211677,1343.1977436986629,1.603659377067469e-05,1.8979636405515772e-05,0.00036640693758513383,0.0010960278413754947,0.002588086634843091,0.00025583708611549226,0.0022468013774433002,-3.0999999999999996,0.0012328624637294317
660,prob,prob[58],"(58,)",2000,0.0013391114982628605,5.655395186923361e-07,0.0007520236157810046,1.0000316040904678,1654.350265078115,1287.08741497829,1.770909053081569e-05,1.9238202116810838e-05,0.0004041428084401219,0.0011884422909287178,0.0027634973588638056,0.00021188691331694922,0.0023850618775439008,-3.0666666666666664,0.0013391114982628605
661,prob,prob[59],"(59,)",2000,0.0014544532427974229,6.650041586710494e-07,0.0008154778713558384,0.9998852773646137,1617.3495965491554,1296.7257802248491,1.9571610474395088e-05,2.0044870552042312e-05,0.000425368435364215,0.0013085495860164949,0.0030172102963352005,0.00020243637825421778,0.002584123816191261,-3.033333333333333,0.0014544532427974229
662,prob,prob[60],"(60,)",2000,0.0015803503666629148,7.967560273309687e-07,0.0008926119130568272,0.9997511492714024,1587.9102157241402,1222.7770013146023,2.157813581941133e-05,2.127048265347291e-05,0.0004528524027479033,0.0014114006435910187,0.0033024544048256663,0.000312883931101207,0.0029229669600706397,-2.9999999999999996,0.0015803503666629148
663,prob,prob[61],"(61,)",2000,0.0017176286935158284,9.635813639251379e-07,0.0009816218028982128,1.000073625369832,1567.2941053284328,1223.629026017658,2.3790478456262725e-05,2.334745787460174e-05,0.0004907680727992404,0.0015264047479363976,0.003601841555692674,0.000320340946713613,0.003138914431545664,-2.966666666666667,0.0017176286935158284
664,prob,prob[62],"(62,)",2000,0.0018665793908683446,1.1643531742184271e-06,0.0010790519793867333,1.000070093496772,1548.0456210638251,1211.5188048610992,2.6166847770915968e-05,2.6197732635525987e-05,0.0005212332201488533,0.0016510976600170968,0.003981662772375359,0.0003466474288151976,0.003421412895775627,-2.9333333333333336,0.0018665793908683446
665,prob,prob[63],"(63,)",2000,0.002026872962623027,1.392915610469372e-06,0.001180218458790309,1.0001912840731635,1529.8571884649748,1205.3488664757006,2.8648948709952287e-05,2.930023763329749e-05,0.000549833550197436,0.001788641002390156,0.004292704702093622,0.000348811089779567,0.0037111159685291988,-2.9000000000000004,0.002026872962623027
666,prob,prob[64],"(64,)",2000,0.002197888867660511,1.6406392467352772e-06,0.001280874407088875,1.0000258710594505,1512.029098561804,1316.5534306833088,3.118516294352058e-05,3.225158976773498e-05,0.0005984000007028686,0.001942697352484262,0.004639861423721119,0.0003862573589132436,0.004034714498457377,-2.8666666666666663,0.002197888867660511
667,prob,prob[65],"(65,)",2000,0.0023787669586132756,1.9005793242594367e-06,0.0013786150021885867,1.0005012442163914,1490.6704030912329,1264.2006407854694,3.3777280658863505e-05,3.46673445210175e-05,0.0006612243244623132,0.002091575533450879,0.005016643599038275,0.00037272242760509627,0.004372787226869096,-2.8333333333333335,0.0023787669586132756
668,prob,prob[66],"(66,)",2000,0.0025692825926026197,2.1814517022068625e-06,0.0014769738326073562,1.0014816432356086,1459.5454345296682,1173.5517819316303,3.664849331751349e-05,3.6432396747854384e-05,0.0007086352125454889,0.002270767709030938,0.005406201120768887,0.0004270706263824798,0.0047441108849695535,-2.8,0.0025692825926026197
669,prob,prob[67],"(67,)",2000,0.002773393436262494,2.5314755143372586e-06,0.0015910611284099862,1.001877120815918,1427.251946578792,1189.1838817619787,3.988418552369536e-05,3.848987831717414e-05,0.0007666294756492512,0.002451022756371644,0.005918977937963563,0.0004631528489828585,0.00514551518804245,-2.7666666666666666,0.002773393436262494
670,prob,prob[68],"(68,)",2000,0.002994381692092905,2.9718878361258693e-06,0.001723916423764757,1.0021811107117313,1406.89940319989,1269.63119628045,4.353025310091199e-05,4.108849092618095e-05,0.0008363145299582224,0.002647350779164629,0.006436882197277509,0.0005507682749275884,0.00562504759692534,-2.7333333333333334,0.002994381692092905
671,prob,prob[69],"(69,)",2000,0.0032336761329292414,3.503834320701493e-06,0.0018718531781903977,1.0031010258122908,1390.7934161903177,1251.9592979352394,4.753931365209053e-05,4.400207774739511e-05,0.0009154161577761885,0.002848830907915212,0.007007038938157217,0.0005878632513925802,0.006101899391951928,-2.7,0.0032336761329292414
672,prob,prob[70],"(70,)",2000,0.00349188560309122,4.1159124294608435e-06,0.002028771162418483,1.0031987173158163,1372.5078475021912,1204.3528635689897,5.183079171898224e-05,4.828989702223852e-05,0.0010015478826420224,0.0031069012366325777,0.007532163478188352,0.0005082843480071292,0.006478003476405219,-2.666666666666666,0.00349188560309122
673,prob,prob[71],"(71,)",2000,0.0037686995776843126,4.78158482402928e-06,0.0021866835216897028,1.003181659545204,1352.320750688468,1263.8102261908239,5.6296447035326465e-05,5.274414167201061e-05,0.0010642975880066187,0.0033594374977726914,0.008029855681226472,0.0006024686453493888,0.0069794825918831575,-2.6333333333333333,0.0037686995776843126
674,prob,prob[72],"(72,)",2000,0.004063415098949219,5.468151953334678e-06,0.002338407995482114,1.0037529240042151,1335.5280218904545,1168.3941411287071,6.084621753362476e-05,5.672094047410702e-05,0.0011506537785470755,0.0036259353690577508,0.008621961042436715,0.0006357820148375854,0.0074563365569135535,-2.6,0.004063415098949219
675,prob,prob[73],"(73,)",2000,0.004375056193305072,6.152138057244461e-06,0.0024803503900143746,1.0033047143680118,1315.7562559407227,1296.9913481238684,6.545533833472718e-05,5.9508592714100673e-05,0.0012517369359633455,0.003928843307541358,0.009190943673393445,0.0006380971553799085,0.007901635112803979,-2.5666666666666664,0.004375056193305072
676,prob,prob[74],"(74,)",2000,0.004703478508688819,6.8581651043140505e-06,0.002618809864101258,1.0024279484551635,1292.7806041122,1335.8349026664973,7.026790218089559e-05,6.1006993629085835e-05,0.0013580981343337723,0.004235506211037798,0.009675156465499987,0.0007371302879021417,0.008544963279421305,-2.533333333333333,0.004703478508688819
677,prob,prob[75],"(75,)",2000,0.005053617149334704,7.73538990520394e-06,0.0027812568930618295,1.0027060048760823,1277.8153154541174,1466.8172902963975,7.569326789806347e-05,6.328337562303768e-05,0.0014928365297831932,0.00456288335373534,0.010348929757927111,0.0007932240063640619,0.008974792929182497,-2.5,0.005053617149334704
678,prob,prob[76],"(76,)",2000,0.005434550482850837,8.91464710236216e-06,0.00298574062878244,1.0024966765320857,1264.958606693841,1584.100844926189,8.190564861518455e-05,6.834386805714084e-05,0.0015694064814816867,0.00489065918751531,0.011039181859553904,0.0009400748135536794,0.009658429144624689,-2.466666666666667,0.005434550482850837
679,prob,prob[77],"(77,)",2000,0.00584992982357442,1.0402706907506198e-05,0.003225322760206519,1.0019126098928501,1260.0646002865421,1348.4955610615043,8.875633817524097e-05,7.588820238878072e-05,0.0016978254621951609,0.0052739049734445995,0.01194412524689406,0.0009242711520263857,0.010281979749971143,-2.433333333333333,0.00584992982357442
680,prob,prob[78],"(78,)",2000,0.006301827113452453,1.2160149076134709e-05,0.0034871405300238058,1.0019594786377104,1256.8210976554653,1367.2240986971715,9.601869138809948e-05,8.479370563287013e-05,0.001838980074883177,0.005696156462417737,0.012908713866289886,0.0009632911902536003,0.011155070134087737,-2.4,0.006301827113452453
681,prob,prob[79],"(79,)",2000,0.006790637082781643,1.4093973824917922e-05,0.003754194164520253,1.0010906814415719,1246.0347913146663,1422.3754885965634,0.00010341303292784197,9.357936700709757e-05,0.001995963736877263,0.006082440693317481,0.013880637994724087,0.0009803253268229697,0.011902809590476597,-2.3666666666666667,0.006790637082781643
