index,variable,var_fqn,var_index,sample_size,mean,var,sd,rhat,ess_bulk,ess_tail,mcse_mean,mcse_sd,q_0.05,q_0.5,q_0.95,hdi_low,hdi_high,y,pdf
680,prob,prob[78],"(78,)",2000,0.002833289010151225,4.132265423240356e-06,0.0020327974378280675,1.0026264262476363,739.37259174877,737.1237290162103,6.22736401551673e-05,5.517472125578986e-05,0.00045649826040402143,0.0023926257463571096,0.006503573567682002,0.00010121660547700355,0.005448896030275941,-2.4,0.002833289010151225
681,prob,prob[79],"(79,)",2000,0.0031913956006132446,4.9386011052669845e-06,0.0022222963585595383,1.0026656282083588,745.0560754735145,772.8063390860746,6.851418858929922e-05,5.787116229005524e-05,0.000547559289252153,0.0027355847291016242,0.007157961532199157,0.0001378991227590316,0.006069646071973097,-2.3666666666666667,0.0031913956006132446
682,prob,prob[80],"(80,)",2000,0.00360474331397299,5.907850552871718e-06,0.002430607033823386,1.0027060635112413,750.4787143797225,763.8788740015533,7.538956180988603e-05,6.097761895658937e-05,0.0006614451766594356,0.0031408139561930745,0.008026959645106175,0.00017808956412315664,0.006757935677956213,-2.333333333333333,0.00360474331397299
683,prob,prob[81],"(81,)",2000,0.004082781371922762,7.0683772280245495e-06,0.0026586419894420814,1.0027448621443114,755.4251441884106,760.591259055533,8.293934094570374e-05,6.450567229945812e-05,0.0008055990934719997,0.003607836446011943,0.008927293671697924,0.00025334877102431067,0.007555995984726807,-2.3,0.004082781371922762
684,prob,prob[82],"(82,)",2000,0.004637024658655469,8.451775314924879e-06,0.002907193718162737,1.0027697487301204,760.2334831483245,770.1940408661603,9.119086989023837e-05,6.845830278377074e-05,0.0009875688793792535,0.004134180134254529,0.009989181303124579,0.00038604148323019105,0.00851319187090475,-2.2666666666666666,0.004637024658655469
685,prob,prob[83],"(83,)",2000,0.005281452072978179,1.0091755121519801e-05,0.003176752291495168,1.0028166410630024,766.5446878243555,758.8946412638273,0.00010015518533189271,7.283054289062912e-05,0.0012183717067489653,0.004756016012980551,0.011040093726413694,0.0006471303362139337,0.009654452567669147,-2.233333333333333,0.005281452072978179
686,prob,prob[84],"(84,)",2000,0.006033294841901811,1.2025100413631538e-05,0.00346772265523521,1.0028308808821427,773.9492118621788,805.511362080587,0.00010982697188353982,7.762119978894507e-05,0.0015087415474438425,0.005473855134801222,0.012305402267422716,0.0006687342919664569,0.010641196914765897,-2.2,0.006033294841901811
687,prob,prob[85],"(85,)",2000,0.006913085028354341,1.4288562021977978e-05,0.0037800214314178135,1.0028621355060003,781.2052848768769,816.1798787737121,0.00012016036633584362,8.283441993143582e-05,0.0018821622920760829,0.006338195818389571,0.01374461737708915,0.0013420352841638015,0.012441358758219842,-2.1666666666666665,0.006913085028354341
688,prob,prob[86],"(86,)",2000,0.007946410253719392,1.6919645050693773e-05,0.004113349614449734,1.002827852102685,793.4211431586864,796.8418520590839,0.00013105989220642728,8.84905014273136e-05,0.002385739991993095,0.0073501011005215194,0.015414871126869002,0.0017984500117123232,0.014118751716357356,-2.133333333333333,0.007946410253719392
689,prob,prob[87],"(87,)",2000,0.009161256726811218,1.9969239671445614e-05,0.004468695522347166,1.0027879865439386,807.4624161127788,802.8245711175556,0.0001424059265079751,9.464268537455459e-05,0.0030314553401219677,0.008577671643453284,0.017301701700132767,0.0022503693409583027,0.015750959343294863,-2.0999999999999996,0.009161256726811218
690,prob,prob[88],"(88,)",2000,0.010577995790205354,2.3544386331275036e-05,0.004852255798211285,1.0027246490215866,827.3970067883253,802.4476601348946,0.000154210181300755,0.0001003872433577941,0.003807681607161807,0.009965982871794987,0.019557199526154992,0.0030871675403636185,0.01796743980232701,-2.066666666666667,0.010577995790205354
691,prob,prob[89],"(89,)",2000,0.012229047119021614,2.77266839021829e-05,0.005265613345298238,1.0026895548959036,850.4452462399951,814.32056490559,0.00016628542523244383,0.00010763212556691189,0.004887616403765896,0.011554886290927477,0.022081826929044746,0.0038081454915515683,0.02022931686274018,-2.033333333333333,0.012229047119021614
692,prob,prob[90],"(90,)",2000,0.014153423906298007,3.2605768111834754e-05,0.005710146067469269,1.0025681729998643,883.9002267714528,843.0147256822928,0.00017836298807301704,0.0001152982497814954,0.006154358021407792,0.013461428262057259,0.02481951778527091,0.004538654772641633,0.022567910552068443,-1.9999999999999998,0.014153423906298007
693,prob,prob[91],"(91,)",2000,0.016395118882188996,3.828872131150256e-05,0.006187788079071758,1.0024981101390655,930.3982910599481,874.5198201322765,0.00019010875081099864,0.00012473176681534893,0.007618262248809093,0.015675239727239724,0.027887150858226288,0.005501321799315667,0.025209365455673698,-1.9666666666666668,0.016395118882188996
694,prob,prob[92],"(92,)",2000,0.019004963644106716,4.4917201389899254e-05,0.006702029647047173,1.0023414268007322,994.0196518081841,914.9627421099617,0.0002011486667955689,0.00013345096558965743,0.009429120565999469,0.018304732315474546,0.031215739637685754,0.00872467166718641,0.029906474782691105,-1.9333333333333336,0.019004963644106716
695,prob,prob[93],"(93,)",2000,0.02203753103174821,5.267926258253288e-05,0.007258048124842717,1.0022061180145179,1061.938122021107,1121.4920892803896,0.0002135615545319148,0.00014268961894523856,0.011563442619496643,0.0212785225836013,0.035051889271366,0.011003323911163331,0.03388253684083535,-1.8999999999999997,0.02203753103174821
696,prob,prob[94],"(94,)",2000,0.025553334254877567,6.184274141236527e-05,0.007864015603517408,1.0020062050381193,1166.2899022725283,1236.9486173955884,0.0002244209250476979,0.00015265207090398868,0.014026272597627957,0.024649340549720032,0.039685319601752755,0.01311861825853463,0.03801425711299406,-1.8666666666666667,0.025553334254877567
697,prob,prob[95],"(95,)",2000,0.02961673230427486,7.278458777378852e-05,0.008531388384887217,1.0018064862998637,1310.3251160964865,1359.1907213509332,0.0002325224917005809,0.00016369519381619692,0.017265487204184932,0.028754587091491486,0.04484300055602504,0.01629649395287467,0.0433550736783033,-1.8333333333333335,0.02961673230427486
698,prob,prob[96],"(96,)",2000,0.034298292041427265,8.603450472087312e-05,0.009275478678799985,1.001555182216352,1478.0294605025917,1512.0089667563702,0.00023873139659378678,0.00017626803444717635,0.020714240485194765,0.033422527103889266,0.05095579103301198,0.019258355778479338,0.048816784202240185,-1.7999999999999996,0.034298292041427265
699,prob,prob[97],"(97,)",2000,0.039667525460785315,0.00010227869780848532,0.01011329312382892,1.0013521307717914,1909.402782953441,1731.871421155501,0.00023015408721782372,0.0001907113207532344,0.024838787463524564,0.03873990698927301,0.05767432978846277,0.022998697166345283,0.05509709786212879,-1.7666666666666666,0.039667525460785315
700,prob,prob[98],"(98,)",2000,0.04579511366592676,0.00012233922437441072,0.01106070632348634,1.0011916680704807,2119.794956445491,1727.9732440837124,0.0002400345686353325,0.00020787829718094613,0.029206066946472556,0.0448285467794984,0.06497733186457931,0.027717225798192073,0.0631736611724438,-1.7333333333333334,0.04579511366592676
701,prob,prob[99],"(99,)",2000,0.05274758136286485,0.00014704563754397725,0.012126237567521809,1.0010319831564232,2294.7580037907956,1826.0865048574283,0.00025349154349335145,0.00022968916769597577,0.03457625310111729,0.05167869192578048,0.07401175220235448,0.03430674914881222,0.07336968910992689,-1.6999999999999997,0.05274758136286485
702,prob,prob[100],"(100,)",2000,0.060590840905764415,0.00017702696275063282,0.013305147979283538,1.0009366143569323,2329.347027781819,1746.0707651818789,0.0002766429633725698,0.0002529584409584558,0.040470769928716364,0.05951853563821471,0.08420644871259429,0.03696500873091373,0.07988893308624304,-1.6666666666666665,0.060590840905764415
703,prob,prob[101],"(101,)",2000,0.06937763598204097,0.00021233372712942374,0.01457167550865115,1.0009453301651998,2337.1899132419935,1915.3785835746082,0.0003024107728200736,0.0002747584683984747,0.04712775006536749,0.06800641453545259,0.09530262373390785,0.04520584293403732,0.09240218324508351,-1.6333333333333333,0.06937763598204097
704,prob,prob[102],"(102,)",2000,0.07915112111692595,0.00025195758276265196,0.015873171792765678,1.000938982774342,2291.371883067771,1588.8873177667822,0.00033173675951484377,0.0002966490796507149,0.05474567334790861,0.0777276354082265,0.10690280972799827,0.05086737121720703,0.10229297736951214,-1.6,0.07915112111692595
705,prob,prob[103],"(103,)",2000,0.08993750088509347,0.00029332237857910756,0.01712665695864513,1.001026278628722,2274.461569786488,1661.2638635509709,0.0003590616860933265,0.00031924379474813545,0.06362776116743216,0.08862446807718387,0.12041800070037599,0.059141592454098765,0.11488835510180428,-1.5666666666666664,0.08993750088509347
706,prob,prob[104],"(104,)",2000,0.10175439846039279,0.00033212627359520506,0.01822433191080554,1.0011415931685055,2170.451056650427,1871.6872694771916,0.0003917332780512612,0.0003395869824285453,0.07380073339968582,0.10043944977034194,0.13420369286278505,0.07097726461700567,0.13034189670641533,-1.5333333333333332,0.10175439846039279
707,prob,prob[105],"(105,)",2000,0.11459734890437312,0.00036416035616358954,0.019082986038971718,1.0012737172732318,2054.0237264241205,1802.1948340507872,0.0004211930596774253,0.0003551475508604701,0.08575396720608675,0.11349756070668993,0.14843777664477867,0.08464576204682456,0.14665399600093373,-1.5,0.11459734890437312
708,prob,prob[106],"(106,)",2000,0.12845845585647045,0.0003925436800621339,0.01981271511081038,1.001513406709736,1946.6756387420728,1705.0881028472352,0.0004499563366652454,0.00037020260416218,0.09871775668753001,0.12732746669106954,0.16392985289451376,0.09767835853531437,0.16174406441192524,-1.4666666666666663,0.12845845585647045
709,prob,prob[107],"(107,)",2000,0.14330946107201456,0.00041838497780454696,0.02045446107343205,1.0017788337802878,1850.0327239400747,1677.371583021388,0.00047730669796389836,0.0003859893695774123,0.11225886149497975,0.14217118826702346,0.17984146982726404,0.10953574135733385,0.1755727865850688,-1.4333333333333333,0.14330946107201456
710,prob,prob[108],"(108,)",2000,0.15910905776572698,0.0004429747553231336,0.02104696546590823,1.001985666302221,1765.2823590060043,1672.1024810064712,0.0005075984668593892,0.00040347572486476173,0.12719542712522616,0.15794676513545491,0.19632767160885053,0.12485312196289854,0.1922382027814197,-1.4,0.15910905776572698
711,prob,prob[109],"(109,)",2000,0.1757835167082384,0.0004688024613695364,0.021651846604147564,1.0021075770215229,1658.1410499103145,1662.248043081826,0.0005407567226395617,0.00042279403589180916,0.14251937804017414,0.17466793848688905,0.21376639678118878,0.14073972579800886,0.21053860197664404,-1.3666666666666663,0.1757835167082384
712,prob,prob[110],"(110,)",2000,0.1932340340996472,0.0004993569894205089,0.022346296995710696,1.002226430769969,1603.2141942456522,1688.6689999546995,0.0005701548872389349,0.0004450785022915196,0.15852096606241864,0.1921094106507486,0.23196125615243848,0.15623016530911815,0.22801559473284289,-1.3333333333333333,0.1932340340996472
713,prob,prob[111],"(111,)",2000,0.2113277953877163,0.0005386865073601085,0.023209621008541015,1.002178816703971,1574.6993190293945,1484.3364307585239,0.0005946304196770077,0.00047176054811973113,0.1748293021655181,0.21059611799939632,0.25019260416639233,0.17292637409670086,0.24760107646728488,-1.3000000000000003,0.2113277953877163
714,prob,prob[112],"(112,)",2000,0.22991412153667382,0.000590697209160563,0.024304263189007868,1.002722903018076,1604.0397265146787,1354.987805203831,0.0006160389869294953,0.0005021243814164405,0.19190652133796496,0.22895456869742958,0.270277301200615,0.1900485348372811,0.2679387736239335,-1.2666666666666662,0.22991412153667382
715,prob,prob[113],"(113,)",2000,0.24880822546812612,0.0006582610222062237,0.02565659802480102,1.0043345346579124,1645.7725651400963,1299.3914544529223,0.0006378175565739986,0.0005347222099207233,0.20811695694768026,0.2476057419081842,0.29139689721337736,0.2051712469341984,0.2877417394695169,-1.2333333333333332,0.24880822546812612
716,prob,prob[114],"(114,)",2000,0.2678003077831081,0.0007421340121345749,0.027242136702809765,1.0053520802363995,1733.6358392048717,1345.8616023308332,0.0006588449966917906,0.0005677859816526707,0.22477681962307722,0.26648061908434717,0.31378954273868803,0.22602932522723784,0.31412464477579116,-1.2000000000000002,0.2678003077831081
717,prob,prob[115],"(115,)",2000,0.2866517366477559,0.0008400148955404003,0.028983010463725128,1.0062614274993225,1790.8783063226597,1410.1420391883078,0.0006899370117102869,0.0005994154521507152,0.24112175978773523,0.2855189454732272,0.33608629570775606,0.23783305805306937,0.33104599792612244,-1.1666666666666667,0.2866517366477559
718,prob,prob[116],"(116,)",2000,0.30511478529001307,0.0009459761985022141,0.030756726069304158,1.006346160197603,1851.5960763583714,1449.300535943464,0.0007198854212791773,0.0006263389731576086,0.25662395982066377,0.3040584607021122,0.35724935308075356,0.2561869947255521,0.35620392581997573,-1.133333333333333,0.30511478529001307
719,prob,prob[117],"(117,)",2000,0.32292842317268006,0.001050803183057299,0.03241609450654565,1.00639949818107,1903.1984778923854,1613.10619379775,0.000747061421285512,0.0006463317012661969,0.2710311752864864,0.32179764765994884,0.37774590336188774,0.2743066355359803,0.3793895754376694,-1.1,0.32292842317268006
720,prob,prob[118],"(118,)",2000,0.3398242186752547,0.0011424560609733902,0.03380023758752873,1.0046057258120753,1945.6571334036555,1864.3648007187808,0.0007698321538246369,0.0006570291177946407,0.28599402438940147,0.3387918034513059,0.3970233889260462,0.28822798175399234,0.39833252774568284,-1.0666666666666669,0.3398242186752547
721,prob,prob[119],"(119,)",2000,0.3555297850929004,0.0012076994036362913,0.03475196978066555,1.0042403942644933,1983.0812432488146,1930.8102616655801,0.0007832017878301006,0.0006555053025078948,0.3006319457066403,0.3545174798383793,0.414045497910773,0.30063870878267457,0.41405265092227295,-1.033333333333333,0.3555297850929004
722,prob,prob[120],"(120,)",2000,0.3697848158797624,0.0012342970885487825,0.035132564502876565,1.0023948665759208,2017.8527863891984,1814.1099590572862,0.0007842145756451404,0.0006391611954552983,0.31456995904811136,0.36871420090448465,0.42916118119906205,0.31217912246490365,0.4262206731636586,-0.9999999999999999,0.3697848158797624
723,prob,prob[121],"(121,)",2000,0.3823534481553376,0.0012150192668194681,0.03485712648540422,1.0012763262462465,2044.7294198288835,1763.7519987860967,0.0007709636499347005,0.0006205612843254386,0.326830533086947,0.38154990235660535,0.44117832011198194,0.3259360496066673,0.43909289138323493,-0.9666666666666668,0.3823534481553376
724,prob,prob[122],"(122,)",2000,0.39301636534886647,0.0011498135209178303,0.03390890032009045,1.0001705095491649,2083.082523127217,1868.8308481453853,0.000743027418635354,0.0005863556235621172,0.33850759883992143,0.39223172844450105,0.45006247855217163,0.33356099974156905,0.444443012588173,-0.9333333333333331,0.39301636534886647
725,prob,prob[123],"(123,)",2000,0.4016707046436604,0.0010526509065484674,0.032444582083122404,1.0000398704852338,2137.359599028658,1821.0460589355012,0.0007038837523516084,0.0005464750201150672,0.3499584215849194,0.4004837308020693,0.45694559616314,0.3493056755354643,0.45585735696054874,-0.9,0.4016707046436604
726,prob,prob[124],"(124,)",2000,0.40897149164407137,0.0009676856246978354,0.0311076457594887,1.000045813780176,2190.519544876829,1808.8420722247674,0.0006674719819459691,0.0005223262309499683,0.3585211513820023,0.4078347649402031,0.46250206452869935,0.36290172643370444,0.465789388662604,-0.8666666666666669,0.40897149164407137
727,prob,prob[125],"(125,)",2000,0.4151223834953893,0.0009095534768889773,0.03015880430138067,1.0000179175871942,2239.559287047095,1769.5313778884124,0.0006399480621541685,0.0005066428773833121,0.36614282228848516,0.41418750243789115,0.4663901106841475,0.37045773445459984,0.46907941371307316,-0.8333333333333328,0.4151223834953893
728,prob,prob[126],"(126,)",2000,0.42017246738762254,0.0008819732259871789,0.02969803404246111,0.9999775376144981,2279.3141357831514,1860.576372381784,0.000624194161370682,0.00049873390439819,0.372435466229801,0.41892787229803274,0.47089785467572565,0.3759603130329881,0.47313704363348735,-0.7999999999999997,0.42017246738762254
729,prob,prob[127],"(127,)",2000,0.42417756185028893,0.0008849536765678846,0.029748170978530504,0.9999255660100865,2302.9089516377717,1911.0731745157523,0.0006233796001604703,0.0004986439861055647,0.37710955462791085,0.4235911791682384,0.4750375293114818,0.37799273161787117,0.47574043834479995,-0.7666666666666666,0.42417756185028893
730,prob,prob[128],"(128,)",2000,0.42720353785560555,0.0009149130022956968,0.03024752886263102,1.000516620504974,2289.4153653700287,1876.895165379176,0.0006353083305565514,0.0005059380599962472,0.37903328359366834,0.4265890646248133,0.4788052036476072,0.3794148020219344,0.47896155924754363,-0.733333333333333,0.42720353785560555
731,prob,prob[129],"(129,)",2000,0.42931521790944854,0.0009656124308788666,0.031074304994301426,1.0006777521500803,2261.3050160542653,1840.307572239859,0.0006548138610848276,0.0005303867071367928,0.38061540697644564,0.42769283821775644,0.48251296460546317,0.37680950797770973,0.4780688618002011,-0.6999999999999998,0.42931521790944854
732,prob,prob[130],"(130,)",2000,0.4305819597768352,0.0010287011183933924,0.03207337086109585,1.0015558064350898,2226.5059129180468,1767.0792855381906,0.0006784425003541657,0.000564646442555031,0.3816873946429106,0.42972134761627323,0.4849391126519772,0.38142909023014165,0.4846813244210823,-0.6666666666666667,0.4305819597768352
733,prob,prob[131],"(131,)",2000,0.43107492052318663,0.0010947328314801854,0.033086747067068795,1.0010868831495443,2189.298062021956,1514.1911200061338,0.000702731097701671,0.0006082353492345538,0.37972981667185196,0.4299658039958557,0.48815024179482475,0.375812736723509,0.4826994766489388,-0.6333333333333336,0.43107492052318663
734,prob,prob[132],"(132,)",2000,0.43086987691782536,0.0011537869717392082,0.03396743987614033,1.0009197747914251,2171.6641175305317,1494.9048422256935,0.0007245003945208303,0.000651392404649159,0.37796737333529884,0.4296697953176253,0.4878847400000151,0.3776930107371644,0.487623705504103,-0.5999999999999995,0.43086987691782536
735,prob,prob[133],"(133,)",2000,0.43003604227499237,0.0011975323746232218,0.03460538071779043,1.0001642428850606,2162.645595873646,1593.6428225475702,0.0007414073815987035,0.0006883020680005298,0.37492435624683024,0.42916841300362163,0.4891370799351723,0.37377689037401474,0.4875540847619908,-0.5666666666666664,0.43003604227499237
736,prob,prob[134],"(134,)",2000,0.4286447212805161,0.0012191158074966997,0.03491583892013336,0.9999765756169602,2134.954103092177,1594.175815852215,0.0007516628405005655,0.0007153250182572054,0.37247605934649836,0.4279034604304982,0.4883482193581306,0.3697205360161059,0.4852410703395249,-0.5333333333333333,0.4286447212805161
737,prob,prob[135],"(135,)",2000,0.42676608067857597,0.001214225557275768,0.03484573944222978,1.0000208266221768,2108.412755647601,1314.544458589737,0.0007541560331832487,0.0007298526223262884,0.37066783921286045,0.42595865652255804,0.48637649380766307,0.36949650253451116,0.4844517418988832,-0.49999999999999967,0.42676608067857597
738,prob,prob[136],"(136,)",2000,0.4244738924684498,0.0011812464400571176,0.03436926592258144,1.0008860486004125,2083.8373965273827,1240.1530649604545,0.0007483408765678527,0.000742104591908451,0.3688305316734819,0.42363256630700774,0.4836866946171488,0.36479859986154806,0.47926732074189143,-0.46666666666666656,0.4244738924684498
739,prob,prob[137],"(137,)",2000,0.4218293425699125,0.0011228704415908305,0.03350925904270088,1.0008130402870827,2056.1199238720897,1375.8806972119914,0.0007346805060088055,0.0007441939142220219,0.3675852220633181,0.4213387910231928,0.47874732508885365,0.3681186627290376,0.47915470845948716,-0.43333333333333346,0.4218293425699125
740,prob,prob[138],"(138,)",2000,0.4188958843256994,0.001045157801925099,0.03232890041317674,1.000538388105767,2021.091328922021,1305.445905559811,0.0007144219551013069,0.0007297083590466387,0.3667275795589753,0.4184138370600279,0.47374573944410137,0.36647740569296305,0.4735564387772359,-0.3999999999999998,0.4188958843256994
741,prob,prob[139],"(139,)",2000,0.41573361013541477,0.0009578304967892454,0.03094883675987266,1.002311560143095,1990.7082855182043,1382.9306537767459,0.0006911547414711328,0.0006878413658043066,0.366033833582313,0.41558678334229426,0.4689597453904802,0.36123965893627885,0.4626307096672299,-0.3666666666666667,0.41573361013541477
742,prob,prob[140],"(140,)",2000,0.41240512326453677,0.0008739049514887721,0.029561883422555675,1.0034556184306105,1922.838131578163,1322.6568363698357,0.0006724080446878054,0.000626366087697462,0.3655265108730704,0.41201345391239985,0.4624636399068313,0.36420228801608584,0.45997214108480444,-0.33333333333333315,0.41240512326453677
743,prob,prob[141],"(141,)",2000,0.40894913465254706,0.0008109402887860476,0.02847701334034255,1.0051373652903113,1859.9476808955067,1338.1136994516762,0.0006556266271074491,0.0005667533292358871,0.3641595204262953,0.408734213477814,0.4577961710482584,0.36075655693802566,0.4533083533471406,-0.2999999999999995,0.40894913465254706
744,prob,prob[142],"(142,)",2000,0.4053212809576284,0.0007876429698403597,0.02806497763833707,1.0048797214080085,1837.8819371897753,1805.6372271107957,0.0006495143637941102,0.0005331638012923819,0.36094958659596993,0.4048415834609067,0.4525709841057947,0.36093792278281767,0.45222934405689147,-0.2666666666666664,0.4053212809576284
745,prob,prob[143],"(143,)",2000,0.40153090926619023,0.0007979570241679778,0.028248133109428274,1.0031914675432418,1842.5793155453248,1738.5702606165933,0.0006522118995844387,0.0005556395091534886,0.3545172139750704,0.401220690913979,0.44986571051654006,0.35155159547081466,0.4455533439261724,-0.23333333333333328,0.40153090926619023
746,prob,prob[144],"(144,)",2000,0.3976177956659166,0.0008304476406433344,0.02881748845134382,1.0018806195705638,1880.1653714016932,1680.78053099635,0.0006597501723247981,0.0005969527201716845,0.3489057131946173,0.39655774239830466,0.4467546195998429,0.3437707465934723,0.4400829352414593,-0.20000000000000018,0.3976177956659166
747,prob,prob[145],"(145,)",2000,0.3936082113075808,0.0008745832334436324,0.029573353435882656,1.0008826871956187,1950.4369538039728,1729.4374788305647,0.0006686262480796646,0.0006436783591867455,0.34419368084494045,0.39309740160003875,0.4440469744835558,0.34215694644816624,0.4414303754447356,-0.16666666666666652,0.3936082113075808
748,prob,prob[146],"(146,)",2000,0.389529826711233,0.000920930406874903,0.030346835203607363,1.0006247349494795,2028.1299975503007,1526.9933709219868,0.0006759624054870312,0.0006857262010898477,0.33878878458563777,0.38918989992865993,0.4410331588825843,0.34211688503879606,0.442741833270125,-0.13333333333333341,0.389529826711233
749,prob,prob[147],"(147,)",2000,0.38540715372572576,0.000961541400242117,0.031008731032438543,1.0003813725681858,2094.5216348626486,1477.6808610929852,0.0006795831477996219,0.0007177385556016945,0.33448141161881095,0.384762888360356,0.43726476475046067,0.33695919204086217,0.4393368429958629,-0.09999999999999987,0.38540715372572576
750,prob,prob[148],"(148,)",2000,0.3812666595346727,0.0009899961057444982,0.03146420356126146,1.0004077440117491,2168.4884418041215,1349.425547379333,0.000678011289908113,0.000737230690745638,0.32977677839733627,0.380678941640879,0.4335266984682993,0.32808167653882786,0.431254129362881,-0.06666666666666621,0.3812666595346727
751,prob,prob[149],"(149,)",2000,0.3771226461946112,0.0010022577108096307,0.031658454017997,1.0004236550359966,2260.1389033739893,1260.2171984049453,0.0006710766254016372,0.0007374229239932961,0.3255737083640129,0.37639513605187425,0.4295464194442548,0.3263267849558388,0.4298984207477208,-0.033333333333333104,0.3771226461946112
752,prob,prob[150],"(150,)",2000,0.37299117965446177,0.0009962385445480633,0.031563246736482344,1.0009728006764014,2340.9426459182273,1324.4112473041478,0.0006576850849825144,0.0007314317053220078,0.321425400675223,0.37195155800342306,0.4252341852284219,0.3232999111909221,0.42643879479055286,2.7755575615628914e-16,0.37299117965446177
753,prob,prob[151],"(151,)",2000,0.368886127628119,0.0009717976524096941,0.031173669216338556,1.001770052399697,2395.920506941871,1333.2168056601693,0.0006387930777274823,0.0007127747305310611,0.31792063228874434,0.36761936287688085,0.4205503511494073,0.32234169677097246,0.42415979384737734,0.03333333333333338,0.368886127628119
754,prob,prob[152],"(152,)",2000,0.36482349393750063,0.0009305042450382071,0.030504167666701006,1.0021143260609238,2454.7791022370743,1349.4043866524319,0.0006174075512761334,0.000688656553708037,0.31544117577300246,0.36395171010198446,0.41623096188161635,0.31914585588486516,0.4186065140926629,0.06666666666666676,0.36482349393750063
755,prob,prob[153],"(153,)",2000,0.3608083586079371,0.0008760349766197222,0.029597888043232445,1.0021208135706958,2512.577162201437,1541.8866050578029,0.0005913582904338024,0.0006504416216862548,0.3133527776524971,0.3602003402336906,0.40982431970034433,0.3102228262390336,0.40617133153556506,0.09999999999999987,0.3608083586079371
756,prob,prob[154],"(154,)",2000,0.3568469058965678,0.000813567231706019,0.028523099966623878,1.0015375009320109,2574.5394442277957,1604.169050789283,0.0005625397268254777,0.0006067219858659132,0.3105748273992064,0.3565082415681395,0.40280952913904444,0.30931374894049696,0.4012110439223446,0.13333333333333325,0.3568469058965678
757,prob,prob[155],"(155,)",2000,0.3529434328159007,0.0007494157031828196,0.02737545804516921,1.0007708707014518,2643.2467013130713,1671.0960002763013,0.0005336588240843239,0.000562823498079627,0.3083383469010889,0.3531635962321313,0.39772028691905825,0.3069029649622152,0.3950658116199414,0.16666666666666707,0.3529434328159007
758,prob,prob[156],"(156,)",2000,0.3491037349827787,0.0006907114319149258,0.02628138945936698,1.00041704138444,2673.529906393226,1674.2162098123788,0.0005083694385001323,0.0005235494716738713,0.30660918316885327,0.3490778029031769,0.39227329129016153,0.30329393212947703,0.38827321976731155,0.20000000000000018,0.3491037349827787
759,prob,prob[157],"(157,)",2000,0.34532357909365413,0.0006453532045120936,0.025403802953733002,1.0003258020349368,2687.9280402249287,1642.5809709320106,0.0004913389550661565,0.0004942442666367881,0.3045221189129462,0.3449735993619343,0.3881101168724498,0.30636063672340275,0.38930655602240394,0.23333333333333356,0.34532357909365413
760,prob,prob[158],"(158,)",2000,0.3415985163555933,0.0006214315527436348,0.02492852889248852,1.0000732880869891,2631.223542480919,1731.60499393949,0.00048760676777683627,0.0004812700522685472,0.3020840503748468,0.34115168434498644,0.3836348435817602,0.30319699324399785,0.38442165261018946,0.26666666666666694,0.3415985163555933
761,prob,prob[159],"(159,)",2000,0.33790093163174056,0.000626517356628078,0.025030328735917113,1.000662075037604,2508.157551851545,1697.3875264199435,0.0005011443259776368,0.0004876480422804134,0.29846207688330323,0.3372306798750322,0.37993849331175206,0.2994379003897688,0.3807333537603678,0.30000000000000004,0.33790093163174056
762,prob,prob[160],"(160,)",2000,0.3337449914504514,0.0006573368422547936,0.025638581127956233,1.0009343834096187,2380.6442935135074,1737.2576303664969,0.0005275092391247416,0.0005085973604575087,0.29345637561795274,0.332763810356044,0.3765703559864925,0.2929958711683778,0.37573785324904985,0.3333333333333334,0.3337449914504514
763,prob,prob[161],"(161,)",2000,0.32893506753933643,0.000700284913886372,0.02646289692921718,1.0014406500143775,2264.8717784772825,1661.7505528101456,0.0005573787577708891,0.000534197450375501,0.28746567387646055,0.32752431708033647,0.37427704454771726,0.2853477988725042,0.37116652244058684,0.36666666666666653,0.32893506753933643
764,prob,prob[162],"(162,)",2000,0.32350749702076614,0.0007444877280453293,0.0272853024180662,1.001606214540993,2184.007032798193,1605.3178866593225,0.0005858154696078681,0.0005616924483443008,0.28073775089879455,0.32227572431504603,0.3703804026877966,0.2782453842177065,0.3668643714438884,0.40000000000000036,0.32350749702076614
765,prob,prob[163],"(163,)",2000,0.317499308524095,0.000781727819711365,0.0279593959110594,1.0024338501659211,2130.5239719939777,1505.045179858264,0.0006080755713446405,0.0005823790417406828,0.27333912246358255,0.3159389560478362,0.3661357403772144,0.2693557563320772,0.36039320433297545,0.43333333333333374,0.317499308524095
766,prob,prob[164],"(164,)",2000,0.3109500820719921,0.0008062468048716781,0.02839448546587309,1.0021033599730083,2103.936803262437,1523.2048368971616,0.0006221942493198779,0.0005937041745897971,0.2662371886262372,0.30927743736107144,0.3611337631885671,0.2595655644903164,0.3517651092974794,0.46666666666666684,0.3109500820719921
767,prob,prob[165],"(165,)",2000,0.30390083145591573,0.0008148859287381027,0.028546206906314237,1.0021417074170387,2093.5617557707105,1614.9179160333117,0.000627481175787223,0.0005969336772282326,0.25924322500310143,0.3025572538767836,0.35462641102793274,0.2532955575886293,0.3461511935680522,0.5000000000000002,0.30390083145591573
