index,variable,var_fqn,var_index,sample_size,mean,var,sd,rhat,ess_bulk,ess_tail,mcse_mean,mcse_sd,q_0.05,q_0.5,q_0.95,hdi_low,hdi_high,y,pdf
666,prob,prob[64],"(64,)",2000,0.001542421627244219,1.189834833545079e-06,0.0010907955049160585,1.007137530241957,674.1885535875887,589.7722530988361,3.392495707596509e-05,3.186098644738765e-05,0.00022475867242493524,0.0013141226990869264,0.003613451606813764,4.099594899799704e-05,0.00302514407412558,-2.8666666666666663,0.001542421627244219
667,prob,prob[65],"(65,)",2000,0.0016587115533445531,1.3638249922165827e-06,0.0011678291793822343,1.007440027711852,661.6876418298206,575.3509337787801,3.671083381379215e-05,3.3239111228188916e-05,0.00024612274796501717,0.0014154261696950245,0.003867881803048666,3.1454453242090256e-05,0.0032191310837600827,-2.8333333333333335,0.0016587115533445531
668,prob,prob[66],"(66,)",2000,0.001782462610266309,1.55593739894437e-06,0.0012473721974392287,1.0077585156071482,648.4996577700517,582.2767621025021,3.968101333157338e-05,3.4525579508285806e-05,0.00025976644693516485,0.0015197639537369168,0.004152045047867941,4.3754508166322906e-05,0.00348824800127281,-2.8,0.001782462610266309
669,prob,prob[67],"(67,)",2000,0.0019139359448734005,1.7662108537239006e-06,0.0013289886582374963,1.0081551331649845,633.9392140500962,560.1847183584244,4.2837667702125865e-05,3.5564373561515035e-05,0.00027862895788712623,0.0016550561941013893,0.0044454163242345366,3.362469340813347e-05,0.003738868937187215,-2.7666666666666666,0.0019139359448734005
670,prob,prob[68],"(68,)",2000,0.002053582013870254,1.9961397309587517e-06,0.0014128480919613233,1.0085178494085576,619.2563961151521,563.7891077841597,4.619665538985247e-05,3.6287971091234105e-05,0.00029801212592931657,0.001775763277323831,0.004733681919990328,4.334280992627984e-05,0.003983646436785284,-2.7333333333333334,0.002053582013870254
671,prob,prob[69],"(69,)",2000,0.0022033910419112872,2.2521137597383163e-06,0.0015007044211763742,1.0089795670461097,601.5765417733479,514.7529855273282,4.979623132191542e-05,3.680139920233578e-05,0.00031987496295404066,0.0019227145279859374,0.005068452512958117,4.577967984964859e-05,0.004235798064501693,-2.7,0.0022033910419112872
672,prob,prob[70],"(70,)",2000,0.002368808995114531,2.548574204487895e-06,0.0015964254459535198,1.0094007923985697,587.824564504124,522.5298279388198,5.375223627693728e-05,3.7414147852804094e-05,0.00035264187605024515,0.0020974145188429874,0.00543500458639027,8.756979451269729e-05,0.004644301409207212,-2.666666666666666,0.002368808995114531
673,prob,prob[71],"(71,)",2000,0.0025525518948232495,2.8947378152993004e-06,0.0017013929044460308,1.0098338048071032,576.0101077559958,550.1382947966232,5.8060856943768316e-05,3.823874607280795e-05,0.000382190088914134,0.002271317818592784,0.005757898815663404,9.994945413215006e-05,0.004997982223249032,-2.6333333333333333,0.0025525518948232495
674,prob,prob[72],"(72,)",2000,0.0027573511362302986,3.3008405913838764e-06,0.0018168215628904993,1.010246397793822,568.09184958042,558.6177590174135,6.279971956627348e-05,3.9357170187335344e-05,0.00042350231305005953,0.0024370842729639587,0.006211999426524266,5.9100634411358414e-05,0.005289446502345653,-2.6,0.0027573511362302986
675,prob,prob[73],"(73,)",2000,0.002986132667622355,3.7780933502253376e-06,0.0019437318102622433,1.010484349313451,563.567568170428,570.0528980410959,6.793264210684461e-05,4.082936568558765e-05,0.0004759279437026525,0.0026555996522528314,0.006771620161817824,8.147028783667313e-05,0.005664875937089824,-2.5666666666666664,0.002986132667622355
676,prob,prob[74],"(74,)",2000,0.0032422172193340053,4.338948008465009e-06,0.002083014164249732,1.0107697275240737,558.775977091052,573.4885275372155,7.34366774053436e-05,4.269440985113944e-05,0.0005371240932318187,0.002910149549492985,0.007310406336626028,9.751344803395569e-05,0.006074500505277485,-2.533333333333333,0.0032422172193340053
677,prob,prob[75],"(75,)",2000,0.0035293633847406775,4.996628913134227e-06,0.0022353140524620308,1.010993779557704,555.89621270259,614.3327157513678,7.936615313022343e-05,4.497296959826572e-05,0.0006153618908390448,0.0031809572856885985,0.007902290510280512,0.00013896214417985966,0.006597428895730187,-2.5,0.0035293633847406775
678,prob,prob[76],"(76,)",2000,0.003851837018082151,5.765730807538742e-06,0.0024011936214180527,1.0112209871095326,552.8853685931431,618.1980511541437,8.589066790779757e-05,4.76765451549174e-05,0.0007051550500387842,0.003484287682662148,0.008532264599968005,0.00023783720380910327,0.0072399746484626045,-2.466666666666667,0.003851837018082151
679,prob,prob[77],"(77,)",2000,0.0042142856324316035,6.660805840832568e-06,0.0025808537038802815,1.0114492405514588,549.3846473208134,618.1980511541437,9.320408999169718e-05,5.0808040244034056e-05,0.0008233086393673748,0.003849890099363462,0.009273954627979083,0.000270013580895059,0.007843174441072793,-2.433333333333333,0.0042142856324316035
680,prob,prob[78],"(78,)",2000,0.0046221201678304565,7.696348893456127e-06,0.002774229423363563,1.011539634178129,550.7304779551699,655.641523723689,0.00010116833794965375,5.436575958444427e-05,0.00093964253095843,0.004238578703206605,0.010087806755657795,0.00023470984628982822,0.008417487841160831,-2.4,0.0046221201678304565
