fx_hat,low,high,fx_true,x,parameter,xnum,data_type,data_seed,model,ntrain,ntest,fit_seconds,job,run,mcmc_strategy,apply_jitter
-0.44421036922249424,-0.4644180641145766,-0.1293782049801155,-0.23592481335,-0.17458487,loc,0,gaussian,1,ptm-iwls-nuts,250,5000,557.9738745689392,010-ptm-plots,20250907-175606,iwls-nuts,FALSE
1.8704457744647909,1.6722095501469358,2.352532702489657,1.75690115665,1.8182411,loc,0,gaussian,1,ptm-iwls-nuts,250,5000,557.9738745689392,010-ptm-plots,20250907-175606,iwls-nuts,FALSE
-0.19030088556606128,-0.2416975954706296,0.13756044307009027,0.21109715665,0.2724371,loc,0,gaussian,1,ptm-iwls-nuts,250,5000,557.9738745689392,010-ptm-plots,20250907-175606,iwls-nuts,FALSE
-0.4863252940604217,-0.5058036560432567,-0.17114270985034702,-0.31169137334999997,-0.25035143,loc,0,gaussian,1,ptm-iwls-nuts,250,5000,557.9738745689392,010-ptm-plots,20250907-175606,iwls-nuts,FALSE
-0.12922576683346598,-0.1827289053713241,0.202104500979901,0.28505650665000004,0.34639645,loc,0,gaussian,1,ptm-iwls-nuts,250,5000,557.9738745689392,010-ptm-plots,20250907-175606,iwls-nuts,FALSE
1.010386809602326,0.9447387049980712,1.3701563146127995,1.10890665665,1.1702466,loc,0,gaussian,1,ptm-iwls-nuts,250,5000,557.9738745689392,010-ptm-plots,20250907-175606,iwls-nuts,FALSE
1.7000701386351889,1.5776467528356273,2.105329711754859,1.61068715665,1.6720271,loc,0,gaussian,1,ptm-iwls-nuts,250,5000,557.9738745689392,010-ptm-plots,20250907-175606,iwls-nuts,FALSE
-1.1245203784391258,-1.1662434278604072,-0.7969554267801782,-1.05029258335,-0.98895264,loc,0,gaussian,1,ptm-iwls-nuts,250,5000,557.9738745689392,010-ptm-plots,20250907-175606,iwls-nuts,FALSE
-1.9169023030152803,-2.089881357102227,-1.4519225387154575,-1.85687404335,-1.7955341,loc,0,gaussian,1,ptm-iwls-nuts,250,5000,557.9738745689392,010-ptm-plots,20250907-175606,iwls-nuts,FALSE
-1.8795814740182264,-2.0284018710438536,-1.4387588560137838,-1.81720314335,-1.7558632,loc,0,gaussian,1,ptm-iwls-nuts,250,5000,557.9738745689392,010-ptm-plots,20250907-175606,iwls-nuts,FALSE
-2.001447661509011,-2.241480676087382,-1.4699548212082134,-1.94651084335,-1.8851709,loc,0,gaussian,1,ptm-iwls-nuts,250,5000,557.9738745689392,010-ptm-plots,20250907-175606,iwls-nuts,FALSE
0.02786401756639715,-0.02659190079400697,0.35877065739385283,0.44030085665,0.5016408,loc,0,gaussian,1,ptm-iwls-nuts,250,5000,557.9738745689392,010-ptm-plots,20250907-175606,iwls-nuts,FALSE
-0.3945542388056914,-0.4180935255593643,-0.08180800930319795,-0.13900861335,-0.07766867,loc,0,gaussian,1,ptm-iwls-nuts,250,5000,557.9738745689392,010-ptm-plots,20250907-175606,iwls-nuts,FALSE
-0.8051124765780591,-0.8254798311056983,-0.4922250608156555,-0.7402630733500001,-0.67892313,loc,0,gaussian,1,ptm-iwls-nuts,250,5000,557.9738745689392,010-ptm-plots,20250907-175606,iwls-nuts,FALSE
-0.300325090913566,-0.33853470180073564,0.01728868748059258,0.04479256664999999,0.10613251,loc,0,gaussian,1,ptm-iwls-nuts,250,5000,557.9738745689392,010-ptm-plots,20250907-175606,iwls-nuts,FALSE
-0.4350155163280969,-0.4558202740404508,-0.120795073948318,-0.21859225335,-0.15725231,loc,0,gaussian,1,ptm-iwls-nuts,250,5000,557.9738745689392,010-ptm-plots,20250907-175606,iwls-nuts,FALSE
1.7684490145415614,1.623284075981568,2.1996935706097216,1.66837105665,1.729711,loc,0,gaussian,1,ptm-iwls-nuts,250,5000,557.9738745689392,010-ptm-plots,20250907-175606,iwls-nuts,FALSE
0.4038954128445196,0.34668225575576517,0.7415374562294096,0.72100915665,0.7823491,loc,0,gaussian,1,ptm-iwls-nuts,250,5000,557.9738745689392,010-ptm-plots,20250907-175606,iwls-nuts,FALSE
-1.273440499122114,-1.3299177572154102,-0.9317137354815742,-1.18951234335,-1.1281724,loc,0,gaussian,1,ptm-iwls-nuts,250,5000,557.9738745689392,010-ptm-plots,20250907-175606,iwls-nuts,FALSE
-0.808115271570972,-0.8285324054935906,-0.4951803325250931,-0.74348314335,-0.6821432,loc,0,gaussian,1,ptm-iwls-nuts,250,5000,557.9738745689392,010-ptm-plots,20250907-175606,iwls-nuts,FALSE
-0.3935350845453756,-0.41742496588462863,-0.08103945751011138,-0.13694819335000002,-0.07560825,loc,0,gaussian,1,ptm-iwls-nuts,250,5000,557.9738745689392,010-ptm-plots,20250907-175606,iwls-nuts,FALSE
-0.5074261799286048,-0.5264341180391285,-0.19099760197933283,-0.34749707335,-0.28615713,loc,0,gaussian,1,ptm-iwls-nuts,250,5000,557.9738745689392,010-ptm-plots,20250907-175606,iwls-nuts,FALSE
-0.8679317586517062,-0.8901516252015833,-0.5541640147195661,-0.80587729335,-0.74453735,loc,0,gaussian,1,ptm-iwls-nuts,250,5000,557.9738745689392,010-ptm-plots,20250907-175606,iwls-nuts,FALSE
-1.398175280584158,-1.464126112717954,-1.0501677200843356,-1.31118594335,-1.249846,loc,0,gaussian,1,ptm-iwls-nuts,250,5000,557.9738745689392,010-ptm-plots,20250907-175606,iwls-nuts,FALSE
0.456254204795838,0.3970493508931161,0.7956710241494147,0.7556051566499999,0.8169451,loc,0,gaussian,1,ptm-iwls-nuts,250,5000,557.9738745689392,010-ptm-plots,20250907-175606,iwls-nuts,FALSE
-0.4308129515379773,-0.451748655701182,-0.11647307393953545,-0.21057424335,-0.1492343,loc,0,gaussian,1,ptm-iwls-nuts,250,5000,557.9738745689392,010-ptm-plots,20250907-175606,iwls-nuts,FALSE
-0.6332444624367138,-0.6542999448692464,-0.3149118281631226,-0.53524836335,-0.47390842,loc,0,gaussian,1,ptm-iwls-nuts,250,5000,557.9738745689392,010-ptm-plots,20250907-175606,iwls-nuts,FALSE
-0.5009592289101559,-0.5205629037061835,-0.1848153421711311,-0.33667096335,-0.27533102,loc,0,gaussian,1,ptm-iwls-nuts,250,5000,557.9738745689392,010-ptm-plots,20250907-175606,iwls-nuts,FALSE
1.96064874589372,1.697905329319128,2.502982023648429,1.83723395665,1.8985739,loc,0,gaussian,1,ptm-iwls-nuts,250,5000,557.9738745689392,010-ptm-plots,20250907-175606,iwls-nuts,FALSE
1.0387535416882177,0.9730050050816684,1.3990320808039067,1.1273144566500002,1.1886544000000001,loc,0,gaussian,1,ptm-iwls-nuts,250,5000,557.9738745689392,010-ptm-plots,20250907-175606,iwls-nuts,FALSE
0.9263961864043242,0.8598101825262029,1.2840257385134863,1.05494205665,1.116282,loc,0,gaussian,1,ptm-iwls-nuts,250,5000,557.9738745689392,010-ptm-plots,20250907-175606,iwls-nuts,FALSE
-1.0596266572168882,-1.0937971808371965,-0.7362066865085366,-0.99036797335,-0.92902803,loc,0,gaussian,1,ptm-iwls-nuts,250,5000,557.9738745689392,010-ptm-plots,20250907-175606,iwls-nuts,FALSE
-1.9317581960555936,-2.1153480097435833,-1.4585922618325662,-1.87264694335,-1.811307,loc,0,gaussian,1,ptm-iwls-nuts,250,5000,557.9738745689392,010-ptm-plots,20250907-175606,iwls-nuts,FALSE
-0.6221939269595044,-0.6436508299987882,-0.3036249853693504,-0.52029380335,-0.45895386,loc,0,gaussian,1,ptm-iwls-nuts,250,5000,557.9738745689392,010-ptm-plots,20250907-175606,iwls-nuts,FALSE
-0.6409512755706437,-0.6616116082302399,-0.32268283164216305,-0.54552754335,-0.4841876,loc,0,gaussian,1,ptm-iwls-nuts,250,5000,557.9738745689392,010-ptm-plots,20250907-175606,iwls-nuts,FALSE
1.560071512075765,1.4639244251274044,1.9403676589220455,1.49730485665,1.5586448,loc,0,gaussian,1,ptm-iwls-nuts,250,5000,557.9738745689392,010-ptm-plots,20250907-175606,iwls-nuts,FALSE
-1.6007136353334874,-1.6749046178872675,-1.2406743764861654,-1.52010924335,-1.4587693,loc,0,gaussian,1,ptm-iwls-nuts,250,5000,557.9738745689392,010-ptm-plots,20250907-175606,iwls-nuts,FALSE
1.5908374356415522,1.4908282239714106,1.974919595532174,1.5216549566500002,1.5829949,loc,0,gaussian,1,ptm-iwls-nuts,250,5000,557.9738745689392,010-ptm-plots,20250907-175606,iwls-nuts,FALSE
-0.3156563067753282,-0.35211446530177454,6.0396595461833e-4,0.01708307664999998,0.07842302,loc,0,gaussian,1,ptm-iwls-nuts,250,5000,557.9738745689392,010-ptm-plots,20250907-175606,iwls-nuts,FALSE
-0.39125060396992095,-0.4154520920021916,-0.07855875952718139,-0.13232430335,-0.07098436,loc,0,gaussian,1,ptm-iwls-nuts,250,5000,557.9738745689392,010-ptm-plots,20250907-175606,iwls-nuts,FALSE
-0.374863953399853,-0.40133947985572965,-0.06200061857491421,-0.09904441135,-0.037704468,loc,0,gaussian,1,ptm-iwls-nuts,250,5000,557.9738745689392,010-ptm-plots,20250907-175606,iwls-nuts,FALSE
1.4608210234043295,1.3770992844222434,1.8311567023155264,1.42094745665,1.4822874,loc,0,gaussian,1,ptm-iwls-nuts,250,5000,557.9738745689392,010-ptm-plots,20250907-175606,iwls-nuts,FALSE
-1.28161748903437,-1.339260118801411,-0.9394773635477252,-1.1973319433499998,-1.135992,loc,0,gaussian,1,ptm-iwls-nuts,250,5000,557.9738745689392,010-ptm-plots,20250907-175606,iwls-nuts,FALSE
