waic,kld,log_score,cdf_mad,crps,cdf_ci_coverage,cdf_ci_width,data_type,data_seed,model,ntrain,ntest,fit_seconds,run,job,kld_manual,log_score_manual,bootstrap_seconds,mcmc_strategy,apply_jitter
3571.7223732324965,0.09518071029667256,1770.5502051066726,0.07044009965393867,0.8032469765035217,0.806,0.18608856272117244,gaussian,6,ddpstar,1000,1000,434.317,20250815-080547,001-ddpstar,NA,NA,NA,NA,NA
936.3846974246868,0.22775956592553245,1903.1290607355324,0.12289964387522465,0.8969365622462439,0.78,0.32102089341369616,gaussian,6,ddpstar,250,1000,277.923,20250815-080401,001-ddpstar,NA,NA,NA,NA,NA
1784.5002096219785,0.11158800445122484,1786.957499261225,0.08914004225640049,0.8278532889470993,0.88,0.25722529129649424,gaussian,6,ddpstar,500,1000,333.918,20250815-080251,001-ddpstar,NA,NA,NA,NA,NA
3528.416204885586,0.08975507115114145,1743.3585145311415,0.07483568814382963,0.7830276350079828,0.776,0.18988541972652911,gaussian,7,ddpstar,1000,1000,435.427,20250815-095953,001-ddpstar,NA,NA,NA,NA,NA
958.7388856206816,0.20112854661991583,1854.731989999916,0.12254868059187862,0.8678899403986442,0.784,0.32409802938152316,gaussian,7,ddpstar,250,1000,279.817,20250815-082723,001-ddpstar,NA,NA,NA,NA,NA
1794.187382480368,0.12306915544414893,1776.672598824149,0.10074826016380706,0.8147029896573713,0.747,0.24095615193444675,gaussian,7,ddpstar,500,1000,333.735,20250815-084922,001-ddpstar,NA,NA,NA,NA,NA
3611.597931158398,0.09817751377967282,1778.4885856896728,0.07280699164007612,0.8185225104450815,0.798,0.18831521595221795,gaussian,8,ddpstar,1000,1000,438.607,20250815-091047,001-ddpstar,NA,NA,NA,NA,NA
933.114731165868,0.2335559266504401,1913.86699856044,0.12938107520980988,0.9303257026546272,0.779,0.3206247589976996,gaussian,8,ddpstar,250,1000,277.23,20250815-082021,001-ddpstar,NA,NA,NA,NA,NA
1894.940017986916,0.201442820191722,1881.753892101722,0.09935666646596084,0.8773957866578447,0.709,0.235438910305408,gaussian,8,ddpstar,500,1000,332.841,20250815-083807,001-ddpstar,NA,NA,NA,NA,NA
3476.8919090006116,0.09800820354992544,1779.590014039925,0.06457894489515136,0.8144473481363732,0.832,0.18310840352388263,gaussian,9,ddpstar,1000,1000,434.993,20250815-093542,001-ddpstar,NA,NA,NA,NA,NA
935.1541217583411,0.2179433910765712,1899.5252015665712,0.11569234014880764,0.8993500161753847,0.771,0.30299182633283395,gaussian,9,ddpstar,250,1000,280.517,20250815-093508,001-ddpstar,NA,NA,NA,NA,NA
1825.9330644764975,0.1635735716312178,1845.1553821212176,0.08723037969566311,0.8463412563476895,0.768,0.23013593137313831,gaussian,9,ddpstar,500,1000,332.5,20250815-083547,001-ddpstar,NA,NA,NA,NA,NA
3557.217239635501,0.08984221701481587,1792.855022954816,0.07076662950505744,0.812620008110346,0.774,0.18419773969079445,gaussian,10,ddpstar,1000,1000,435.5870000000001,20250815-090152,001-ddpstar,NA,NA,NA,NA,NA
910.4145295424116,0.18128425752718172,1884.2970634671815,0.1213529739968678,0.8814753802325702,0.748,0.3060658279660108,gaussian,10,ddpstar,250,1000,274.365,20250815-121129,001-ddpstar,NA,NA,NA,NA,NA
1812.811779405376,0.09429582779536572,1797.3086337353657,0.09274384209183324,0.8414239309992879,0.818,0.25019193934089584,gaussian,10,ddpstar,500,1000,333.363,20250815-085534,001-ddpstar,NA,NA,NA,NA,NA
3497.9328334384154,0.0759645411094704,1738.0561667194704,0.06946052898473903,0.7863580947313541,0.804,0.18622288399006365,gaussian,11,ddpstar,1000,1000,432.94,20250815-090856,001-ddpstar,NA,NA,NA,NA,NA
916.9011832506864,0.18803681653257415,1850.1284421425744,0.11842690340997976,0.8742293272623631,0.808,0.3154727759640134,gaussian,11,ddpstar,250,1000,280.055,20250815-091021,001-ddpstar,NA,NA,NA,NA,NA
1771.3614269403683,0.0965413671615702,1758.63299277157,0.0843215526373281,0.8088331510577319,0.888,0.24896865879098012,gaussian,11,ddpstar,500,1000,329.901,20250815-122849,001-ddpstar,NA,NA,NA,NA,NA
