mcmc_duration_seconds,ess_bulk_tau,ess_tail_tau,rhat_tau,ess_bulk_tau_clipped,ess_tail_tau_clipped,rhat_tau_clipped,ess_bulk_min_delta,ess_tail_min_delta,rhat_max_delta,ess_bulk_median_delta,ess_tail_median_delta,rhat_median_delta,ess_bulk_per_minute_tau,ess_tail_per_minute_tau,ess_bulk_per_minute_tau_clipped,ess_tail_per_minute_tau_clipped,ess_bulk_min_per_minute_delta,ess_tail_min_per_minute_delta,ess_bulk_median_per_minute_delta,ess_tail_median_per_minute_delta,delta_acceptance_prob,delta_position_moved,tau_acceptance_prob,tau_position_moved,run,ess_bulk_loc_intercept,ess_tail_loc_intercept,rhat_loc_intercept,ess_bulk_scale_intercept,ess_tail_scale_intercept,rhat_scale_intercept,ess_bulk_per_minute_loc_intercept,ess_tail_per_minute_loc_intercept,loc_intercept_acceptance_prob,loc_intercept_position_moved,scale_intercept_acceptance_prob,scale_intercept_position_moved
89.50723648071289,1253.8936731051306,2224.1835549676844,1.0027816365773738,1253.8936731051306,2224.1835549676844,1.0017088237894671,12471.076449288154,4953.989717694626,1.000827142110294,36093.749079914414,6323.989863033523,1.0005142005847691,840.5311497078702,1490.952224034056,840.5311497078702,1490.952224034056,8359.82224876897,3320.8419201471715,24194.97048444252,4239.203518072792,0.8712652121852378,99,0.8712652121852378,99,dummy-05ewvsh0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110.91113758087158,308.1491650275525,108.71794498170873,1.0086933432362832,308.1491650275525,108.71794498170873,1.0086933432362832,2616.937693861913,6054.303673197371,1.0034974849598255,5885.773123093082,7474.079836002068,1.0022627979625791,166.7005704289329,58.8135406522738,166.7005704289329,58.8135406522738,1415.6942671084348,3275.2185967524692,3184.0480143672307,4043.2800523133906,0.8396002893874679,99,0.8396002893874679,99,dummy-05oe4a3p,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109.01442408561708,833.3179501684408,312.6179569746637,1.0059670353891823,833.3179501684408,312.6179569746637,1.0059670353891823,2020.6592811541,8043.377382361535,1.0028296034660915,24389.20475410253,14394.219042380504,1.0016539077205031,458.6464353638055,172.06051011881237,458.6464353638055,172.06051011881237,1112.1423415861707,4426.96135845903,13423.473980808938,7922.3749498005855,0.8823061252127135,99,0.8823061252127135,99,dummy-05x9kiin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76.39642786979675,1176.5123619121753,1689.2950847838356,1.0020046585363855,1176.5123619121753,1689.2950847838356,1.0020046585363855,14204.64790544416,4411.082253016351,1.0010216357718351,36349.98696316997,5537.551267950857,1.0006449480917188,924.0057903628566,1326.733564817653,924.0057903628566,1326.733564817653,11156.004254272171,3464.362700728002,28548.444981057208,4349.065595623318,0.8661848663631249,99,0.8661848663631249,99,dummy-07debx7q,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85.28372573852539,1832.9664920469795,3666.639011666155,1.0018214251981776,1832.9664920469795,3666.639011666155,1.0018214251981776,33885.00756015111,7131.811456517172,1.0009728422630269,42116.45969197236,8707.758610055746,1.0005710343092251,1289.5542328908618,2579.6051801778754,1289.5542328908618,2579.6051801778754,23839.254629217612,5017.471782400452,29630.361005403644,6126.204174113964,0.9005344130294547,99,0.9005344130294547,99,dummy-07mbaa0r,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
510.7148349285126,10296.10911545196,14250.12684746668,1.0006915201040285,10296.10911545196,14250.12684746668,1.0006915201040285,12085.011112485408,13331.368576868012,1.0005768679723002,26235.073288113286,19772.19985755191,1.0001769938913063,1209.6115183605143,1674.13897614249,1209.6115183605143,1674.13897614249,1419.7760024938782,1566.201057629439,3082.1591417197283,2322.885317437806,0.9009295862633558,99,0.9009295862633558,99,dummy-08u000x7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96.1382110118866,1768.1129309309615,3461.1695869956543,1.000909351634493,1768.1129309309615,3461.1695869956543,1.0009687757563752,18451.002002925452,5618.949470672189,1.0007594726430975,38600.33815388034,7591.484034413521,1.0004915059647912,1103.4819011011248,2160.1210698008804,1103.4819011011248,2160.1210698008804,11515.29770029369,3506.794693721183,24090.528259845258,4737.856438877298,0.8968728234581206,99,0.8968728234581206,99,dummy-09709t4f,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91.7517192363739,780.783444361856,846.1312096488278,1.0096015769579452,780.783444361856,846.1312096488278,1.0096015769579452,5518.539898935723,5216.629659854491,1.0037326944050389,19492.51840436897,6273.553487989044,1.0028908662864762,510.58451058581807,553.3179432653436,510.58451058581807,553.3179432653436,3608.786807396168,3411.356018135354,12746.912145036766,4102.519412302391,0.8520261332842429,99,0.8520261332842429,99,dummy-0ae0hg19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116.49401211738586,658.0975099200164,597.9009027720214,1.004886789258698,658.0975099200164,597.9009027720214,1.0031534622435798,2093.1770074061633,6780.911371855894,1.000959478598689,7615.224474201732,9906.102751890838,1.0004737810410167,338.9517613610289,307.9476233522851,338.9517613610289,307.9476233522851,1078.08648840953,3492.494377319447,3922.205615097988,5102.1177338671605,0.8657991101147638,99,0.8657991101147638,99,dummy-0aifryp2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167.76354241371155,5356.882945558027,8577.076175211785,1.0011765902838905,5356.882945558027,8577.076175211785,1.0011765902838905,8551.738368856677,10414.924240418652,1.0007420948424752,20823.125890462277,14870.728211792388,1.0003166678691404,1915.869038702488,3067.55903641819,1915.869038702488,3067.55903641819,3058.4970652685975,3724.858484950814,7447.312660737082,5318.460017416865,0.9020679861154384,99,0.9020679861154384,99,dummy-0aksi9c4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
