kld_test,mad_test,run,in_hdi_cdf,in_hdi_prob,in_ci_cdf,in_ci_prob,width_hdi_cdf,width_hdi_prob,width_ci_cdf,width_ci_prob,model
0.34940652743574857,0.02993919409703517,dummy-72vosvdz,0.436,0.3953333333333333,0.45466666666666666,0.3953333333333333,0.05421588105903263,0.1060044802700612,0.05432747493683567,0.10627237425042312,ptm
0.0091700479880973,0.02063187407450608,dummy-72z8hhyx,0.6053333333333333,0.9026666666666666,0.608,0.8233333333333334,0.04747545197492195,0.05516596678399772,0.04756587678289403,0.05572762237390605,ptm
0.16624814126346596,0.06121361818211768,dummy-73skgy4m,1,0.932,1,0.9646666666666668,0.22517546715455175,0.4024953633001322,0.23108456180377587,0.41797090478770726,ptm
0.39539462454899627,0.03938664233184798,dummy-73vomy83,0.926,0.7026666666666667,0.916,0.704,0.12010221939325616,0.21955467592927921,0.12096767063568052,0.22133408108570768,ptm
0.1026578950493853,0.03433009377151164,dummy-74ak3cax,0.973,0.893,0.965,0.94,0.12076431693372484,0.1970517924732043,0.1215838373640526,0.19919433359637495,ptm
0.16035455980990496,0.01767188823811491,dummy-74t1jd8v,0.7846666666666666,0.854,0.7953333333333333,0.852,0.05131632822057878,0.23791736718532025,0.05145419035972958,0.23854312343681944,ptm
0.5389609872685626,0.06315924128990935,dummy-74yssr86,0.964,0.6926666666666667,0.9433333333333334,0.7066666666666667,0.21496160419715515,0.3038277345976237,0.21969715446309532,0.31879519167240256,ptm
0.04283540693858889,0.05174835136615986,dummy-75q138qf,1,1,1,1,0.18465177117749704,0.17144171446200934,0.18729922912634436,0.17468368931699976,ptm
0.35032676936080415,0.02088647662901308,dummy-75vhg712,0.7793333333333333,0.22733333333333333,0.7813333333333333,0.23066666666666663,0.05359775588325621,0.0991315031290198,0.05374161874742237,0.0995313650178083,ptm
0.3310811876866034,0.06292143046081107,dummy-769tvdew,0.8093333333333333,0.892,0.864,0.9186666666666666,0.1992809788721758,0.4503759457704208,0.2060133066403695,0.4692058183283982,ptm
0.07845553736433813,0.06732675065408225,dummy-76k8mlpk,0.8033333333333333,0.9293333333333332,0.8753333333333333,0.9613333333333334,0.17928364211393177,0.1829040564508907,0.1821101139280202,0.18669668272540751,ptm
0.16843387048292255,0.06132603414846962,dummy-76rnzmcm,1,1,1,1,0.2231162454719762,0.38910554135315945,0.2291965789644708,0.4049571309202305,ptm
0.01670856533389346,0.01984453764970387,dummy-776mdc96,1,0.906,1,0.908,0.05397460739507546,0.09485106359349615,0.05410098563528186,0.09514092757251266,ptm
0.4235522258114109,0.04897520827755937,dummy-77f5hm1a,0.9473333333333334,0.684,0.9326666666666666,0.6713333333333333,0.16975797174649732,0.271289397835737,0.17152832434493667,0.27476829369234135,ptm
0.10301954619068304,0.05873551435292516,dummy-77x6w86l,1,1,0.998,0.9993333333333332,0.2270776407673304,0.2503238836274694,0.23074803976363364,0.2587006793020673,ptm
0.35584188374509607,0.02198263485680623,dummy-77zzpjh1,0.6786666666666666,0.236,0.6886666666666666,0.244,0.05336971737377524,0.10170479205121732,0.05347177851406672,0.10204259015614296,ptm
0.5007905727468263,0.06378732536934928,dummy-790erk82,0.9793333333333332,0.7133333333333334,0.9613333333333334,0.7306666666666667,0.22363309780340088,0.3452133661799335,0.22860713445647832,0.3583782762080958,ptm
0.16113455957440898,0.06209999612434524,dummy-79sguzgq,0.9686666666666668,0.9793333333333332,0.938,0.8933333333333333,0.19494056935289192,0.29889299541195197,0.19703176656202295,0.3050029118025802,ptm
0.1105642083526314,0.0339745976413187,dummy-7aa6u79f,0.989,0.727,0.985,0.743,0.1188456819492904,0.19225891110222612,0.11965833102694044,0.1944997489425708,ptm
0.19870569778120917,0.0604027552438551,dummy-7ac94hq6,0.999,0.84,0.995,0.87,0.2156755452058871,0.2950353509745331,0.22152256523288416,0.3083602294373177,ptm
0.2111419715394947,0.0631238044442757,dummy-7buscp61,0.766,0.717,0.836,0.752,0.17391490617031294,0.2093725042760531,0.17767826505311257,0.21800332432776295,ptm
0.122873645965845,0.06307928593848484,dummy-7cch9vqk,0.9993333333333332,0.86,0.9993333333333332,0.852,0.16515187280592672,0.2867748120531135,0.1672764548139725,0.2920948969262182,ptm
0.14850844217982326,0.05961925884438373,dummy-7cn5easn,0.9966666666666668,0.9966666666666668,0.9966666666666668,0.9966666666666668,0.2323061711920524,0.5502618311534,0.23697420988065196,0.5637964476265754,ptm
0.10053514852042364,0.04782829344920349,dummy-7d8sxqt9,0.8806666666666667,0.7126666666666667,0.8626666666666667,0.786,0.1552607173847894,0.1538619179098119,0.15684652449724343,0.15814547116564562,ptm
0.40505000044878353,0.03916617009964098,dummy-7dg68mgv,0.9326666666666666,0.5593333333333333,0.9246666666666666,0.5573333333333333,0.11763243096527438,0.20865272938595425,0.11845936408489709,0.21025021550708436,ptm
0.0220054551919567,0.0182519313431307,dummy-7dpc6pm4,1,0.8006666666666666,1,0.8033333333333333,0.05557306714413874,0.10179333583202269,0.05570172508565341,0.10203814237327652,ptm
0.00538828208476618,0.01579937733957391,dummy-7f2iel1a,0.998,0.9993333333333332,0.9706666666666668,0.9993333333333332,0.04897765438177264,0.05007467983234931,0.04910041938794965,0.0503545173553011,ptm
0.074380320747474,0.04148827239073618,dummy-7gx8dtaj,0.9066666666666666,0.6973333333333334,0.9073333333333332,0.7406666666666667,0.13794015495864187,0.133811261587706,0.13912853548734677,0.13583234624298354,ptm
0.3923721096398271,0.03943180684134088,dummy-7hiq8vja,0.812,0.646,0.8173333333333334,0.6253333333333333,0.11733394268360264,0.21731218153980256,0.11818872781738073,0.21924873214683624,ptm
0.7178351591073207,0.122818311296882,dummy-7hvmnqeu,0.4246666666666667,0.44266666666666665,0.42533333333333334,0.488,0.17145666514859928,0.2797467582133403,0.1781619165863006,0.30086003575135123,ptm
0.01050060323014937,0.01796652663929334,dummy-7hwpalg4,0.9993333333333332,0.9266666666666666,0.9993333333333332,0.938,0.05270064806062671,0.10134545375734068,0.05283779056112563,0.10163353423427143,ptm
0.0030265601886227,0.01353525497653402,dummy-7ieu7tje,0.9873333333333332,0.998,0.9946666666666668,0.9993333333333332,0.046675754344212,0.04997926838186345,0.04677480590603428,0.05013976785942793,ptm
0.01930367376079043,0.02024865442528649,dummy-7j5iz9v2,0.778,0.6666666666666666,0.7693333333333333,0.7046666666666667,0.05381605628300808,0.1000860607797,0.05393417997330198,0.10036061198301804,ptm
0.01199597211916795,0.0249302658210569,dummy-7jagzy3g,1,1,1,1,0.10091881289495848,0.10234802140109917,0.10145557254134714,0.10342434856419006,ptm
0.4544461928898276,0.04904119660205666,dummy-7jcbw7c2,0.936,0.7,0.9253333333333332,0.708,0.16587330927920133,0.26333423665144523,0.16782474302743167,0.26801877144387154,ptm
0.08271831670643236,0.04236804665541279,dummy-7jrfv5vm,0.7826666666666666,0.8033333333333333,0.806,0.904,0.10743602217069533,0.22850311819686192,0.1085852975907748,0.23099291408642353,ptm
0.11122215737726876,0.0908848214823438,dummy-7lhqtfow,0.262,0.4706666666666667,0.25266666666666665,0.4766666666666667,0.11748969239220458,0.131503223925026,0.11861857112864682,0.1326621597586578,ptm
0.06413901671073499,0.01457443327275689,dummy-7m13pbt1,0.9753333333333334,0.9913333333333332,0.98,0.9886666666666668,0.05269811144757192,0.14153067825559876,0.05285197426608368,0.1418573774350788,ptm
0.10755351676361896,0.05893303279051145,dummy-7m9i7klq,0.9553333333333334,0.7253333333333334,0.9653333333333334,0.7806666666666666,0.17523519569106663,0.18571295923073816,0.17780322683355201,0.1890363317552514,ptm
0.3373372815599042,0.02695008091633046,dummy-7mk1vyce,0.6426666666666667,0.32133333333333336,0.6186666666666667,0.32133333333333336,0.05334309507925307,0.10356738436344087,0.05346299232479174,0.1038603360692114,ptm
0.0961561576302414,0.04470900692752953,dummy-7n0md0he,1,0.9546666666666668,1,0.9806666666666668,0.16570667817985116,0.28628638482362495,0.1681886975622023,0.2914498307204629,ptm
0.10419931343533333,0.04171688639138446,dummy-7ntwif45,0.7973333333333333,0.856,0.8313333333333334,0.9486666666666668,0.13285440215423175,0.15996482149596927,0.134151572826964,0.16389388084000603,ptm
0.00935290849956922,0.02365644638678864,dummy-7o3ir5ta,0.6933333333333334,0.768,0.7113333333333334,0.7626666666666667,0.05347759247736739,0.09243539827448316,0.0536451170567921,0.09271005076161912,ptm
0.01475003482166148,0.01521042662430227,dummy-7oywezvx,0.97,0.7693333333333333,0.9993333333333332,0.7726666666666666,0.05383906145054675,0.10334507313957687,0.05397764887430938,0.1036444460022446,ptm
0.06788749458141327,0.05157215601148227,dummy-7pizync1,0.5613333333333334,0.4866666666666667,0.5986666666666667,0.5946666666666667,0.10560526496178375,0.1349377771487989,0.10616494124661258,0.1380012699812304,ptm
0.08845715043717488,0.04712286692005452,dummy-7pylatrf,0.9993333333333332,0.8553333333333333,0.9993333333333332,0.8746666666666667,0.1669907423426515,0.2817204906666229,0.16918304216039884,0.28691493412845626,ptm
0.02806972458430508,0.03281673177565254,dummy-7qdz2jiq,0.9213333333333332,0.7213333333333334,0.8753333333333333,0.7033333333333334,0.1033472950611162,0.08298381926940723,0.10386232049770734,0.08340298919465639,ptm
0.17414739130571671,0.07945027481259345,dummy-7r57ncos,0.6113333333333333,0.6546666666666666,0.646,0.6806666666666666,0.1502468007558326,0.28727989103832496,0.1529619395075094,0.29387205245794124,ptm
0.01878963997977768,0.02576134189274016,dummy-7rlvhxsm,0.9813333333333332,0.994,0.99,0.9973333333333332,0.09370028818309734,0.09648430489865167,0.09413870591806851,0.09729827357523614,ptm
0.01114847912259481,0.03385379880086681,dummy-7t0lcz99,0.99,0.9953333333333332,0.9453333333333334,0.9893333333333332,0.09961489381030224,0.08762842103750511,0.10000209788176544,0.08841452770699272,ptm
0.09955380411889451,0.03359020343498396,dummy-7tav57my,0.8153333333333334,0.7906666666666666,0.8406666666666667,0.7966666666666666,0.09919430416018196,0.14278663919530693,0.0997588489238335,0.14603441884999227,ptm
0.1477794885751485,0.06587015553542983,dummy-7ttvoxqg,0.8713333333333333,0.778,0.8506666666666667,0.7926666666666666,0.16723646388573526,0.26184754786747266,0.16939938004163965,0.2671495823926753,ptm
0.35265315590752244,0.02423673901606671,dummy-7u43qkgt,0.6926666666666667,0.32266666666666666,0.7106666666666667,0.3353333333333333,0.05527110599887349,0.10223203735843645,0.05538158425425055,0.10247012820783584,ptm
0.26613241858604414,0.07752351515978631,dummy-7vf1i56a,0.6826666666666666,0.4786666666666667,0.706,0.488,0.16559533948359326,0.19424929789671633,0.16935987087051796,0.2010250121546623,ptm
0.3799907197999931,0.04310331516311736,dummy-7vgrrtmx,0.9466666666666668,0.6146666666666667,0.9453333333333334,0.6113333333333333,0.11537288209357344,0.2291327472367728,0.1163070247343121,0.2314683443616262,ptm
0.416338979177964,0.04056139777362628,dummy-7vgztcbz,0.93,0.4133333333333334,0.9213333333333332,0.43466666666666665,0.11961543366892616,0.2071711832212656,0.1204234413511523,0.20886102236199663,ptm
0.07841784151292619,0.05893876260597093,dummy-7vi088ba,0.7226666666666667,0.7406666666666667,0.7266666666666667,0.7753333333333333,0.11701114043786198,0.20382762424165096,0.11783978407025232,0.2061682635610885,ptm
0.5712888967317656,0.10652488720578993,dummy-7vqxz3ew,0.672,0.7386666666666667,0.722,0.754,0.21154416728578673,0.4112373529758378,0.22102045724851951,0.436433647757162,ptm
0.00227966027684237,0.01437378775759768,dummy-7x10srrh,1,1,1,1,0.04714929293179353,0.04768254402750004,0.04723108837331624,0.04784788944372781,ptm
0.07226283569312285,0.06068458689623059,dummy-7xbtkz7x,0.4626666666666666,0.39,0.492,0.38066666666666665,0.1055168203480802,0.13278566480022044,0.10622188854030386,0.13551035886355564,ptm
0.04357308673624473,0.03212294531051001,dummy-7xnm5kcn,1,0.8586666666666667,0.9986666666666668,0.8726666666666667,0.1183474331284282,0.20701735270562835,0.11924579185984592,0.2087574839795556,ptm
0.6247931224137127,0.07029321492208716,dummy-7xsggk2z,0.7346666666666667,0.32,0.818,0.352,0.168178684613575,0.19640830917175417,0.1729463980432657,0.2043639754152039,ptm
0.03290562512627766,0.04721729009991136,dummy-7yw51rwv,0.8846666666666667,0.9653333333333334,0.9453333333333334,0.986,0.12483309398332608,0.11864117480436068,0.12589988213958642,0.11933693184516926,ptm
0.21687376910420572,0.07063273669918232,dummy-7z3bbl2h,0.984,0.882,0.964,0.965,0.2226806075704932,0.25524595644451836,0.22739042432709325,0.26786313420432756,ptm
0.07150745634512247,0.04167840060727946,dummy-7zhknq04,0.7906666666666666,0.8386666666666667,0.7946666666666666,0.8473333333333334,0.11292981311233616,0.13598646366238001,0.1138814751114189,0.13785483448559616,ptm
0.01038086054423078,0.02793527853930142,dummy-7zltf46o,1,1,1,1,0.0979626636050644,0.0925373986319194,0.09843157602576824,0.09319170687869016,ptm
0.35754236035897324,0.04332838980409387,dummy-7zqn7kdv,0.852,0.6873333333333334,0.9333333333333332,0.66,0.11758814152224338,0.2201894426878648,0.11834767758520988,0.2220240681456338,ptm
0.06747283945311228,0.0497193718848966,dummy-7zsm6a1n,0.7893333333333333,0.502,0.68,0.518,0.11776544120843668,0.13878518958837058,0.11830321044098314,0.142147804573464,ptm
0.01224937299463372,0.02064209728369885,dummy-804jows5,0.9606666666666668,0.992,0.8686666666666667,0.9933333333333332,0.05380960757002648,0.08613964649485431,0.05393169867666602,0.0863743575141293,ptm
0.16130581063067545,0.04204166038360704,dummy-80n4l0k5,0.759,0.481,0.865,0.556,0.1032381771517696,0.1455139584399033,0.10428225142010052,0.14951696406292672,ptm
0.4773531822584538,0.10288187988316667,dummy-80ttzepm,0.788,0.7613333333333333,0.7393333333333333,0.776,0.24161500398436545,0.3853605550252584,0.24459900706788124,0.3959867888165105,ptm
0.10168629845645748,0.03925640348897376,dummy-8110zfgc,0.982,0.802,0.976,0.829,0.1222471173909646,0.1894077853266423,0.12302360972501168,0.19135381251728412,ptm
0.08866701878534185,0.05669500844334246,dummy-81avi3xc,0.9986666666666668,0.802,0.9953333333333332,0.9386666666666666,0.16737241953490406,0.21598707917346788,0.16939604428520835,0.21914945097642613,ptm
0.2910378359147021,0.10124807745820293,dummy-81b2piak,0.717,0.802,0.689,0.879,0.2581772618928334,0.28895666311255847,0.2616955196341951,0.29710178548227556,ptm
0.2322217361162889,0.08110568613020412,dummy-827lfdbe,0.519,0.469,0.547,0.494,0.15941127187171278,0.16981887776993493,0.1624499680113587,0.17240573037751283,ptm
0.01655635955304946,0.01331938548751925,dummy-829ag50c,0.9873333333333332,0.996,0.9893333333333332,0.996,0.05316357388938624,0.08775540541466055,0.05330228554428446,0.08797890947197642,ptm
0.1122275999271089,0.06895400992190044,dummy-830vl9o6,0.8566666666666667,0.498,0.8346666666666667,0.5546666666666666,0.19478588348568776,0.1712672986900711,0.19633158948659876,0.17439591765694692,ptm
0.06763212469821851,0.05736939517491081,dummy-83unwe79,0.828,0.9373333333333334,0.902,0.9573333333333334,0.1681562120806619,0.17609146984070004,0.1709948668945987,0.1783327982863718,ptm
0.3686989019512946,0.05303313134496346,dummy-846by7gd,0.644,0.466,0.672,0.49666666666666665,0.12143357205723544,0.2125277324875342,0.12229943854917324,0.21416054827359499,ptm
0.26838887774629705,0.11097192820221254,dummy-84e555ik,0.44333333333333336,0.612,0.5113333333333333,0.6973333333333334,0.1875773756737692,0.3454097574226392,0.19428118609187117,0.3620521085406963,ptm
0.4778545528432412,0.1487953247230307,dummy-85023vnl,0.225,0.386,0.197,0.382,0.14356002211183208,0.17551391468087185,0.14690235318353018,0.1797754839341354,ptm
0.3782078223082287,0.02420137491964385,dummy-863jqkg9,0.62,0.24133333333333337,0.6286666666666667,0.24666666666666667,0.05387028642806456,0.09694966052685088,0.05399643948483448,0.09739049353141402,ptm
0.5598956472996973,0.07124704897163694,dummy-8737p7zl,0.512,0.4133333333333334,0.6506666666666666,0.4493333333333333,0.13320122796269918,0.21927580852439385,0.1355566154724689,0.2313392549680787,ptm
0.05703966909816135,0.03567887148990168,dummy-882lah79,1,0.8946666666666667,0.9926666666666668,0.948,0.12046429474551576,0.14231407950726033,0.12131850638728918,0.14369041126821744,ptm
0.03561341033600798,0.02302672799810939,dummy-895bixd7,0.73,0.452,0.73,0.4553333333333333,0.05269256146924431,0.08707162011003079,0.05283097541169261,0.08732576015880053,ptm
0.08526907897374307,0.04572427486868666,dummy-89ikovsn,0.8713333333333333,0.976,0.8653333333333333,0.982,0.15096241364240964,0.1645988935770311,0.15253832355363367,0.16909108357369523,ptm
0.04380930356913623,0.03273047472568137,dummy-89kw1uqs,0.9993333333333332,0.9673333333333334,0.9986666666666668,1,0.11814736365155096,0.2149273989366155,0.119069534767961,0.2168889799065729,ptm
0.05173618644532504,0.04144186513805941,dummy-89zbgkdg,1,0.8913333333333333,0.9986666666666668,0.912,0.11892272231399328,0.21244640592546352,0.11972690254444156,0.21409595385449665,ptm
0.4198378076205069,0.03847658310744008,dummy-8bl9o2ow,0.9306666666666666,0.436,0.9206666666666666,0.462,0.12030747858797752,0.20417089167690416,0.1210451981982993,0.2060194462995654,ptm
0.10381651344203548,0.05877320840834649,dummy-8bxn8ewr,0.9273333333333332,0.9773333333333334,0.9206666666666666,0.9726666666666668,0.17610541120553166,0.19411046529696557,0.17803574104935463,0.19552688348822672,ptm
0.07597433027451071,0.03873204744038566,dummy-8byjouvt,0.8933333333333333,0.928,0.9206666666666666,0.9266666666666666,0.11217233858867462,0.22525299118599057,0.11319717825405903,0.22747618663801347,ptm
0.02516173525822223,0.03185943273924071,dummy-8dot48k5,0.6186666666666667,0.5833333333333334,0.6153333333333333,0.5853333333333334,0.05323775938149027,0.09898507800020262,0.05336781326625008,0.09925822188589976,ptm
0.4207842939505115,0.05237152958668929,dummy-8ebv90pq,0.9513333333333334,0.718,0.9366666666666666,0.7233333333333334,0.16638960669199826,0.2768518663461648,0.1684407466171973,0.2808979490275232,ptm
0.04382909578099762,0.02978656682967508,dummy-8fi4tupr,0.9986666666666668,1,0.9966666666666668,1,0.11707578973061472,0.16343500805487335,0.1179454076250556,0.16481867848412252,ptm
0.07266290390071228,0.03170433541117855,dummy-8fsl6meb,0.7726666666666666,0.9466666666666668,0.83,0.9546666666666668,0.09510785328016344,0.1510932027417237,0.09566201919077816,0.1529082132165932,ptm
0.423008343543573,0.0482228503604153,dummy-8hjsf9lb,0.9566666666666668,0.5853333333333334,0.942,0.6606666666666666,0.16836249315757673,0.2726983765913647,0.170232164764685,0.27644868649525134,ptm
0.19767994120371069,0.08335706342517117,dummy-8hooh38a,1,0.7606666666666667,0.9193333333333332,0.8946666666666667,0.24873380096596903,0.3542586117359855,0.2527776249915619,0.3653846334090026,ptm
0.03015262675002844,0.03359283193302662,dummy-8i020xmy,0.9606666666666668,0.78,0.934,0.734,0.10767189547788734,0.09914375254752468,0.10814360754047377,0.10144523586536396,ptm
0.4621330880898646,0.06117551126426422,dummy-8i62pwxr,0.7366666666666667,0.684,0.792,0.706,0.15849462304712766,0.27743945304691725,0.1606099150483606,0.2845914107319882,ptm
0.1655243806586104,0.05549650690832857,dummy-8jeid7qp,0.74,0.577,0.869,0.565,0.14232279339651602,0.16529452401305275,0.1444875312833053,0.17009218900071693,ptm
0.6176852292174062,0.06962364564853277,dummy-8l49bwrj,0.784,0.3973333333333333,0.8886666666666667,0.462,0.17610381249695625,0.21735096785762031,0.1807992852093371,0.2291978686047944,ptm
0.22054683457213953,0.1148138188715098,dummy-8lqaavpo,0.314,0.282,0.348,0.318,0.14135242796786962,0.5236502797991952,0.1439078388690037,0.5302126310291233,ptm
0.468549524018105,0.05227365985048345,dummy-8lw0g7zy,0.94,0.6593333333333333,0.926,0.6753333333333333,0.16601270824701783,0.2625035218218776,0.1678577357665561,0.2682280313262477,ptm
0.1991755204528435,0.04008498788831492,dummy-8m2zjfh0,0.945,0.679,0.931,0.818,0.13956629437952206,0.15933483320368683,0.14211648463881282,0.1668602323963964,ptm
0.3629925018619855,0.03203098664057271,dummy-8m9g6thm,0.47,0.372,0.4673333333333333,0.37733333333333335,0.05494144700881733,0.099150497326321,0.05506768137006707,0.09946338204404356,ptm
0.10174589436258671,0.05903953016724544,dummy-8n2ccald,0.9586666666666668,0.7946666666666666,0.94,0.988,0.2060754854182586,0.18598050017609877,0.2087092999366956,0.1916345845418077,ptm
0.02725048378275045,0.04026689644007239,dummy-8n9eb3vk,0.9993333333333332,0.9993333333333332,0.9906666666666668,0.9973333333333332,0.13791922635162357,0.11932299228601756,0.13887448187923035,0.12013507904288438,ptm
0.1832423160271249,0.07194334756640781,dummy-8oize4cd,1,0.9573333333333334,1,0.9686666666666668,0.216607009054304,0.3904922277392543,0.22306878775509295,0.40735223666032866,ptm
0.00769372815310542,0.02534215354334792,dummy-8oqv5ee3,0.9993333333333332,1,1,1,0.0962426505948511,0.09316458160067466,0.09656775678337538,0.09359951336445382,ptm
0.02278789402054982,0.04106258452009264,dummy-8ozcwj95,1,1,1,1,0.13051735837086942,0.11565071271363196,0.1311301808307811,0.11621730754638956,ptm
0.3679592036941072,0.02290560629938102,dummy-8pvotnwr,0.738,0.308,0.7506666666666667,0.31066666666666665,0.05461528159571167,0.10156976341987164,0.0547380853702703,0.10186397886287205,ptm
0.06543120346770782,0.04367722172883418,dummy-8qo51m7g,0.4866666666666667,0.4846666666666667,0.512,0.49866666666666665,0.08589541176422244,0.10397029817409716,0.08630300987392403,0.10460443065423534,ptm
0.137415153085331,0.01615120316114498,dummy-8qsy695t,0.964,0.8533333333333334,0.9733333333333334,0.8466666666666667,0.05260868862194524,0.15879271471230505,0.05277012693525863,0.15924422591574677,ptm
0.00612746283420169,0.02109366951524957,dummy-8qt41anh,0.662,0.5693333333333334,0.6646666666666666,0.544,0.04688426629552204,0.05719556383616651,0.04698053337030845,0.05752923121243079,ptm
0.05595430838429053,0.05683410215521251,dummy-8rgkjwa3,0.7113333333333334,0.8106666666666666,0.746,0.7853333333333333,0.12759211364623996,0.14884222799959304,0.12860168013616632,0.15032061255958107,ptm
0.07595233636006357,0.05243478967074452,dummy-8rrnknj7,0.9993333333333332,0.9993333333333332,0.998,0.9993333333333332,0.1692210315848778,0.20071827138967815,0.17092209359118146,0.20489166951352136,ptm
0.15889927892650507,0.05196520795607089,dummy-8rv5bx8v,0.838,0.91,0.8633333333333333,0.9226666666666666,0.1567786581063242,0.2235067383981619,0.1590089763359698,0.22808067875920107,ptm
0.02525038529678586,0.02754166019404502,dummy-8s04cd9m,0.616,0.5346666666666666,0.6466666666666666,0.596,0.05260313635830009,0.10329404125988152,0.05275275675511871,0.10358811198824572,ptm
0.3861534392990318,0.04103651507334967,dummy-8spn093o,0.9213333333333332,0.424,0.9146666666666666,0.456,0.1225419169442543,0.2042393210604434,0.12327187242954572,0.2057766246417754,ptm
0.02334136559514743,0.02873307342483671,dummy-8sr1p4dr,0.522,0.5993333333333334,0.5246666666666666,0.5886666666666667,0.05440626723925351,0.09150395955281036,0.05454992166247415,0.0917687614415838,ptm
0.10115615800707135,0.07319680024067923,dummy-8sum2sh7,0.976,0.6546666666666666,0.9653333333333334,0.694,0.20008145579315517,0.1721547299014461,0.2028891426729772,0.1757740347995316,ptm
0.04102989700008849,0.03632698428302582,dummy-8to2cuim,0.9993333333333332,1,0.9986666666666668,1,0.11991662170615248,0.16975043011376745,0.120920674842951,0.17117860012313577,ptm
0.04875968056161463,0.01510691937829177,dummy-8two5djq,0.96,0.925,0.957,0.925,0.05456800648803454,0.09746722307937664,0.05469390612752758,0.09772240359162626,ptm
0.0562295708684053,0.03334021404798786,dummy-8u9cgzea,0.274,0.706,0.282,0.707,0.05426946288539854,0.09695403529900798,0.05440600840904818,0.09725665012079196,ptm
0.0126010033726853,0.01638420296619833,dummy-8vwo8ew3,0.9946666666666668,0.8326666666666667,0.996,0.8406666666666667,0.05356594545114485,0.08509613991975251,0.05370456639041637,0.08539052406372952,ptm
0.04338736425308853,0.01850780624636343,dummy-8wcjh1dj,0.821,0.494,0.832,0.5,0.05439177911935692,0.09867257843517048,0.05452698047928388,0.09895301254446362,ptm
0.4059572259027713,0.03784931627685064,dummy-8x14slz4,0.9406666666666668,0.6126666666666667,0.9313333333333332,0.6066666666666667,0.11856686007366404,0.21144809044661303,0.11940341967611108,0.21311570207173136,ptm
0.16534567825738583,0.04543899660180083,dummy-8xkdokxv,0.97,0.77,0.953,0.855,0.1500168794862219,0.19322072490531053,0.1526700308744332,0.20048984855093915,ptm
0.06316734603207062,0.04654104945017945,dummy-8y5x4up4,0.9993333333333332,0.872,0.9846666666666668,0.996,0.15734469103448914,0.1607735830495532,0.15919064263267024,0.16613247818797597,ptm
0.01160125126242995,0.0249139773480123,dummy-8y6nzd13,0.9993333333333332,1,0.9993333333333332,0.9993333333333332,0.1006695523818912,0.09485408138702434,0.1009350495920002,0.09586139075843486,ptm
0.1232103275330135,0.04123321249012375,dummy-8zhvb368,0.965,0.899,0.949,0.921,0.11955840868975974,0.17936114415807106,0.12043669911197,0.18170702369091296,ptm
0.25370893059451183,0.05742029549124143,dummy-8zjxzn7g,0.738,0.938,0.786,0.9526666666666668,0.14373382534417736,0.2923401118688239,0.14506693363015258,0.29843636224025455,ptm
0.1535340001982422,0.04751249813075205,dummy-8zstnf2r,0.49,0.424,0.52,0.492,0.09201587643454943,0.13004852282220852,0.09269147653680676,0.1330318202950712,ptm
0.0381104622279517,0.05324040854673276,dummy-901mfz32,0.9893333333333332,0.996,0.9973333333333332,0.9986666666666668,0.17452736494805232,0.16211424424921142,0.1766869993370314,0.16384136999192556,ptm
0.06094343251443531,0.05992977855549897,dummy-90fjy8ju,0.79,0.932,0.898,0.972,0.16687798932751455,0.1720650520693566,0.16928049102604847,0.17392545023968492,ptm
0.06382113762044586,0.03589731164796612,dummy-90us4s99,0.924,0.8513333333333334,0.9473333333333334,0.894,0.10743985992325368,0.1526289919432121,0.10821028660208463,0.15538387590287583,ptm
0.01448478586318684,0.02613087374029797,dummy-91mmrc1h,0.9786666666666668,0.996,0.9906666666666668,0.9986666666666668,0.09418496090975192,0.09625668054173292,0.09461532620966812,0.09693749362201295,ptm
0.07569941262303619,0.10142189491069672,dummy-91wou6ee,0,0.274,0,0.27066666666666667,0.09374440002060416,0.08882439812672559,0.09417248419806364,0.08916669628760686,ptm
0.3696627633239586,0.03038481185295126,dummy-92fz4h3k,0.4686666666666667,0.5366666666666666,0.48,0.5366666666666666,0.05423250966120041,0.10578658416071984,0.05432673667470694,0.10599735521349858,ptm
0.00415871252206811,0.01820884194760579,dummy-92phem2h,0.9966666666666668,0.9486666666666668,0.9973333333333332,0.846,0.0480665358417157,0.05460925709935958,0.04816399174577576,0.05499926010066127,ptm
0.04357362455669862,0.01626629859579223,dummy-92wonsk2,0.7173333333333334,0.8026666666666666,0.724,0.8173333333333334,0.04743920825346803,0.08091216880242287,0.04751195803777342,0.08179961674399208,ptm
0.06332451411416654,0.04600965580668022,dummy-93ndif9e,0.7786666666666666,0.726,0.8213333333333334,0.82,0.11195948913089264,0.14814833143449657,0.1127878003777883,0.1499975668669254,ptm
0.24628915743495905,0.06865121925503176,dummy-93stq2hk,0.96,0.9646666666666668,0.9733333333333334,0.906,0.20955311694805415,0.3814577364981421,0.21499063766924276,0.3946981028289536,ptm
0.4733429710459832,0.04589461888747785,dummy-9457801y,0.7046666666666667,0.6633333333333333,0.856,0.666,0.1164613782229304,0.21846578905271308,0.11728015513040596,0.22042782754367543,ptm
0.4001293619236683,0.02352846442964866,dummy-94bm8d2i,0.6746666666666666,0.36466666666666664,0.6813333333333333,0.36933333333333335,0.05419326067382424,0.1031430108191394,0.0543031212847224,0.10336781163474204,ptm
