variable,ess_bulk_min,ess_bulk_median,ess_tail_min,ess_tail_median,rhat_max,rhat_median,ess_bulk_min_per_minute,ess_tail_min_per_minute,ess_bulk_median_per_minute,ess_tail_median_per_minute,model,job,run,fold,a,b,nparam,trafo_target_slope
g(sex)_coef,16436.9872033239,16436.9872033239,17833.421303304374,17833.421303304374,1.0002770624575068,1.0002770624575068,43.620589930019335,47.32645636929149,43.620589930019335,47.32645636929149,ptm-linear-77-id,002c-ptm-linear,20250909-210851,5,-7,7,40,identity
loc_intercept,3709.381028340567,3709.381028340567,8184.300979455868,8184.300979455868,1.000916443378398,1.000916443378398,9.84398093944594,21.71955434853088,9.84398093944594,21.71955434853088,ptm-linear-77-id,002c-ptm-linear,20250909-210851,5,-7,7,40,identity
ri(id)_coef_latent,6066.880033857726,8689.417696159715,11767.276258811313,15487.45592913382,1.0008718400094023,1.0002274578637635,16.10032804904866,31.228078840084592,23.06003657277211,41.10071729005048,ptm-linear-77-id,002c-ptm-linear,20250909-210851,5,-7,7,40,identity
ri(id)_variance,17879.947880896412,17879.947880896412,18538.99788989389,18538.99788989389,1.0005027275316898,1.0005027275316898,47.44992892158374,49.19892037787939,47.44992892158374,49.19892037787939,ptm-linear-77-id,002c-ptm-linear,20250909-210851,5,-7,7,40,identity
s(age)_coef,5418.453254252618,5418.453254252618,8687.347737909668,8687.347737909668,1.0003828427259938,1.0003828427259938,14.37952859213373,23.05454330330121,14.37952859213373,23.05454330330121,ptm-linear-77-id,002c-ptm-linear,20250909-210851,5,-7,7,40,identity
s(sex)_coef,1476.5124324333422,1476.5124324333422,2563.0489539910627,2563.0489539910627,1.0022116104220626,1.0022116104220626,3.9183788698652697,6.8018369795895754,3.9183788698652697,6.8018369795895754,ptm-linear-77-id,002c-ptm-linear,20250909-210851,5,-7,7,40,identity
scale_intercept,16512.206478482854,16512.206478482854,18861.216706882653,18861.216706882653,1.001330270438037,1.001330270438037,43.82020736087543,50.054026895256285,43.82020736087543,50.054026895256285,ptm-linear-77-id,002c-ptm-linear,20250909-210851,5,-7,7,40,identity
trafo0_latent,2551.2261003334147,19651.023432724753,11913.263912963166,14005.198740089969,1.0030409689628212,1.0020757873836417,6.7704614090653985,31.61550188287407,52.1500214279382,37.167092945497224,ptm-linear-77-id,002c-ptm-linear,20250909-210851,5,-7,7,40,identity
trafo0_scale_square_transformed,938.4092345087904,938.4092345087904,448.48606060353296,448.48606060353296,1.0047303588521874,1.0047303588521874,2.490356894405418,1.1901953987626408,2.490356894405418,1.1901953987626408,ptm-linear-77-id,002c-ptm-linear,20250909-210851,5,-7,7,40,identity
g(age)_coef,15653.81909668308,15653.81909668308,17645.85850850814,17645.85850850814,1.0004560567302636,1.0004560567302636,42.189998446896304,47.558920827560826,42.189998446896304,47.558920827560826,ptm-linear-77-id,002c-ptm-linear,20250909-210332,6,-7,7,40,identity
g(sex)_coef,17229.63602942479,17229.63602942479,18199.168271344155,18199.168271344155,1.0008172493964598,1.0008172493964598,46.43712264926127,49.050195122384544,46.43712264926127,49.050195122384544,ptm-linear-77-id,002c-ptm-linear,20250909-210332,6,-7,7,40,identity
loc_intercept,12518.257445921889,12518.257445921889,16416.09645623067,16416.09645623067,0.9999909113334066,0.9999909113334066,33.739067695831636,44.244479875152464,33.739067695831636,44.244479875152464,ptm-linear-77-id,002c-ptm-linear,20250909-210332,6,-7,7,40,identity
ri(id)_coef_latent,5310.622660183528,9161.70957741156,11500.413764023097,15684.46035345597,1.0009700714419207,1.0002694153713931,14.313130898048444,30.995786769096487,24.692537358107828,42.272582420026104,ptm-linear-77-id,002c-ptm-linear,20250909-210332,6,-7,7,40,identity
ri(id)_variance,17595.084703595203,17595.084703595203,18781.664017083163,18781.664017083163,1.0001809268627826,1.0001809268627826,47.42207583547364,50.62013115245274,47.42207583547364,50.62013115245274,ptm-linear-77-id,002c-ptm-linear,20250909-210332,6,-7,7,40,identity
s(age)_coef,5978.9927603194465,5978.9927603194465,10988.053632910784,10988.053632910784,1.0010061683577722,1.0010061683577722,16.114514529258376,29.614879464471997,16.114514529258376,29.614879464471997,ptm-linear-77-id,002c-ptm-linear,20250909-210332,6,-7,7,40,identity
s(sex)_coef,1440.9592959027982,1440.9592959027982,3017.0434442884825,3017.0434442884825,1.0028431863805891,1.0028431863805891,3.8836574053076687,8.131501804292686,3.8836574053076687,8.131501804292686,ptm-linear-77-id,002c-ptm-linear,20250909-210332,6,-7,7,40,identity
scale_intercept,16693.405351019803,16693.405351019803,19360.539169353706,19360.539169353706,1.0001137634321482,1.0001137634321482,44.9918797120998,52.18030899943042,44.9918797120998,52.18030899943042,ptm-linear-77-id,002c-ptm-linear,20250909-210332,6,-7,7,40,identity
trafo0_latent,8680.040905322589,19358.378130184636,15082.45176000701,16471.752558239306,1.0009151632202011,1.0002744627038287,23.394349331158015,40.65005558068045,52.17448459079099,44.394483579858765,ptm-linear-77-id,002c-ptm-linear,20250909-210332,6,-7,7,40,identity
trafo0_scale_square_transformed,3042.036050835819,3042.036050835819,1964.5875148045989,1964.5875148045989,1.001532279566259,1.001532279566259,8.19886159840449,5.294934334328724,8.19886159840449,5.294934334328724,ptm-linear-77-id,002c-ptm-linear,20250909-210332,6,-7,7,40,identity
g(age)_coef,16790.20809773229,16790.20809773229,17504.069544826423,17504.069544826423,0.9999268391707488,0.9999268391707488,45.705912161904465,47.64916911302356,45.705912161904465,47.64916911302356,ptm-linear-77-id,002c-ptm-linear,20250909-210015,7,-7,7,40,identity
g(sex)_coef,16887.81774442717,16887.81774442717,17349.578348614967,17349.578348614967,1.0000993603068842,1.0000993603068842,45.97162286138015,47.228616788554035,45.97162286138015,47.228616788554035,ptm-linear-77-id,002c-ptm-linear,20250909-210015,7,-7,7,40,identity
loc_intercept,4917.626087006812,4917.626087006812,10792.594219450086,10792.594219450086,1.0005941134395355,1.0005941134395355,13.386646828289182,29.379347803312054,13.386646828289182,29.379347803312054,ptm-linear-77-id,002c-ptm-linear,20250909-210015,7,-7,7,40,identity
ri(id)_coef_latent,5524.032144524604,8413.931454863232,11151.48634541427,15249.583016007544,1.0014014832231013,1.0003796398679603,15.037391228717333,30.356315562701155,22.904207605634383,41.512058562838675,ptm-linear-77-id,002c-ptm-linear,20250909-210015,7,-7,7,40,identity
ri(id)_variance,18215.12562289834,18215.12562289834,19398.905204889772,19398.905204889772,1.0007297653864455,1.0007297653864455,49.58478935414093,52.807246471921616,49.58478935414093,52.807246471921616,ptm-linear-77-id,002c-ptm-linear,20250909-210015,7,-7,7,40,identity
s(age)_coef,5816.778834639879,5816.778834639879,9954.273334796471,9954.273334796471,1.0012472677383648,1.0012472677383648,15.834299428199635,27.097290279400656,15.834299428199635,27.097290279400656,ptm-linear-77-id,002c-ptm-linear,20250909-210015,7,-7,7,40,identity
s(sex)_coef,1518.2888312167318,1518.2888312167318,2412.85187685496,2412.85187685496,1.0029377303010298,1.0029377303010298,4.1330503798440175,6.568209000227574,4.1330503798440175,6.568209000227574,ptm-linear-77-id,002c-ptm-linear,20250909-210015,7,-7,7,40,identity
scale_intercept,17127.5333621511,17127.5333621511,19287.090241952545,19287.090241952545,1.0005058063129166,1.0005058063129166,46.62417111472827,52.50286639249391,46.62417111472827,52.50286639249391,ptm-linear-77-id,002c-ptm-linear,20250909-210015,7,-7,7,40,identity
trafo0_latent,2648.120592307289,19155.89981398351,12299.630154048664,14936.795897399945,1.003851716877923,1.002600009491675,7.208652000118718,33.48176581091849,52.145742874885734,40.66059677718129,ptm-linear-77-id,002c-ptm-linear,20250909-210015,7,-7,7,40,identity
trafo0_scale_square_transformed,686.8002272402117,686.8002272402117,251.99639173805463,251.99639173805463,1.007178983634255,1.007178983634255,1.8695915307480215,0.6859786894155286,1.8695915307480215,0.6859786894155286,ptm-linear-77-id,002c-ptm-linear,20250909-210015,7,-7,7,40,identity
g(age)_coef,17114.6107374589,17114.6107374589,18664.068167421297,18664.068167421297,1.000337921549914,1.000337921549914,46.62710100349876,50.84844785127433,46.62710100349876,50.84844785127433,ptm-linear-77-id,002c-ptm-linear,20250909-205953,8,-7,7,40,identity
g(sex)_coef,16876.23817865364,16876.23817865364,17781.762447716494,17781.762447716494,1.0000531534860018,1.0000531534860018,45.977678031140485,48.44469128679704,45.977678031140485,48.44469128679704,ptm-linear-77-id,002c-ptm-linear,20250909-205953,8,-7,7,40,identity
loc_intercept,14326.350895462088,14326.350895462088,18144.894566157214,18144.894566157214,1.0001500348617065,1.0001500348617065,39.03075684638426,49.434009608077425,39.03075684638426,49.434009608077425,ptm-linear-77-id,002c-ptm-linear,20250909-205953,8,-7,7,40,identity
ri(id)_coef_latent,6318.876530961075,9310.729828315669,12103.529156540166,15678.576889894686,1.0012946038785466,1.0003175993890532,17.21516771590362,32.97489409125661,25.36618254313982,42.71476573149238,ptm-linear-77-id,002c-ptm-linear,20250909-205953,8,-7,7,40,identity
ri(id)_variance,16925.31511615671,16925.31511615671,18438.542410071015,18438.542410071015,1.0002835374617562,1.0002835374617562,46.11138339885239,50.23402474646795,46.11138339885239,50.23402474646795,ptm-linear-77-id,002c-ptm-linear,20250909-205953,8,-7,7,40,identity
s(age)_coef,6745.374449633266,6745.374449633266,10554.653323571363,10554.653323571363,1.0006087706755271,1.0006087706755271,18.377120028858347,28.755131748216755,18.377120028858347,28.755131748216755,ptm-linear-77-id,002c-ptm-linear,20250909-205953,8,-7,7,40,identity
s(sex)_coef,1642.059894751624,1642.059894751624,3258.5488452614254,3258.5488452614254,1.0033346054544123,1.0033346054544123,4.473633303198718,8.877601042966964,4.473633303198718,8.877601042966964,ptm-linear-77-id,002c-ptm-linear,20250909-205953,8,-7,7,40,identity
scale_intercept,18130.89059910636,18130.89059910636,19252.19696434428,19252.19696434428,1.000581222550478,1.000581222550478,49.39585715482291,52.45074785317702,49.39585715482291,52.45074785317702,ptm-linear-77-id,002c-ptm-linear,20250909-205953,8,-7,7,40,identity
trafo0_latent,6704.360193522981,19506.7648635561,13739.221010969084,14734.854431422322,1.0015203543625044,1.0008101480596687,18.26538065648384,37.431178284745734,53.14429346346769,40.14368520471468,ptm-linear-77-id,002c-ptm-linear,20250909-205953,8,-7,7,40,identity
trafo0_scale_square_transformed,1544.5299457401554,1544.5299457401554,1081.832316728185,1081.832316728185,1.003060455968228,1.003060455968228,4.207922393778465,2.9473474725621283,4.207922393778465,2.9473474725621283,ptm-linear-77-id,002c-ptm-linear,20250909-205953,8,-7,7,40,identity
g(age)_coef,16685.02846918986,16685.02846918986,17275.57766766611,17275.57766766611,1.0000754158592169,1.0000754158592169,46.005408626483934,47.63372213161886,46.005408626483934,47.63372213161886,ptm-linear-77-id,002c-ptm-linear,20250909-205729,9,-7,7,40,identity
g(sex)_coef,16278.338712785262,16278.338712785262,17741.493610247937,17741.493610247937,1.000271665754599,1.000271665754599,44.88404833260442,48.91838600640043,44.88404833260442,48.91838600640043,ptm-linear-77-id,002c-ptm-linear,20250909-205729,9,-7,7,40,identity
loc_intercept,9896.005641895988,9896.005641895988,16232.916509243034,16232.916509243034,1.000300905373907,1.000300905373907,27.2861256524737,44.75880629070235,27.2861256524737,44.75880629070235,ptm-linear-77-id,002c-ptm-linear,20250909-205729,9,-7,7,40,identity
ri(id)_coef_latent,6492.043614147916,8964.751697216938,12473.083384291687,15691.098267610829,1.0008123834100546,1.0001612499951564,17.900426112028825,34.39186807419385,24.71839145057545,43.26485800924743,ptm-linear-77-id,002c-ptm-linear,20250909-205729,9,-7,7,40,identity
ri(id)_variance,17934.532760776234,17934.532760776234,19600.280110457268,19600.280110457268,1.0002855812559912,1.0002855812559912,49.45065030654009,54.04359347304819,49.45065030654009,54.04359347304819,ptm-linear-77-id,002c-ptm-linear,20250909-205729,9,-7,7,40,identity
s(age)_coef,5219.54417099204,5219.54417099204,8471.801488691217,8471.801488691217,1.0013579754664192,1.0013579754664192,14.391780204264194,23.35918635136848,14.391780204264194,23.35918635136848,ptm-linear-77-id,002c-ptm-linear,20250909-205729,9,-7,7,40,identity
s(sex)_coef,1494.4854835983042,1494.4854835983042,3437.209530656278,3437.209530656278,1.0008469336297348,1.0008469336297348,4.120725085141363,9.477372441089104,4.120725085141363,9.477372441089104,ptm-linear-77-id,002c-ptm-linear,20250909-205729,9,-7,7,40,identity
scale_intercept,16305.910263619266,16305.910263619266,18554.8772271334,18554.8772271334,1.000483604623997,1.000483604623997,44.96007100556099,51.16111791027475,44.96007100556099,51.16111791027475,ptm-linear-77-id,002c-ptm-linear,20250909-205729,9,-7,7,40,identity
trafo0_latent,2899.801199260958,19501.52476175971,12136.317265428725,14703.901087760883,1.002590156574296,1.00125808374361,7.995583546885377,33.463307302574265,53.77129665441994,40.542872263896506,ptm-linear-77-id,002c-ptm-linear,20250909-205729,9,-7,7,40,identity
trafo0_scale_square_transformed,1218.5041632889502,1218.5041632889502,621.4597796771147,621.4597796771147,1.0036083468827637,1.0036083468827637,3.359765435743481,1.7135428424209664,3.359765435743481,1.7135428424209664,ptm-linear-77-id,002c-ptm-linear,20250909-205729,9,-7,7,40,identity
g(age)_coef,15937.231281697932,15937.231281697932,18039.63036919609,18039.63036919609,1.000213290975413,1.000213290975413,43.10542772104776,48.79178630524053,43.10542772104776,48.79178630524053,ptm-linear-77-id,002c-ptm-linear,20250909-210222,10,-7,7,40,identity
g(sex)_coef,16041.66509656598,16041.66509656598,18248.627271814243,18248.627271814243,1.000210488111076,1.000210488111076,43.387889848807525,49.35706020511016,43.387889848807525,49.35706020511016,ptm-linear-77-id,002c-ptm-linear,20250909-210222,10,-7,7,40,identity
loc_intercept,12425.21988782616,12425.21988782616,17546.322994636506,17546.322994636506,1.0005162971746853,1.0005162971746853,33.60649088451668,47.4575379027117,33.60649088451668,47.4575379027117,ptm-linear-77-id,002c-ptm-linear,20250909-210222,10,-7,7,40,identity
ri(id)_coef_latent,6245.02290682332,9233.42662732202,12207.971048104571,15686.94431040095,1.00132351305176,1.000363331792442,16.890912779530208,33.01889797125737,24.973647998614194,42.42847657689566,ptm-linear-77-id,002c-ptm-linear,20250909-210222,10,-7,7,40,identity
ri(id)_variance,18132.24428139558,18132.24428139558,18355.776255079923,18355.776255079923,1.0001297133121492,1.0001297133121492,49.04227914353316,49.64686604854086,49.04227914353316,49.64686604854086,ptm-linear-77-id,002c-ptm-linear,20250909-210222,10,-7,7,40,identity
s(age)_coef,6102.572866316448,6102.572866316448,10377.30893550232,10377.30893550232,1.0004496559402636,1.0004496559402636,16.505628170403604,28.06750635362691,16.505628170403604,28.06750635362691,ptm-linear-77-id,002c-ptm-linear,20250909-210222,10,-7,7,40,identity
s(sex)_coef,1540.3057128511855,1540.3057128511855,3133.0528346539204,3133.0528346539204,1.0035085324006152,1.0035085324006152,4.166064694679515,8.473967662469045,4.166064694679515,8.473967662469045,ptm-linear-77-id,002c-ptm-linear,20250909-210222,10,-7,7,40,identity
scale_intercept,17992.90675015684,17992.90675015684,19386.778933277343,19386.778933277343,1.0001907758187687,1.0001907758187687,48.66541293788687,52.435418880567696,48.66541293788687,52.435418880567696,ptm-linear-77-id,002c-ptm-linear,20250909-210222,10,-7,7,40,identity
trafo0_latent,3110.5122820542488,19390.619768407025,12668.500527504277,14236.203571976404,1.0027721685830944,1.0018428888526458,8.4130022322946445,34.26449200429827,52.44580718692685,38.504658258844856,ptm-linear-77-id,002c-ptm-linear,20250909-210222,10,-7,7,40,identity
trafo0_scale_square_transformed,1056.8215986057733,1056.8215986057733,586.3915840563978,586.3915840563978,1.0046366311197734,1.0046366311197734,2.8583852632582216,1.5860132538705818,2.8583852632582216,1.5860132538705818,ptm-linear-77-id,002c-ptm-linear,20250909-210222,10,-7,7,40,identity
g(age)_coef,5638.732371417998,7164.574041984391,8392.369629330973,9169.76199187441,1.001522120529008,1.0004138897877544,108.6921811686427,161.77128122079424,138.104298709905,176.75629308924042,ptm-nonlinear-nori-77-id,003d-ptm-nonlinear-nori-iwls,20250906-002813,-1,-7,7,40,identity
g(age)_variance,3124.1935464855414,3124.1935464855414,6185.9607121056715,6185.9607121056715,1.000382664568988,1.000382664568988,60.221941491987536,119.24055233236984,60.221941491987536,119.24055233236984,ptm-nonlinear-nori-77-id,003d-ptm-nonlinear-nori-iwls,20250906-002813,-1,-7,7,40,identity
g(sex)_coef,4401.354878875817,4401.354878875817,7225.151294422969,7225.151294422969,1.000365633762757,1.000365633762757,84.84049789402509,139.27198556983248,84.84049789402509,139.27198556983248,ptm-nonlinear-nori-77-id,003d-ptm-nonlinear-nori-iwls,20250906-002813,-1,-7,7,40,identity
loc_intercept,5233.637372004792,5233.637372004792,9200.775035350192,9200.775035350192,1.0004747986325655,1.0004747986325655,100.88357168578852,177.35410038315408,100.88357168578852,177.35410038315408,ptm-nonlinear-nori-77-id,003d-ptm-nonlinear-nori-iwls,20250906-002813,-1,-7,7,40,identity
s(age)_coef,5374.80126203873,6816.4555981708045,6771.853692947612,7826.511578593251,1.0010354784282018,1.000462261489845,103.6046462286792,130.53422293498684,131.39396907005064,150.86380384551092,ptm-nonlinear-nori-77-id,003d-ptm-nonlinear-nori-iwls,20250906-002813,-1,-7,7,40,identity
s(age)_variance,2350.2512925712763,2350.2512925712763,4097.690041633875,4097.690041633875,1.00073303090886,1.00073303090886,45.30343390277869,78.98705578505913,45.30343390277869,78.98705578505913,ptm-nonlinear-nori-77-id,003d-ptm-nonlinear-nori-iwls,20250906-002813,-1,-7,7,40,identity
s(sex)_coef,5636.518995091086,5636.518995091086,9012.328988325611,9012.328988325611,1.0004879112628569,1.0004879112628569,108.64951613599484,173.72161518354892,108.64951613599484,173.72161518354892,ptm-nonlinear-nori-77-id,003d-ptm-nonlinear-nori-iwls,20250906-002813,-1,-7,7,40,identity
scale_intercept,4416.28623251812,4416.28623251812,7832.2452733860655,7832.2452733860655,1.0002943011103589,1.0002943011103589,85.12831460322177,150.9743265219098,85.12831460322177,150.9743265219098,ptm-nonlinear-nori-77-id,003d-ptm-nonlinear-nori-iwls,20250906-002813,-1,-7,7,40,identity
trafo0_latent,27628.622200551912,47022.30332616035,17928.254671656967,22016.055151307948,1.0004915354909398,1.0001240388004595,532.5692038310359,345.5849606707376,906.4017185849548,424.3813853011472,ptm-nonlinear-nori-77-id,003d-ptm-nonlinear-nori-iwls,20250906-002813,-1,-7,7,40,identity
trafo0_scale_square_transformed,4094.734753595639,4094.734753595639,8275.973886065909,8275.973886065909,1.000530477467937,1.000530477467937,78.93008966542457,159.5276373695001,78.93008966542457,159.5276373695001,ptm-nonlinear-nori-77-id,003d-ptm-nonlinear-nori-iwls,20250906-002813,-1,-7,7,40,identity
g(age)_coef,4832.949661351208,7165.56374507472,7721.888112736813,9145.353642706508,1.0013843070735755,1.000710517035908,54.5928640552077,87.22623191368072,80.94200743328653,103.3056586841187,ptm-nonlinear-nori-77-id,003d-ptm-nonlinear-nori-iwls,20250905-144923,1,-7,7,40,identity
g(age)_variance,2950.2383030371066,2950.2383030371066,6120.843431371028,6120.843431371028,1.0032643973879956,1.0032643973879956,33.32580926637281,69.14087602117209,33.32580926637281,69.14087602117209,ptm-nonlinear-nori-77-id,003d-ptm-nonlinear-nori-iwls,20250905-144923,1,-7,7,40,identity
g(sex)_coef,4735.486648550699,4735.486648550699,8314.783378300704,8314.783378300704,1.0019078309685778,1.0019078309685778,53.49192459151348,93.92356023281248,53.49192459151348,93.92356023281248,ptm-nonlinear-nori-77-id,003d-ptm-nonlinear-nori-iwls,20250905-144923,1,-7,7,40,identity
loc_intercept,4421.111219928242,4421.111219928242,8120.538365217293,8120.538365217293,1.0011987998739282,1.0011987998739282,49.94074855209967,91.72937400375504,49.94074855209967,91.72937400375504,ptm-nonlinear-nori-77-id,003d-ptm-nonlinear-nori-iwls,20250905-144923,1,-7,7,40,identity
s(age)_coef,4593.259760897858,6535.237526238311,6409.280549650471,7326.677151965999,1.0015114704620265,1.0008871794107996,51.8853336508464,72.39905363320685,73.8218601140305,82.76193996646087,ptm-nonlinear-nori-77-id,003d-ptm-nonlinear-nori-iwls,20250905-144923,1,-7,7,40,identity
s(age)_variance,2154.682239136766,2154.682239136766,3881.796235241494,3881.796235241494,1.0033581239064888,1.0033581239064888,24.339230243601715,43.84866158554345,24.339230243601715,43.84866158554345,ptm-nonlinear-nori-77-id,003d-ptm-nonlinear-nori-iwls,20250905-144923,1,-7,7,40,identity
s(sex)_coef,4767.2743212821115,4767.2743212821115,8128.554765921082,8128.554765921082,1.0011748726494891,1.0011748726494891,53.85099725265355,91.8199270416511,53.85099725265355,91.8199270416511,ptm-nonlinear-nori-77-id,003d-ptm-nonlinear-nori-iwls,20250905-144923,1,-7,7,40,identity
scale_intercept,4583.85453144414,4583.85453144414,8190.174435621476,8190.174435621476,1.0018975097511555,1.0018975097511555,51.77909244227745,92.51598110527648,51.77909244227745,92.51598110527648,ptm-nonlinear-nori-77-id,003d-ptm-nonlinear-nori-iwls,20250905-144923,1,-7,7,40,identity
trafo0_latent,25666.933750268272,45597.46877200707,17899.79813072474,21568.08397541627,1.0006230016308946,1.0002588200045972,289.9329649857471,202.19561850207813,515.0677305494212,243.63247269411983,ptm-nonlinear-nori-77-id,003d-ptm-nonlinear-nori-iwls,20250905-144923,1,-7,7,40,identity
trafo0_scale_square_transformed,3634.622670359095,3634.622670359095,7478.412042695844,7478.412042695844,1.001124262293114,1.001124262293114,41.056595917329304,84.47593304366795,41.056595917329304,84.47593304366795,ptm-nonlinear-nori-77-id,003d-ptm-nonlinear-nori-iwls,20250905-144923,1,-7,7,40,identity
g(age)_coef,5377.480469954336,7327.474600411934,8567.868748039567,9342.53657124124,1.001388629857243,1.0005025301965456,59.55378742032635,94.88626447216814,81.14931650964763,103.46545004468425,ptm-nonlinear-nori-77-id,003d-ptm-nonlinear-nori-iwls,20250905-145234,2,-7,7,40,identity
g(age)_variance,3296.211338640149,3296.211338640149,5847.481139378036,5847.481139378036,1.0009869810396423,1.0009869810396423,36.50443185254594,64.75888674345003,36.50443185254594,64.75888674345003,ptm-nonlinear-nori-77-id,003d-ptm-nonlinear-nori-iwls,20250905-145234,2,-7,7,40,identity
g(sex)_coef,4635.377731834634,4635.377731834634,7646.517634865567,7646.517634865567,1.0009198361806173,1.0009198361806173,51.33524921140969,84.68261080201144,51.33524921140969,84.68261080201144,ptm-nonlinear-nori-77-id,003d-ptm-nonlinear-nori-iwls,20250905-145234,2,-7,7,40,identity
loc_intercept,4681.325635731342,4681.325635731342,8046.283935838008,8046.283935838008,1.0010587412296166,1.0010587412296166,51.84410679189987,89.10988811876665,51.84410679189987,89.10988811876665,ptm-nonlinear-nori-77-id,003d-ptm-nonlinear-nori-iwls,20250905-145234,2,-7,7,40,identity
s(age)_coef,5543.060226323185,7130.2950724871835,7309.272747454742,8427.076748861366,1.0015495506831489,1.0009854597710912,61.38752752723995,80.94773711057306,78.96561956174024,93.3270404384614,ptm-nonlinear-nori-77-id,003d-ptm-nonlinear-nori-iwls,20250905-145234,2,-7,7,40,identity
s(age)_variance,2310.61763140211,2310.61763140211,5081.515132039312,5081.515132039312,1.004729698701114,1.004729698701114,25.58931306194921,56.27607085464889,25.58931306194921,56.27607085464889,ptm-nonlinear-nori-77-id,003d-ptm-nonlinear-nori-iwls,20250905-145234,2,-7,7,40,identity
s(sex)_coef,4888.152985700048,4888.152985700048,7566.432269477246,7566.432269477246,1.0008594352859077,1.0008594352859077,54.13465012377557,83.79569231807399,54.13465012377557,83.79569231807399,ptm-nonlinear-nori-77-id,003d-ptm-nonlinear-nori-iwls,20250905-145234,2,-7,7,40,identity
scale_intercept,4676.924173742194,4676.924173742194,8294.290998837616,8294.290998837616,1.0008796208760808,1.0008796208760808,51.79536208085816,91.8564829211358,51.79536208085816,91.8564829211358,ptm-nonlinear-nori-77-id,003d-ptm-nonlinear-nori-iwls,20250905-145234,2,-7,7,40,identity
trafo0_latent,22006.108772610725,45646.92267778733,16647.182406428707,20911.951229884144,1.000535018001241,1.0000739986460805,243.71025262017676,184.3619456582184,505.5243147295159,231.59282586838071,ptm-nonlinear-nori-77-id,003d-ptm-nonlinear-nori-iwls,20250905-145234,2,-7,7,40,identity
trafo0_scale_square_transformed,3841.127870726168,3841.127870726168,7430.295610650455,7430.295610650455,1.000271187877233,1.000271187877233,42.53919915574506,82.28802461287579,42.53919915574506,82.28802461287579,ptm-nonlinear-nori-77-id,003d-ptm-nonlinear-nori-iwls,20250905-145234,2,-7,7,40,identity
g(age)_coef,4854.7389143632145,6877.681923915173,7819.556360273365,8720.204461829075,1.0010138946327587,1.0007062455618143,57.49631202038893,92.60964601435558,81.45470906879547,103.27632555800936,ptm-nonlinear-nori-77-id,003d-ptm-nonlinear-nori-iwls,20250905-164321,3,-7,7,40,identity
g(age)_variance,2920.2425880460387,2920.2425880460387,5435.134735653019,5435.134735653019,1.0016239367348625,1.0016239367348625,34.58541890291264,64.37013568523695,34.58541890291264,64.37013568523695,ptm-nonlinear-nori-77-id,003d-ptm-nonlinear-nori-iwls,20250905-164321,3,-7,7,40,identity
g(sex)_coef,5311.737958744033,5311.737958744033,8229.984064145063,8229.984064145063,1.00042750412321,1.00042750412321,62.90870599506792,97.470479879963,62.90870599506792,97.470479879963,ptm-nonlinear-nori-77-id,003d-ptm-nonlinear-nori-iwls,20250905-164321,3,-7,7,40,identity
loc_intercept,5177.420690763661,5177.420690763661,8511.48763066898,8511.48763066898,1.0006338686890175,1.0006338686890175,61.317941242162846,100.8044216595766,61.317941242162846,100.8044216595766,ptm-nonlinear-nori-77-id,003d-ptm-nonlinear-nori-iwls,20250905-164321,3,-7,7,40,identity
s(age)_coef,5174.120460113475,6781.941917062391,6700.7421216736675,7885.082712171562,1.0010903841572003,1.0004390169242243,61.27885549634839,79.35915125241021,80.32082784388437,93.3856967229014,ptm-nonlinear-nori-77-id,003d-ptm-nonlinear-nori-iwls,20250905-164321,3,-7,7,40,identity
s(age)_variance,2292.8633445580695,2292.8633445580695,4825.999893658494,4825.999893658494,1.000595887893465,1.000595887893465,27.15515470642262,57.15594609531101,27.15515470642262,57.15594609531101,ptm-nonlinear-nori-77-id,003d-ptm-nonlinear-nori-iwls,20250905-164321,3,-7,7,40,identity
s(sex)_coef,5398.5097551272165,5398.5097551272165,8109.711132751075,8109.711132751075,1.00064840021346,1.00064840021346,63.93637367553917,96.0460469469012,63.93637367553917,96.0460469469012,ptm-nonlinear-nori-77-id,003d-ptm-nonlinear-nori-iwls,20250905-164321,3,-7,7,40,identity
scale_intercept,5250.991891939909,5250.991891939909,8581.036086241762,8581.036086241762,1.0004437665346508,1.0004437665346508,62.18926981681168,101.62810749988368,62.18926981681168,101.62810749988368,ptm-nonlinear-nori-77-id,003d-ptm-nonlinear-nori-iwls,20250905-164321,3,-7,7,40,identity
trafo0_latent,21788.6988706997,43704.82709165718,15740.078551718554,22160.99056548166,1.0004675689228326,1.0001228035936642,258.05091702905077,186.41506445537615,517.6110228759183,262.4600932635241,ptm-nonlinear-nori-77-id,003d-ptm-nonlinear-nori-iwls,20250905-164321,3,-7,7,40,identity
trafo0_scale_square_transformed,4316.799049621203,4316.799049621203,8837.17826602534,8837.17826602534,1.0004953939569268,1.0004953939569268,51.125308582922,104.66168581381672,51.125308582922,104.66168581381672,ptm-nonlinear-nori-77-id,003d-ptm-nonlinear-nori-iwls,20250905-164321,3,-7,7,40,identity
g(age)_coef,5373.308712722121,6773.733085707483,7115.88377268242,8758.010927140245,1.0011642542471595,1.0006902204659085,61.293224513388104,81.17074320660839,77.26783719554828,99.90245466018771,ptm-nonlinear-nori-77-id,003d-ptm-nonlinear-nori-iwls,20250905-164958,4,-7,7,40,identity
