variable,ess_bulk_min,ess_bulk_median,ess_tail_min,ess_tail_median,rhat_max,rhat_median,ess_bulk_min_per_minute,ess_tail_min_per_minute,ess_bulk_median_per_minute,ess_tail_median_per_minute,model,job,run,fold,a,b,nparam,trafo_target_slope
trafo0_scale_square_transformed,14996.247239114697,14996.247239114697,20936.705345893184,20936.705345893184,1.0000737202803331,1.0000737202803331,66.69726610972035,93.11803050789658,66.69726610972035,93.11803050789658,ptm-44-id,001g-ptm,20250905-161943,2,-4,4,20,identity
g(age)_coef,5677.254099124654,6955.757606544901,8743.183996375366,9767.928045998946,1.0011558695843183,1.0005336404179872,10.444334596320855,16.084666548467812,12.796372779027122,17.969868363110507,ptm-47-id,001g-ptm,20250906-014708,2,-4,7,30,identity
g(age)_variance,4351.206686291168,4351.206686291168,9751.407844617272,9751.407844617272,1.001410282863123,1.001410282863123,8.004830810088361,17.939476468047115,8.004830810088361,17.939476468047115,ptm-47-id,001g-ptm,20250906-014708,2,-4,7,30,identity
loc_intercept,5386.933205831748,5386.933205831748,9807.783970658907,9807.783970658907,1.000580430194851,1.000580430194851,9.910236862291056,18.04319053709222,9.910236862291056,18.04319053709222,ptm-47-id,001g-ptm,20250906-014708,2,-4,7,30,identity
s(age)_coef,5952.516241047026,6153.5247196022765,8295.275342127145,9351.655759211351,1.0007088330234863,1.000452436523535,10.95072903661559,15.260657657571503,11.320520448110122,17.204060285741622,ptm-47-id,001g-ptm,20250906-014708,2,-4,7,30,identity
s(age)_variance,18747.547256949973,18747.547256949973,28772.45324732957,28772.45324732957,1.0001340782707429,1.0001340782707429,34.489500204352844,52.93212592306596,34.489500204352844,52.93212592306596,ptm-47-id,001g-ptm,20250906-014708,2,-4,7,30,identity
scale_intercept,4361.481353421925,4361.481353421925,8131.469590652253,8131.469590652253,1.000447963590177,1.000447963590177,8.023732916547889,14.959307383771124,8.023732916547889,14.959307383771124,ptm-47-id,001g-ptm,20250906-014708,2,-4,7,30,identity
trafo0_latent,19299.946231865095,30800.10142566452,19938.815075506256,24925.33400603669,1.0002998337029287,1.0000660768873837,35.50573791785729,36.68105257696013,56.66235107212454,45.85465503899859,ptm-47-id,001g-ptm,20250906-014708,2,-4,7,30,identity
trafo0_scale_square_transformed,12075.28305942864,12075.28305942864,18221.032017756304,18221.032017756304,1.0001019700181422,1.0001019700181422,22.214664768554787,33.52088029899253,22.214664768554787,33.52088029899253,ptm-47-id,001g-ptm,20250906-014708,2,-4,7,30,identity
g(age)_coef,5677.254099124654,6955.757606544901,8743.183996375366,9767.928045998946,1.0011558695843183,1.0005336404179872,10.498091860693894,16.16745474947994,12.862236045677006,18.06235974735673,ptm-47-co,001g-ptm,20250906-014942,2,-4,7,30,continue_linearly
g(age)_variance,4351.206686291168,4351.206686291168,9751.407844617272,9751.407844617272,1.001410282863123,1.001410282863123,8.046031884426878,18.031811424411536,8.046031884426878,18.031811424411536,ptm-47-co,001g-ptm,20250906-014942,2,-4,7,30,continue_linearly
loc_intercept,5386.933205831748,5386.933205831748,9807.783970658907,9807.783970658907,1.000580430194851,1.000580430194851,9.961245111604828,18.136059312492925,9.961245111604828,18.136059312492925,ptm-47-co,001g-ptm,20250906-014942,2,-4,7,30,continue_linearly
s(age)_coef,5952.516241047026,6153.5247196022765,8295.275342127145,9351.655759211351,1.0007088330234863,1.000452436523535,11.007092726467716,15.339204663188642,11.37878746406572,17.292610035708087,ptm-47-co,001g-ptm,20250906-014942,2,-4,7,30,continue_linearly
s(age)_variance,18747.547256949973,18747.547256949973,28772.45324732957,28772.45324732957,1.0001340782707429,1.0001340782707429,34.66701856739269,53.2045689648731,34.66701856739269,53.2045689648731,ptm-47-co,001g-ptm,20250906-014942,2,-4,7,30,continue_linearly
scale_intercept,4361.481353421925,4361.481353421925,8131.469590652253,8131.469590652253,1.000447963590177,1.000447963590177,8.06503128052461,15.036303331617356,8.06503128052461,15.036303331617356,ptm-47-co,001g-ptm,20250906-014942,2,-4,7,30,continue_linearly
trafo0_latent,19299.946231865095,30800.10142566452,19938.815075506256,24925.33400603669,1.0002998337029287,1.0000660768873837,35.68848688308887,36.869850917598846,56.953993680707285,46.09067015235337,ptm-47-co,001g-ptm,20250906-014942,2,-4,7,30,continue_linearly
trafo0_scale_square_transformed,12075.28305942864,12075.28305942864,18221.032017756304,18221.032017756304,1.0001019700181422,1.0001019700181422,22.329004231342804,33.69341314994932,22.329004231342804,33.69341314994932,ptm-47-co,001g-ptm,20250906-014942,2,-4,7,30,continue_linearly
g(age)_coef,1748.8548708940689,4380.769842011221,3107.753006141212,5554.282763042339,1.0048199694356363,1.000841490917399,7.362193343726246,13.08277712264435,18.44182448070344,23.38198798985454,ptm-44-co,001g-ptm,20250905-163231,2,-4,4,20,continue_linearly
g(age)_variance,1303.497820984885,1303.497820984885,3196.6451892681453,3196.6451892681453,1.0038115474170024,1.0038115474170024,5.487363840723104,13.45698852795772,5.487363840723104,13.45698852795772,ptm-44-co,001g-ptm,20250905-163231,2,-4,4,20,continue_linearly
loc_intercept,4946.395892824072,4946.395892824072,8730.151882955768,8730.151882955768,1.0003522549404342,1.0003522549404342,20.822953078414717,36.75151503541156,20.822953078414717,36.75151503541156,ptm-44-co,001g-ptm,20250905-163231,2,-4,4,20,continue_linearly
s(age)_coef,4781.384008220419,5166.961570957776,6617.039334796031,7450.318798364325,1.0010316335424536,1.000522418431546,20.128298868575296,27.855898025949397,21.751473331544844,31.36377316312987,ptm-44-co,001g-ptm,20250905-163231,2,-4,4,20,continue_linearly
s(age)_variance,19520.425052270213,19520.425052270213,30260.597390941497,30260.597390941497,1.0000585828072768,1.0000585828072768,82.17556858395014,127.38871154864611,82.17556858395014,127.38871154864611,ptm-44-co,001g-ptm,20250905-163231,2,-4,4,20,continue_linearly
scale_intercept,3606.0198096573154,3606.0198096573154,6645.285052195536,6645.285052195536,1.0007089044426916,1.0007089044426916,15.180341995120385,27.974804652272883,15.180341995120385,27.974804652272883,ptm-44-co,001g-ptm,20250905-163231,2,-4,4,20,continue_linearly
trafo0_latent,14328.221335312044,18396.86325981225,15238.637023640404,20215.158401508463,1.000420356408413,1.0002076598928502,60.31783282757043,64.150430050008,77.44568545449965,85.10020305451181,ptm-44-co,001g-ptm,20250905-163231,2,-4,4,20,continue_linearly
trafo0_scale_square_transformed,13593.6509838589,13593.6509838589,21065.248225917512,21065.248225917512,1.0001410756938471,1.0001410756938471,57.225495640550314,88.67884514253949,57.225495640550314,88.67884514253949,ptm-44-co,001g-ptm,20250905-163231,2,-4,4,20,continue_linearly
g(age)_coef,5852.541402278253,6761.798548965007,7387.889888902269,9986.248462689728,1.001282068531042,1.0005300372869437,12.613230690627326,15.922170059216098,14.572835819400463,21.52207851870903,ptm-47-id,001g-ptm,20250906-004707,3,-4,7,30,identity
g(age)_variance,4081.648970268064,4081.648970268064,7638.00990950403,7638.00990950403,1.001386319917045,1.001386319917045,8.796653713566478,16.461221610216892,8.796653713566478,16.461221610216892,ptm-47-id,001g-ptm,20250906-004707,3,-4,7,30,identity
loc_intercept,5251.127870925987,5251.127870925987,9743.905437038791,9743.905437038791,1.0005278243379194,1.0005278243379194,11.317081361643847,20.99978772592456,11.317081361643847,20.99978772592456,ptm-47-id,001g-ptm,20250906-004707,3,-4,7,30,identity
s(age)_coef,5500.30025095261,5778.391072652837,8351.66439372376,8920.39875398345,1.0011147832776954,1.000655591976393,11.854090584643114,17.999269446898587,12.453424010235905,19.224989556259853,ptm-47-id,001g-ptm,20250906-004707,3,-4,7,30,identity
s(age)_variance,18774.156966452483,18774.156966452483,29948.454829206126,29948.454829206126,1.000175223392295,1.000175223392295,40.46152885782775,64.54405763649295,40.46152885782775,64.54405763649295,ptm-47-id,001g-ptm,20250906-004707,3,-4,7,30,identity
scale_intercept,4522.8848318525925,4522.8848318525925,8802.857108441658,8802.857108441658,1.0007732014262405,1.0007732014262405,9.74759268667257,18.97166714654611,9.74759268667257,18.97166714654611,ptm-47-id,001g-ptm,20250906-004707,3,-4,7,30,identity
trafo0_latent,20175.087502478655,29529.269027650393,22143.722886223382,25155.58143346998,1.0003129170520746,1.000082505978892,43.48077448427709,47.72352144395479,63.640640325305746,54.21459327971672,ptm-47-id,001g-ptm,20250906-004707,3,-4,7,30,identity
trafo0_scale_square_transformed,12312.53069023528,12312.53069023528,20837.150924828627,20837.150924828627,1.000159807983008,1.000159807983008,26.53561577896939,44.90763473248921,26.53561577896939,44.90763473248921,ptm-47-id,001g-ptm,20250906-004707,3,-4,7,30,identity
g(age)_coef,5852.541402278253,6761.798548965007,7387.889888902269,9986.248462689728,1.001282068531042,1.0005300372869437,10.873103253315172,13.725539738153287,12.56236030596776,18.55288210448492,ptm-47-co,001g-ptm,20250906-020651,3,-4,7,30,continue_linearly
g(age)_variance,4081.648970268064,4081.648970268064,7638.00990950403,7638.00990950403,1.001386319917045,1.001386319917045,7.583063091230088,14.190223475147542,7.583063091230088,14.190223475147542,ptm-47-co,001g-ptm,20250906-020651,3,-4,7,30,continue_linearly
loc_intercept,5251.127870925987,5251.127870925987,9743.905437038791,9743.905437038791,1.0005278243379194,1.0005278243379194,9.755771315810462,18.10264680335614,9.755771315810462,18.10264680335614,ptm-47-co,001g-ptm,20250906-020651,3,-4,7,30,continue_linearly
s(age)_coef,5500.30025095261,5778.391072652837,8351.66439372376,8920.39875398345,1.0011147832776954,1.000655591976393,10.218694485367042,15.516081484642678,10.735343580231842,16.572700651899574,ptm-47-co,001g-ptm,20250906-020651,3,-4,7,30,continue_linearly
s(age)_variance,18774.156966452483,18774.156966452483,29948.454829206126,29948.454829206126,1.000175223392295,1.000175223392295,34.87943666843946,55.63952807039394,34.87943666843946,55.63952807039394,ptm-47-co,001g-ptm,20250906-020651,3,-4,7,30,continue_linearly
scale_intercept,4522.8848318525925,4522.8848318525925,8802.857108441658,8802.857108441658,1.0007732014262405,1.0007732014262405,8.402810061359418,16.354326724968793,8.402810061359418,16.354326724968793,ptm-47-co,001g-ptm,20250906-020651,3,-4,7,30,continue_linearly
trafo0_latent,20175.087502478655,29529.269027650393,22143.722886223382,25155.58143346998,1.0003129170520746,1.000082505978892,37.48214570062248,41.13956122736334,54.86074665060511,46.7351216373835,ptm-47-co,001g-ptm,20250906-020651,3,-4,7,30,continue_linearly
trafo0_scale_square_transformed,12312.53069023528,12312.53069023528,20837.150924828627,20837.150924828627,1.000159807983008,1.000159807983008,22.87474932726245,38.71215561540108,22.87474932726245,38.71215561540108,ptm-47-co,001g-ptm,20250906-020651,3,-4,7,30,continue_linearly
g(age)_coef,4579.550008483271,6075.527353772274,6093.372004526962,8250.77671468194,1.001720121309229,1.0005505879066414,19.58097802595808,26.053691542533667,25.977392405356177,35.27819922219413,ptm-44-id,001g-ptm,20250905-162850,3,-4,4,20,identity
g(age)_variance,2817.730929839547,2817.730929839547,5363.41775419067,5363.41775419067,1.0017421583939303,1.0017421583939303,12.047892766329674,22.932594904367793,12.047892766329674,22.932594904367793,ptm-44-id,001g-ptm,20250905-162850,3,-4,4,20,identity
loc_intercept,5044.480494129571,5044.480494129571,9438.606842181567,9438.606842181567,1.0004768745347086,1.0004768745347086,21.568901207531404,40.357055350428546,21.568901207531404,40.357055350428546,ptm-44-id,001g-ptm,20250905-162850,3,-4,4,20,identity
s(age)_coef,5881.197366224615,6093.9105935490015,9009.675725466652,9385.34173485952,1.000865342168258,1.00049412026421,25.146487358155767,38.52305621176074,26.055994410672685,40.12930745072414,ptm-44-id,001g-ptm,20250905-162850,3,-4,4,20,identity
s(age)_variance,18662.461692776465,18662.461692776465,28503.495727792302,28503.495727792302,1.0001309879457274,1.0001309879457274,79.79588641670257,121.87361694380544,79.79588641670257,121.87361694380544,ptm-44-id,001g-ptm,20250905-162850,3,-4,4,20,identity
scale_intercept,6307.603470708263,6307.603470708263,10538.003469360006,10538.003469360006,1.000489260429975,1.000489260429975,26.969690193928272,45.057792575421345,26.969690193928272,45.057792575421345,ptm-44-id,001g-ptm,20250905-162850,3,-4,4,20,identity
trafo0_latent,19326.166399698013,26359.666869155888,16837.205670010877,22623.66149574775,1.000225000239171,1.000090165261328,82.63371704588702,71.99156109929923,112.7071561136774,96.73295799682036,ptm-44-id,001g-ptm,20250905-162850,3,-4,4,20,identity
trafo0_scale_square_transformed,15425.70395293985,15425.70395293985,20574.06635951133,20574.06635951133,1.000231369572797,1.000231369572797,65.95634277995094,87.96941632778903,65.95634277995094,87.96941632778903,ptm-44-id,001g-ptm,20250905-162850,3,-4,4,20,identity
g(age)_coef,2859.4593021198552,4756.879789069564,5031.478714223293,6987.282754174082,1.0020816083214277,1.0008187577322938,10.601152408856528,18.653691854210155,17.6356444720688,25.904634958735087,ptm-44-co,001g-ptm,20250905-170526,3,-4,4,20,continue_linearly
g(age)_variance,1965.100226508158,1965.100226508158,4068.3861259343216,4068.3861259343216,1.002625861034441,1.002625861034441,7.285407763785083,15.08312475268771,7.285407763785083,15.08312475268771,ptm-44-co,001g-ptm,20250905-170526,3,-4,4,20,continue_linearly
loc_intercept,4652.900779030101,4652.900779030101,8481.905542215603,8481.905542215603,1.0007882670962522,1.0007882670962522,17.250152945075154,31.445795820171995,17.250152945075154,31.445795820171995,ptm-44-co,001g-ptm,20250905-170526,3,-4,4,20,continue_linearly
s(age)_coef,4966.86627549932,5442.829984345634,7387.304854269718,7867.167270739914,1.001150701065042,1.0006994967777134,18.414147857233896,27.387675912275103,20.17873454494221,29.166716659073433,ptm-44-co,001g-ptm,20250905-170526,3,-4,4,20,continue_linearly
s(age)_variance,18870.47283140573,18870.47283140573,29559.25462188347,29559.25462188347,1.000137259629056,1.000137259629056,69.96034472832423,109.5879081427992,69.96034472832423,109.5879081427992,ptm-44-co,001g-ptm,20250905-170526,3,-4,4,20,continue_linearly
scale_intercept,5120.46702716078,5120.46702716078,9746.675882556292,9746.675882556292,1.0005129036154945,1.0005129036154945,18.98360690750641,36.13480228031394,18.98360690750641,36.13480228031394,ptm-44-co,001g-ptm,20250905-170526,3,-4,4,20,continue_linearly
